NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
05541482,1,22,22,2023,2022,0,.00000,.00000,2,.12000,.12000,0,T,.00000,.00000,7760,D,46100,D,0,D,0,D,0,D,0,D,7800,D,0,D,353,D,0,D,0,D,0,D,0,D,0,D,2392,0,2392,2176,0,0,2392,2176,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,49260,49260,23360,21560,0,0,0,0,0,0,0,0,0,0,0,0,0
05541522,1,50,53,2023,2022,1,.00000,.00000,2,.12000,.12000,44,D,.00000,.00000,45092,D,0,D,0,D,16000,D,0,D,0,D,0,D,1300,D,622,D,0,D,0,D,0,D,0,D,3080,D,3276,0,3276,3060,0,0,3776,3560,3450,3450,0,0,0,0,500,500,0,0,0,0,0,0,60791,60791,34891,33091,0,0,0,0,0,0,0,0,0,0,0,0,0
05541532,1,37,37,2023,2022,2,.00000,.00000,2,.12000,.12000,05,D,.00000,.00000,45871,D,16855,D,0,D,0,D,0,D,0,D,0,D,950,D,9498,D,0,D,1,D,1,D,2,D,3576,D,1399,0,1399,1183,0,0,3899,3683,4799,4799,0,0,0,0,2500,2500,0,0,0,0,0,0,61820,61820,35920,34120,0,0,0,0,10404,10404,49244,46014,0,0,0,0,0
05541553,1,59,0,2023,2022,0,.00000,.00000,1,.12000,.12000,11,D,.05750,.05750,36229,D,0,D,0,D,0,D,0,D,0,D,9600,D,0,D,30,D,0,D,0,D,0,D,0,D,0,D,2588,1195,2588,2480,1195,1132,2588,2480,2772,2772,9600,9600,0,0,0,0,0,0,0,0,0,0,36229,36229,23279,22379,0,0,2700,2700,5400,5400,28129,25734,0,0,0,0,0
05541582,1,40,41,2023,2022,2,.00000,.00000,2,.37000,.37000,39,D,.03070,.03070,135000,D,308789,D,0,D,0,D,0,D,0,D,0,D,5000,D,1302,D,0,D,2,D,2,D,2,D,20080,D,86229,13624,86229,86229,13624,13624,88690,88690,23919,24328,0,0,0,0,2461,2461,0,0,0,0,0,0,410709,410709,400709,400709,0,0,0,0,0,0,443789,414447,0,0,0,0,0
05541592,1,26,0,2023,2022,0,.00000,.00000,1,.12000,.12000,19,D,.03500,.03500,36500,D,0,D,0,D,0,D,0,D,0,D,9420,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2621,988,2621,2513,988,968,2621,2513,2792,2792,9420,9420,0,0,0,0,0,0,0,0,0,0,36500,36500,23550,22650,0,0,4500,4500,0,0,32000,29587,0,0,0,0,0
05541622,1,75,75,2023,2022,2,.00000,.00000,2,.00000,.00000,31,D,.00000,.00000,0,D,0,D,0,D,0,D,59984,D,0,D,0,D,9400,D,2323,D,0,D,0,D,0,D,0,D,6484,D,0,-50,0,0,-50,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,50,50,0,0,0
05541642,1,46,40,2023,2022,3,.00000,.00000,2,.32000,.32000,21,D,.05750,.05750,308789,D,94000,D,0,D,0,D,0,D,0,D,0,D,10300,D,435,D,400,D,2,D,3,D,3,D,11608,D,72907,20238,72907,72331,20238,20059,78987,78411,20782,21192,0,0,0,0,6000,6000,0,0,80,80,0,0,396289,396289,370389,368589,0,0,0,0,4850,4850,389839,363664,0,0,0,0,0
05541662,1,61,0,2023,2022,0,.00000,.00000,1,-.0765,-.0765,05,D,-.0647,-.0647,0,D,0,D,0,D,0,D,0,D,0,D,3300,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,3300,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5202,5202,0,0,0,0,0,0,0
05541672,1,87,0,2023,2022,0,.00000,.00000,1,.00000,.00000,45,D,.00000,.00000,0,D,0,D,0,D,0,D,2375,D,0,D,0,D,3200,D,196,D,0,D,0,D,0,D,0,D,2280,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05541692,1,57,60,2023,2022,0,.00000,.00000,2,.24000,.24000,22,D,.04300,.04300,240000,D,120000,D,0,D,0,D,0,D,0,D,0,D,8000,D,465,D,0,D,0,D,0,D,0,D,2400,D,67567,14873,67567,67135,14873,14834,67567,67135,21774,22183,0,0,0,0,0,0,0,0,0,0,0,0,358800,358800,332900,331100,0,0,8800,8800,0,0,342000,318277,0,0,0,0,0
05541742,1,50,0,2023,2022,2,.00000,.00000,1,.12000,.12000,06,D,.04630,.04630,72000,D,0,D,0,D,0,D,0,D,600,D,0,D,1200,D,0,D,0,D,2,D,2,D,2,D,10656,D,2019,1555,2019,1851,1555,1427,6019,5851,5508,5508,0,0,0,0,4000,4000,0,0,0,0,0,0,72000,72000,52600,51200,0,0,0,0,0,0,52600,47815,0,0,0,0,0
05541742,2,51,0,2023,2022,0,.00000,.00000,1,.22000,.22000,06,D,.04630,.04630,59104,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5771,1641,5771,5573,1641,1564,5771,5573,4521,4521,0,0,0,0,0,0,0,0,0,0,0,0,59104,59104,46154,45254,0,0,0,0,0,0,46154,42262,0,0,0,0,0
05541742,3,29,0,2023,2022,0,.00000,.00000,1,.12000,.12000,06,D,.04400,.04400,30969,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1957,487,1957,1849,487,426,1957,1849,2369,2369,0,0,0,0,0,0,0,0,0,0,0,0,30969,30969,18019,17119,0,0,0,0,0,0,18019,15987,0,0,0,0,0
05541752,1,61,0,2023,2022,0,.00000,.00000,1,.22000,.22000,10,D,.00000,.00000,60000,D,0,D,0,D,0,D,0,D,0,D,0,D,4000,D,0,D,0,D,0,D,0,D,0,D,0,D,5968,0,5968,5770,0,0,5968,5770,4590,4590,0,0,0,0,0,0,0,0,0,0,0,0,60000,60000,47050,46150,0,0,0,0,0,0,0,0,0,0,0,0,0
05541762,1,73,0,2023,2022,0,.00000,.00000,1,.22000,.22000,39,D,.03070,.03070,70000,D,0,D,0,D,0,D,23096,D,0,D,0,D,5400,D,364,D,0,D,0,D,0,D,0,D,0,D,12102,2149,12102,11904,2149,2149,12102,11904,5355,5355,0,0,0,0,0,0,0,0,0,0,0,0,89632,89632,74932,74032,0,0,0,0,0,0,70000,65372,0,0,0,0,0
05541782,1,70,72,2023,2022,2,.00000,.00000,2,.00000,.00000,44,D,.00000,.00000,0,D,0,D,0,D,899,D,44992,D,0,D,0,D,450,D,708,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05541814,1,39,39,2023,2022,0,.00000,.00000,2,.12000,.12000,10,D,.00000,.00000,27961,D,23872,D,0,D,0,D,0,D,0,D,0,D,3300,D,0,D,0,D,0,D,0,D,0,D,0,D,2701,0,2701,2485,0,0,2701,2485,3965,3965,0,0,0,0,0,0,0,0,0,0,0,0,51833,51833,25933,24133,0,0,0,0,0,0,0,0,0,0,0,0,0
05541822,1,24,0,2023,2022,0,.00000,.00000,1,.12000,.12000,34,D,.04990,.04990,40000,D,0,D,0,D,0,D,0,D,0,D,15600,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3041,1360,3041,2933,1360,1315,3041,2933,3060,3060,15600,15600,0,0,0,0,0,0,0,0,0,0,40000,40000,27050,26150,0,0,0,0,12750,12750,27250,24605,0,0,0,0,0
05541852,1,70,0,2023,2022,1,.00000,.00000,1,.00000,.00000,11,D,.00000,.00000,0,D,0,D,0,D,0,D,21831,D,0,D,0,D,820,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,5700,6700,6700,0,0,0,0,0,0,0
05541892,1,63,0,2023,2022,0,.00000,.00000,1,.12000,.12000,02,D,.00000,.00000,43000,D,0,D,0,D,0,D,0,D,0,D,0,D,3200,D,0,D,0,D,0,D,0,D,0,D,6948,D,3557,0,3557,3449,0,0,3557,3449,3290,3290,0,0,0,0,0,0,0,0,0,0,0,0,44300,44300,31350,30450,0,0,0,0,0,0,0,0,0,0,0,0,0
05541932,1,25,0,2023,2022,0,.00000,.00000,1,.12000,.12000,19,D,.03500,.03500,43000,D,0,D,0,D,0,D,0,D,0,D,16800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3401,1216,3401,3293,1216,1195,3401,3293,3290,3290,16800,16800,0,0,0,0,0,0,0,0,0,0,43000,43000,30050,29150,0,0,4500,4500,0,0,38500,35657,0,0,0,0,0
05541932,2,25,0,2023,2022,0,.00000,.00000,1,.22000,.22000,19,D,.04250,.04250,57000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5308,1758,5308,5110,1758,1711,5308,5110,4361,4361,0,0,0,0,0,0,0,0,0,0,0,0,57000,57000,44050,43150,0,0,4500,4500,0,0,52500,48731,0,0,0,0,0
05541972,1,77,0,2023,2022,0,.00000,.00000,1,.00000,.00000,38,D,.00000,.00000,0,D,0,D,1800,D,0,D,24896,D,0,D,0,D,3000,D,38,D,0,D,0,D,0,D,0,D,5556,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,1800,0,0,0,0,0,0,3627,3627,0,0,0,0,0,0,0
05541972,3,69,0,2023,2022,0,.00000,.00000,1,.00000,.00000,38,D,.00000,.00000,0,D,0,D,0,D,0,D,20698,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3627,3627,0,0,0,0,0,0,0
05541982,1,70,75,2023,2022,2,.00000,.00000,2,.00000,.00000,0,T,.00000,.00000,0,D,0,D,0,D,0,D,67792,D,0,D,0,D,9000,D,0,D,0,D,0,D,0,D,0,D,600,D,0,0,0,0,0,0,31,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,29013,29013,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05542012,1,24,24,2023,2022,0,.00000,.00000,2,.10000,.10000,05,D,.00000,.00000,6000,D,32200,D,0,D,0,D,0,D,0,D,21600,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1216,0,1216,1036,0,0,1216,1036,2922,2922,21600,21600,0,0,0,0,0,0,0,0,0,0,38060,38060,12160,10360,0,0,0,0,10404,10404,27656,25140,0,0,0,0,0
05542022,1,67,68,2023,2022,0,.00000,.00000,2,.32000,.32000,17,D,.05700,.05700,308789,D,62047,D,0,D,840,D,0,D,0,D,0,D,6000,D,150,D,0,D,0,D,0,D,0,D,1600,D,70215,19478,70215,69639,19478,19376,70215,69639,18338,18747,0,0,0,0,0,0,0,0,0,0,0,0,371676,371676,342976,341176,0,0,4500,4202,9400,9400,357776,333500,0,0,0,0,0
05542072,1,55,54,2023,2022,0,.00000,.00000,2,.24000,.24000,11,D,.05750,.05750,308789,D,36653,D,0,D,0,D,0,D,0,D,0,D,5500,D,1572,D,0,D,0,D,0,D,0,D,4280,D,60809,17443,60809,60377,17443,17332,60809,60377,16395,16805,0,0,0,0,0,0,0,0,0,0,0,0,330642,330642,304742,302942,0,0,7400,7400,7100,7100,316142,294281,0,0,0,0,0
05542082,1,34,39,2023,2022,3,.00000,.00000,2,.12000,.12000,03,D,.02550,.02550,33800,D,45000,D,0,D,0,D,0,D,0,D,0,D,600,D,400,D,0,D,2,D,2,D,2,D,5220,D,1437,1124,1437,1221,1124,1061,5937,5721,6028,6028,0,0,0,0,4500,4500,0,0,0,0,0,0,78800,78800,52900,51100,0,0,0,0,25900,25900,52900,47690,0,0,0,0,0
05542132,1,69,0,2023,2022,0,.00000,.00000,1,.22000,.22000,10,D,.00000,.00000,21024,D,0,D,0,D,20066,D,24296,D,0,D,0,D,5200,D,0,D,0,D,0,D,0,D,0,D,240,D,5966,0,5966,5768,0,0,5966,5768,1608,1608,0,0,0,0,0,0,0,0,0,0,0,0,61742,61742,47042,46142,0,0,0,0,0,0,0,0,0,0,0,0,0
05542152,1,50,53,2023,2022,2,.00000,.00000,2,.21880,.21880,48,D,.00000,.00000,87500,D,167500,D,0,D,0,D,0,D,0,D,0,D,6100,D,599,D,0,D,0,D,1,D,1,D,65440,D,27002,0,27002,26988,0,0,29502,29488,18237,18646,0,0,0,0,2500,2500,0,0,0,0,0,0,182860,182860,173945,173882,0,0,0,0,0,0,0,0,0,0,0,0,0
05542162,1,32,49,2023,2022,3,.00000,.00000,2,.24000,.24000,22,D,.04300,.04300,170000,D,82971,D,0,D,0,D,0,D,0,D,0,D,12000,D,1474,D,1340,D,3,D,3,D,3,D,5120,D,59300,13973,59300,58868,13973,13896,65568,65136,17926,18335,0,0,0,0,6000,6000,0,0,268,268,0,0,350471,350471,324571,322771,0,0,11800,11800,0,0,330671,307499,0,0,480,480,0
05542172,1,33,38,2023,2022,4,.00000,.00000,2,.33060,.33060,19,D,.04550,.04550,25000,D,28000,D,0,D,0,D,0,D,0,D,13200,D,0,D,0,D,0,D,2,D,3,D,4,D,0,D,-4963,1211,-4963,-6061,1211,1126,2841,2625,4055,4055,13200,13200,0,0,2841,2625,3659,3875,0,0,1304,2186,53000,53000,27100,25300,0,0,9000,9000,0,0,44000,40496,0,0,0,0,0
05542182,1,53,0,2023,2022,2,.00000,.00000,1,.07650,.07650,44,D,.00000,.00000,15000,D,0,D,0,D,0,D,0,D,0,D,12800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-113,0,-113,-203,0,0,0,0,1148,1148,12800,12800,0,0,0,0,0,0,0,0,113,203,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05542252,1,45,0,2023,2022,4,.00000,.00000,1,.22000,.22000,50,D,.05340,.05340,82000,D,0,D,0,D,0,D,0,D,0,D,0,D,3200,D,1400,D,0,D,0,D,3,D,3,D,11004,D,729,2819,729,421,2819,2759,7229,6921,6273,6273,0,0,0,0,6500,6500,0,0,0,0,0,0,79000,79000,59600,58200,0,0,3500,3500,8266,8893,67234,61384,0,0,0,0,0
05542252,2,34,0,2023,2022,0,.00000,.00000,1,-.0765,-.0765,50,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,700,11790,11790,0,0,0,0,0,0,0
05542264,1,40,0,2023,2022,0,.00000,.00000,1,.12000,.12000,05,D,.04000,.04000,42847,D,0,D,0,D,0,D,0,D,0,D,24000,D,0,D,31,D,0,D,0,D,0,D,0,D,720,D,3382,726,3382,3274,726,656,3382,3274,3278,3278,24000,24000,0,0,0,0,0,0,0,0,0,0,42847,42847,29897,28997,0,0,0,0,5202,5202,37645,34812,0,0,0,0,0
05542282,1,31,0,2023,2022,0,.00000,.00000,1,.10000,.10000,22,D,.03950,.03970,19423,D,0,D,0,D,0,D,0,D,0,D,2580,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,647,526,647,557,526,509,647,557,1486,1486,2580,2580,0,0,0,0,0,0,0,0,0,0,19423,19423,6473,5573,0,0,4400,4400,0,0,10761,9562,0,0,0,0,0
05542292,1,46,0,2023,2022,0,.00000,.00000,1,.24000,.24000,33,D,.06900,.06900,130000,D,0,D,0,D,0,D,0,D,0,D,25200,D,0,D,550,D,0,D,0,D,0,D,0,D,0,D,21786,7622,21786,21570,7622,7530,21786,21570,9945,9945,25200,25200,0,0,0,0,0,0,0,0,0,0,129411,129411,116461,115561,0,0,0,0,8000,8000,121411,112855,0,0,0,0,0
05542302,1,53,55,2023,2022,0,.00000,.00000,2,.10000,.10000,07,D,.02150,.02270,38864,D,0,D,0,D,0,D,0,D,0,D,0,D,400,D,5,D,0,D,0,D,0,D,0,D,0,D,1296,286,1296,1116,286,245,1296,1116,2973,2973,0,0,0,0,0,0,0,0,0,0,0,0,38864,38864,12964,11164,0,0,24000,24000,0,0,14864,12294,0,0,0,0,0
05542332,1,34,30,2023,2022,1,.00000,.00000,2,.22000,.22000,48,D,.00000,.00000,167870,D,32327,D,0,D,0,D,0,D,0,D,0,D,6700,D,40,D,0,D,1,D,1,D,1,D,14168,D,24763,0,24763,24367,0,0,26763,26367,14021,14430,0,0,0,0,2000,2000,0,0,0,0,0,0,187397,187397,161497,159697,0,0,0,0,0,0,0,0,0,0,0,0,0
05542422,1,54,0,2023,2022,0,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,15644,D,0,D,0,D,30,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05542452,1,79,0,2023,2022,0,.00000,.00000,1,.18500,.22200,23,D,.01920,.01920,0,D,0,D,0,D,20556,D,28076,D,0,D,0,D,2700,D,325,D,0,D,0,D,0,D,0,D,0,D,1098,-686,1098,996,-686,-686,1098,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25561,25561,10861,9961,0,0,5000,5000,20000,20000,0,0,686,641,0,0,0
05542472,1,61,0,2023,2022,3,.00000,.00000,1,.33060,.33060,34,D,.05320,.05320,43000,D,0,D,0,D,0,D,0,D,0,D,0,D,770,D,266,D,0,D,0,D,2,D,2,D,0,D,-3226,949,-3226,-4130,949,853,2569,2401,3290,3290,0,0,0,0,2569,2401,1931,2099,0,0,1295,2031,43250,43250,23850,22450,0,0,0,0,19125,19125,19008,15958,0,0,0,0,0
05542504,1,68,68,2023,2022,2,.00000,.00000,2,.18500,.22200,24,D,.00970,.00970,0,D,0,D,0,D,30000,D,61612,D,0,D,0,D,2290,D,1097,D,0,D,0,D,0,D,0,D,6528,D,1179,-521,1179,979,-521,-523,2179,1979,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,50285,50285,21585,19785,0,0,8800,8800,33339,33439,0,0,521,489,0,0,0
05542562,1,78,0,2023,2022,1,.00000,.00000,1,.24000,.24000,24,D,.09000,.12000,22507,D,0,D,0,D,48000,D,15296,D,0,D,0,D,6900,D,69,D,0,D,0,D,0,D,0,D,1460,D,16454,4908,16454,16118,4908,4220,16954,16618,1722,1722,0,0,0,0,500,500,0,0,0,0,0,0,123725,123725,102575,101175,0,0,4400,4400,23736,23982,95588,87163,1091,1485,0,0,0
05542592,1,69,74,2023,2022,0,.00000,.00000,2,.12000,.12000,0,T,.00000,.00000,71000,D,0,D,0,D,0,D,44876,D,0,D,0,D,500,D,726,D,0,D,0,D,0,D,0,D,0,D,8971,0,8971,8755,0,0,8971,8755,5432,5432,0,0,0,0,0,0,0,0,0,0,0,0,106886,106886,78186,76386,0,0,0,0,0,0,0,0,0,0,0,0,0
05542612,1,57,0,2023,2022,0,.00000,.00000,1,.12000,.12000,14,D,.04950,.04950,30088,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,30,D,0,D,0,D,0,D,0,D,0,D,1851,1319,1851,1743,1319,1316,1851,1743,2302,2302,0,0,0,0,0,0,0,0,0,0,0,0,30088,30088,17138,16238,0,0,2425,2265,0,0,27663,25834,0,0,0,0,0
05542622,1,31,0,2023,2022,0,.00000,.00000,1,.11410,.11410,14,D,.04950,.04950,60000,D,0,D,0,D,0,D,0,D,0,D,0,D,4600,D,135,D,0,D,0,D,0,D,0,D,8608,D,4745,2107,4745,4748,2107,2082,4745,4748,4590,4590,0,0,0,0,0,0,0,0,0,0,0,0,48092,48092,41250,41275,0,0,2425,2265,0,0,54275,50687,230,215,0,0,0
05542632,1,68,0,2023,2022,0,.00000,.00000,1,.00000,.00000,03,D,.00000,.00000,0,D,0,D,0,D,0,D,10968,D,0,D,14400,D,0,D,105,D,0,D,0,D,0,D,0,D,0,D,0,-25,0,0,-25,-27,0,0,0,0,14400,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,2100,12950,12950,0,0,0,0,0,0,0
05542632,3,63,0,2023,2022,0,.00000,.00000,1,-.0765,-.0765,03,D,.00000,.00000,0,D,0,D,0,D,0,D,12000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,-25,0,0,-25,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12950,12950,0,0,0,0,0,0,0
05542652,1,71,0,2023,2022,0,.00000,.00000,1,.00000,.00000,39,D,.00000,.00000,0,D,0,D,0,D,0,D,22280,D,0,D,0,D,2400,D,1630,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05542662,1,51,0,2023,2022,0,.00000,.00000,1,.12000,.12000,05,D,.02930,.02930,25000,D,0,D,0,D,0,D,0,D,0,D,11712,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1241,49,1241,1133,49,0,1241,1133,1913,1913,11712,11712,0,0,0,0,0,0,0,0,0,0,25000,25000,12050,11150,0,0,0,0,5202,5202,19798,18145,0,0,0,0,0
05542662,2,25,0,2023,2022,0,.00000,.00000,8,.00000,.00000,05,D,.01000,.01000,6286,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,63,0,0,63,63,0,0,481,481,0,0,0,0,0,0,0,0,0,0,0,0,6286,6286,0,0,0,0,0,0,0,0,6286,5870,0,0,0,0,0
05542712,1,53,0,2023,2022,0,.00000,.00000,1,.22000,.22000,44,D,.00000,.00000,88363,D,0,D,0,D,0,D,0,D,0,D,0,D,1900,D,372,D,0,D,0,D,0,D,0,D,0,D,12235,0,12235,12037,0,0,12235,12037,6760,6760,0,0,0,0,0,0,0,0,0,0,0,0,88486,88486,75536,74636,0,0,0,0,0,0,0,0,0,0,0,0,0
05542742,1,60,0,2023,2022,0,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,300,D,210,D,0,D,0,D,0,D,0,D,3000,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05542742,3,61,0,2023,2022,0,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,24960,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05542762,1,35,0,2023,2022,0,.00000,.00000,1,.22000,.22000,01,D,.03820,.03900,76000,D,0,D,0,D,0,D,0,D,0,D,0,D,1400,D,60,D,0,D,0,D,0,D,0,D,7784,D,8498,2573,8498,8300,2573,2545,8498,8300,5814,5814,0,0,0,0,0,0,0,0,0,0,0,0,71500,71500,58550,57650,0,0,1500,1500,2500,2500,52258,48340,0,0,0,0,0
05542782,1,40,0,2023,2022,3,.00000,.00000,1,.12000,.12000,02,D,.00000,.00000,72000,D,0,D,0,D,0,D,0,D,0,D,0,D,3700,D,0,D,0,D,1,D,3,D,3,D,10824,D,115,0,115,-53,0,0,6115,5947,5508,5508,0,0,0,0,6000,5947,0,53,0,0,0,0,72800,72800,53400,52000,0,0,0,0,0,0,0,0,0,0,0,0,0
05542792,1,82,87,2023,2022,0,.00000,.00000,2,.18500,.18500,36,D,.02350,.02350,0,D,0,D,0,D,33612,D,31612,D,0,D,0,D,5000,D,615,D,0,D,0,D,0,D,0,D,0,D,1576,128,1576,1396,128,81,1576,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44463,44463,15763,13963,0,0,4800,4800,0,0,28945,26714,0,0,0,0,0
05542802,1,34,0,2023,2022,0,.00000,.00000,1,.12000,.12000,48,D,.00000,.00000,38400,D,0,D,0,D,3936,D,0,D,0,D,15400,D,0,D,43,D,0,D,0,D,0,D,0,D,0,D,3321,0,3321,3213,0,0,3321,3213,2938,2938,15400,15400,0,0,0,0,0,0,0,0,0,0,42336,42336,29386,28486,0,0,0,0,0,0,0,0,0,0,0,0,0
05542823,1,62,60,2023,2022,2,.00000,.00000,2,.10000,.10000,50,D,.04240,.04240,0,D,0,D,30000,D,0,D,7251,D,0,D,24000,D,0,D,254,D,0,D,0,D,0,D,0,D,1200,D,559,262,559,379,262,167,1559,1379,0,0,24000,24000,0,0,1000,1000,0,0,0,0,0,0,41492,41492,15592,13792,0,0,2800,2800,19184,19679,15882,12883,0,0,0,0,0
05542892,1,36,0,2023,2022,2,.00000,.00000,1,.12000,.12000,22,D,.04300,.04300,45057,D,0,D,0,D,8129,D,0,D,0,D,18000,D,0,D,0,D,0,D,1,D,2,D,2,D,0,D,-239,1538,-239,-407,1538,1485,3761,3593,3447,3447,18000,18000,0,0,3761,3593,239,407,0,0,0,0,53186,53186,33786,32386,0,0,8800,8800,0,0,37386,33870,0,0,0,0,0
05542902,1,70,0,2023,2022,2,.00000,.00000,1,.00000,.00000,44,D,.00000,.00000,0,D,0,D,0,D,1136,D,19760,D,0,D,16188,D,0,D,474,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,16188,16188,0,0,0,0,0,0,0,0,0,0,1136,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05542952,1,60,64,2023,2022,2,.00000,.00000,2,-.0765,-.0765,23,D,.04610,.04610,0,D,0,D,0,D,0,D,25288,D,0,D,0,D,1600,D,69,D,0,D,0,D,0,D,0,D,0,D,0,-641,0,0,-641,-709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,0,0,474,443,0,0,0
05542982,1,34,33,2023,2022,3,.00000,.00000,2,.06060,.21060,03,D,.00000,.00000,0,D,34110,D,0,D,2100,D,0,D,0,D,16800,D,2700,D,150,D,0,D,3,D,3,D,3,D,7396,D,-9340,0,-9340,-10464,0,0,1031,851,2609,2609,16800,16800,0,0,1031,851,4500,4742,0,0,4840,5722,36210,36210,10310,8510,0,0,0,0,25900,25900,10310,7916,0,0,0,0,0
