ALCNO,FSA,FSA_,HHIANYPD,HHIA_YPD,HHIBCBS,HHIBCBS_,HHICOVQ,HHICOVQ_,HHIGROUP,HHIG_OUP,HHIIRGXB,HHII_GXB,HHILSTTM,HHIL_TTM,HHIPDLIB,HHIPRDED,HHIPROUT,HHIPRYOU,HHIP_DED,HHIP_LIB,HHIP_OUT,HHIP_YOU,HHIRPMPD,HHIRPMXB,HHIR_MPD,HHIR_MXB,HHISTILL,HHISUBPD,HHIS_BPD,HHIS_ILL,HSAHRA,HSAHRA_,MEDIGAP,MEDIGAP_,NEWID,PLNMGD,PLNMGD_,PORTAL,PORTAL_,PORTPLAN,PORT_LAN,PREMSUBS,PREM_UBS,QHHP3MX,QHHP3MX_,RECTYPE,REC_ORIG,REC_STAT,SEQNO,SSTYPE,SSTYPE_,QYEAR
0,,C,,A,1,D,1,D,1,D,,A,,A,3,2,,1,D,D,A,D,04,250,D,D,,,A,A,,C,,A,05236023,2,D,2,D,,A,,A,750,D,HHP,1,1,10,,A,20232
0,2,D,1,D,,A,5,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,49,D,D,1,1,D,D,2,D,,A,05236063,2,D,1,D,4,D,1,D,147,D,HHP,5,1,9,,A,20232
0,2,D,,A,,A,5,D,1,D,,A,,A,2,,2,2,A,D,D,D,,,A,A,1,1,D,D,,A,,A,05236063,1,D,1,D,4,D,1,D,,A,HHP,5,1,10,,A,20232
0,2,D,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,100,D,D,1,,A,D,2,D,1,D,05236083,1,D,2,D,,A,,A,300,D,HHP,5,1,4,,A,20232
0,,A,1,D,1,D,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,01,4,D,D,1,,A,D,,A,,A,05236193,,A,,A,,A,,A,52,D,HHP,5,1,4,1,D,20232
0,,A,1,D,1,D,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,01,5,D,D,1,,A,D,,A,,A,05236193,,A,,A,,A,,A,65,D,HHP,5,1,5,4,D,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,01,8,D,D,1,,A,D,,A,,A,05236193,,A,,A,,A,,A,104,D,HHP,5,1,6,2,D,20232
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,4,1,,1,D,D,A,D,01,77,D,D,1,,A,D,1,D,,A,05236193,2,D,,A,,A,,A,1001,D,HHP,5,1,7,,A,20232
0,2,D,,A,,A,1,D,1,D,,A,,A,1,2,,1,D,D,A,D,04,212,D,D,,,A,A,,A,,A,05236263,1,D,1,D,3,D,2,D,636,D,HHP,1,1,7,,A,20232
0,,C,1,D,1,D,1,D,2,D,,C,,A,1,,,1,C,D,A,D,,,C,A,1,,A,D,,C,,A,05236333,2,D,,A,,A,,A,260,F,HHP,5,1,5,,A,20232
0,,A,2,D,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,04,,D,A,1,,A,D,,A,,A,05236483,,A,,A,,A,,A,,A,HHP,5,1,4,1,D,20232
0,,A,,A,,A,1,D,1,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,05236483,,A,,A,,A,,A,,A,HHP,5,1,5,4,D,20232
0,2,D,2,D,1,D,1,D,2,D,,A,,A,3,1,,1,D,D,A,D,04,,D,A,1,,A,D,,A,,A,05236483,1,D,,A,,A,,A,,A,HHP,5,1,6,,A,20232
0,2,D,1,D,1,D,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,200,D,D,1,,A,D,2,D,1,D,05236533,2,D,2,D,,A,,A,600,D,HHP,5,1,11,,A,20232
0,2,D,1,D,,A,1,D,1,D,,A,1,D,2,2,,1,D,D,A,D,04,92,D,D,1,,A,D,2,D,2,D,05236533,1,D,2,D,,A,,A,276,D,HHP,5,1,12,,A,20232
0,2,D,,A,,A,1,D,1,D,,A,,A,2,,2,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,05236553,1,D,1,D,3,D,2,D,,A,HHP,5,1,9,,A,20232
0,2,D,,A,,A,1,D,1,D,,A,,A,3,,2,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,05236553,2,D,2,D,,A,,A,,A,HHP,5,1,10,,A,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,80,D,D,1,,A,D,,A,,A,05236653,,A,,A,,A,,A,240,D,HHP,5,1,4,1,D,20232
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,650,D,D,1,,A,D,2,D,,A,05236653,2,D,,A,,A,,A,1950,D,HHP,5,1,5,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,2,D,D,1,,A,D,,A,,A,05236663,,A,,A,,A,,A,13,D,HHP,5,1,8,1,D,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,2,D,D,1,,A,D,,A,,A,05236663,,A,,A,,A,,A,13,D,HHP,5,1,9,4,D,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,20,D,D,1,,A,D,,A,,A,05236663,1,D,,A,,A,,A,130,D,HHP,5,1,10,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,10,D,D,1,,A,D,,A,,A,05236673,,A,,A,,A,,A,65,D,HHP,5,1,10,1,D,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,4,D,D,1,,A,D,,A,,A,05236673,,A,,A,,A,,A,26,D,HHP,5,1,11,4,D,20232
0,1,D,1,D,1,D,1,D,2,D,,A,1,D,4,1,,1,D,D,A,D,02,86,D,D,1,,A,D,2,D,,A,05236673,2,D,,A,,A,,A,559,D,HHP,5,1,12,,A,20232
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,01,58,D,D,1,,A,D,2,D,,A,05251752,2,D,,A,,A,,A,754,D,HHP,5,1,7,,A,20232
0,,A,,A,,A,3,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,,D,C,,,A,A,,A,,A,05251762,,A,,A,,A,,A,30,F,HHP,1,1,10,1,D,20232
0,,A,,A,,A,3,D,2,D,,A,,A,2,1,,1,D,D,A,D,03,14,D,D,,,A,A,,A,,A,05251762,,A,,A,,A,,A,84,D,HHP,1,1,11,4,D,20232
0,2,D,,A,,A,3,D,2,D,,A,,A,3,1,,1,D,D,A,D,03,160,D,D,,,A,A,,A,,A,05251762,1,D,,A,,A,,A,960,D,HHP,1,1,12,,A,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,2,,1,D,D,A,D,04,566,D,D,1,,A,D,,A,,A,05251782,1,D,,A,,A,,A,1698,D,HHP,5,1,4,,A,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,5,D,D,1,,A,D,,A,,A,05251852,,A,,A,,A,,A,33,D,HHP,5,1,12,1,D,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,3,D,D,1,,A,D,,A,,A,05251852,,A,,A,,A,,A,20,D,HHP,5,1,13,4,D,20232
0,2,D,2,D,,A,2,D,2,D,,A,,A,3,1,,1,D,D,A,D,02,,D,A,2,,A,D,2,D,,A,05251852,2,D,,A,,A,,A,,A,HHP,5,1,14,,A,20232
0,2,D,,A,1,D,1,D,2,D,,A,,A,4,1,,1,D,D,A,D,02,48,D,D,,,A,A,2,D,,A,05251852,2,D,,A,,A,,A,312,D,HHP,1,1,15,,A,20232
0,1,D,1,D,1,D,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,375,D,D,1,,A,D,,A,,A,05251872,1,D,,A,,A,,A,2438,D,HHP,5,1,4,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,15,D,D,1,,A,D,,A,,A,05251882,,A,,A,,A,,A,90,D,HHP,5,1,7,1,D,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,03,15,D,D,1,,A,D,,A,,A,05251882,,A,,A,,A,,A,90,D,HHP,5,1,8,4,D,20232
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,03,15,D,D,1,,A,D,2,D,,A,05251882,2,D,,A,,A,,A,90,D,HHP,5,1,9,,A,20232
0,1,D,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,85,D,D,1,,A,D,,A,,A,05251902,1,D,,A,,A,,A,255,D,HHP,5,1,4,,A,20232
0,2,D,1,D,1,D,2,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,77,D,D,1,2,D,D,,A,,A,05251952,1,D,1,D,3,D,1,D,231,D,HHP,5,1,5,,A,20232
0,,A,,A,1,D,1,D,1,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,05251982,,A,,A,,A,,A,,A,HHP,5,1,17,1,D,20232
0,,A,,A,1,D,1,D,1,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,05251982,,A,,A,,A,,A,,A,HHP,5,1,18,4,D,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,3,2,,1,D,D,A,D,04,,D,C,1,,A,D,,A,,A,05251982,,A,,A,,A,,A,141,F,HHP,5,1,19,1,D,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,4,2,,1,D,D,A,D,04,,D,C,1,,A,D,,A,,A,05251982,,A,,A,,A,,A,66,F,HHP,5,1,20,4,D,20232
0,2,D,,A,1,D,1,D,2,D,,A,,A,5,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,2,D,05251982,2,D,,A,,A,,A,,A,HHP,5,1,21,,A,20232
0,2,D,,A,,A,1,D,1,D,,A,,A,7,2,,1,D,D,A,D,04,753,D,D,,,A,A,2,D,,A,05251982,2,D,2,D,,A,,A,2259,D,HHP,1,1,23,,A,20232
0,2,D,1,D,1,D,3,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,200,D,D,1,,A,D,1,D,,A,05252032,2,D,,A,,A,,A,1300,D,HHP,5,1,9,,A,20232
0,,A,,A,,A,5,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,,D,C,,,A,A,,A,,A,05252042,,A,,A,,A,,A,195,F,HHP,1,1,15,1,D,20232
0,,A,,A,,A,5,D,2,D,,A,,A,2,1,,1,D,D,A,D,02,,D,C,,,A,A,,A,,A,05252042,,A,,A,,A,,A,52,F,HHP,1,1,16,4,D,20232
0,2,D,,A,,A,5,D,2,D,,A,,A,3,1,,1,D,D,A,D,02,300,D,D,,,A,A,2,D,,A,05252042,2,D,,A,,A,,A,1950,D,HHP,1,1,17,,A,20232
0,2,D,2,D,1,D,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,01,,D,A,2,,A,D,2,D,,A,05252102,2,D,,A,,A,,A,,A,HHP,5,1,7,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,3,D,D,1,,A,D,,A,,A,05252112,,A,,A,,A,,A,20,D,HHP,5,1,5,4,D,20232
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,150,D,D,1,,A,D,,A,,A,05252112,1,D,,A,,A,,A,975,D,HHP,5,1,6,,A,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,24,D,D,1,,A,D,,A,,A,05252122,,A,,A,,A,,A,72,D,HHP,5,1,4,1,D,20232
0,2,D,1,D,,A,1,D,1,D,,A,1,D,2,2,,1,D,D,A,D,04,157,D,D,1,,A,D,,A,,A,05252122,1,D,2,D,,A,,A,471,D,HHP,5,1,5,,A,20232
0,1,D,1,D,1,D,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,120,D,D,1,,A,D,,A,,A,05252252,1,D,,A,,A,,A,780,D,HHP,5,1,5,,A,20232
0,1,D,1,D,,A,2,D,2,D,,A,1,D,1,2,,1,D,D,A,D,04,300,D,D,1,,A,D,1,D,,A,05252312,1,D,,A,,A,,A,900,D,HHP,5,1,9,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,01,,D,C,1,,A,D,,A,,A,05252332,,A,,A,,A,,A,182,F,HHP,5,1,5,1,D,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,01,90,D,D,1,,A,D,,A,,A,05252332,1,D,,A,,A,,A,1170,D,HHP,5,1,6,,A,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,26,D,D,1,,A,D,,A,,A,05252352,,A,,A,,A,,A,78,D,HHP,5,1,5,1,D,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,2,2,,1,D,D,A,D,04,14,D,D,1,,A,D,,A,,A,05252352,,A,,A,,A,,A,42,D,HHP,5,1,6,4,D,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,01,20,D,D,1,,A,D,,A,,A,05252362,1,D,,A,,A,,A,260,D,HHP,5,1,5,,A,20232
0,2,D,1,D,,A,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,200,D,D,1,,A,D,2,D,,A,05252392,2,D,,A,,A,,A,1300,D,HHP,5,1,22,,A,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,300,D,D,1,,A,D,2,D,,A,05252432,2,D,,A,,A,,A,1800,D,HHP,5,1,6,,A,20232
0,2,D,1,D,,A,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,137,D,D,2,,A,D,2,D,,A,05252442,2,D,,A,,A,,A,891,D,HHP,5,1,6,,A,20232
0,,A,,A,,A,3,D,2,D,,A,,A,2,1,,1,D,D,A,D,02,9,D,D,,,A,A,,A,,A,05252442,,A,,A,,A,,A,59,D,HHP,1,1,7,1,D,20232
0,,A,,A,,A,3,D,2,D,,A,,A,3,1,,1,D,D,A,D,02,12,D,D,,,A,A,,A,,A,05252442,,A,,A,,A,,A,78,D,HHP,1,1,8,4,D,20232
0,2,D,,A,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,50,D,D,,,A,A,2,D,,A,05252532,2,D,,A,,A,,A,325,D,HHP,1,1,9,,A,20232
0,2,D,,A,,A,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,05252543,1,D,,A,,A,,A,,A,HHP,5,1,15,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,6,D,D,1,,A,D,,A,,A,05252562,,A,,A,,A,,A,39,D,HHP,5,1,4,1,D,20232
0,,A,1,D,1,D,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,12,D,D,1,,A,D,,A,,A,05252562,,A,,A,,A,,A,78,D,HHP,5,1,5,1,D,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,3,D,D,1,,A,D,,A,,A,05252562,,A,,A,,A,,A,20,D,HHP,5,1,6,4,D,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,4,1,,1,D,D,A,D,02,4,D,D,1,,A,D,,A,,A,05252562,,A,,A,,A,,A,26,D,HHP,5,1,7,4,D,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,5,1,,1,D,D,A,D,02,70,D,D,1,,A,D,2,D,,A,05252562,2,D,,A,,A,,A,455,D,HHP,5,1,8,,A,20232
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,6,2,,1,D,D,A,D,02,,D,C,1,,A,D,2,D,,A,05252562,2,D,,A,,A,,A,1200,F,HHP,5,1,9,,A,20232
0,2,D,1,D,,A,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,100,D,D,1,,A,D,1,D,,A,05252602,2,D,,A,,A,,A,650,D,HHP,5,1,10,,A,20232
0,2,D,,A,,A,1,D,1,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,2,,A,D,2,D,,A,05252622,2,D,2,D,,A,,A,,A,HHP,5,1,7,,A,20232
0,2,D,,A,1,D,1,D,1,D,,A,,A,2,,2,2,A,D,D,D,,,A,A,1,1,D,D,,A,,A,05252622,1,D,1,D,,C,1,D,,A,HHP,5,1,8,,A,20232
0,2,D,1,D,1,D,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,146,D,D,1,,A,D,2,D,,A,05252632,2,D,2,D,,A,,A,438,D,HHP,5,1,7,,A,20232
0,,A,,A,,A,1,D,2,D,,A,,A,2,1,,1,D,D,A,D,04,30,D,D,,,A,A,,A,,A,05252632,,A,,A,,A,,A,90,D,HHP,1,1,8,1,D,20232
0,,A,,A,,A,1,D,1,D,,A,,A,3,2,,1,D,D,A,D,04,353,D,D,,,A,A,,A,,A,05252632,,A,,A,,A,,A,1059,D,HHP,1,1,9,2,D,20232
0,2,D,1,D,1,D,1,D,3,D,,A,1,D,1,2,,1,D,D,A,D,04,438,D,D,1,,A,D,2,D,,A,05252652,2,D,2,D,,A,,A,1314,D,HHP,5,1,10,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,2,,1,D,D,A,D,04,,D,C,1,,A,D,,A,,A,05252662,,A,,A,,A,,A,39,F,HHP,5,1,21,1,D,20232
0,,A,2,D,,A,1,D,2,D,,A,,A,2,2,,1,D,D,A,D,04,,D,A,1,,A,D,,A,,A,05252662,,A,,A,,A,,A,,A,HHP,5,1,22,1,D,20232
0,2,D,,A,1,D,2,D,2,D,,A,,A,3,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,2,D,05252662,2,D,,A,,A,,A,,A,HHP,5,1,23,,A,20232
0,2,D,,A,,A,1,D,2,D,,A,,A,4,1,,1,D,D,A,D,04,,D,C,,,A,A,,A,2,D,05252662,1,D,,A,,A,,A,468,F,HHP,1,1,24,,A,20232
0,,A,2,D,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,03,,D,A,2,,A,D,,A,,A,05252713,,A,,A,,A,,A,,A,HHP,5,1,10,1,D,20232
0,,A,2,D,,A,1,D,2,D,,A,,A,2,1,,1,D,D,A,D,03,,D,A,2,,A,D,,A,,A,05252713,,A,,A,,A,,A,,A,HHP,5,1,11,4,D,20232
0,2,D,2,D,,A,1,D,2,D,,A,,A,3,1,,1,D,D,A,D,03,,D,A,2,,A,D,2,D,,A,05252713,2,D,,A,,A,,A,,A,HHP,5,1,12,,A,20232
0,2,D,,A,,A,1,D,2,D,,A,,A,4,1,,1,D,D,A,D,02,20,D,D,,,A,A,1,D,,A,05252713,2,D,,A,,A,,A,130,D,HHP,1,1,13,,A,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,17,D,D,1,,A,D,,A,,A,05252762,,A,,A,,A,,A,51,D,HHP,5,1,9,1,D,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,2,2,,1,D,D,A,D,04,14,D,D,1,,A,D,,A,,A,05252762,,A,,A,,A,,A,42,D,HHP,5,1,10,4,D,20232
0,2,D,,A,,A,1,D,2,D,,C,,A,1,,,,C,D,A,C,,,C,A,,,A,A,2,D,,A,05252772,1,D,,A,,A,,A,163,F,HHP,1,1,5,,A,20232
0,2,D,,A,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,178,D,D,,,A,A,2,D,,A,05252782,2,D,,A,,A,,A,1157,D,HHP,1,1,4,,A,20232
0,2,D,1,D,,A,5,D,2,D,,A,1,D,1,,,1,C,D,A,D,04,400,D,D,1,,A,D,,A,,A,05252802,1,D,,A,,A,,A,1200,D,HHP,5,1,11,,A,20232
0,2,D,,A,,A,1,D,1,D,,A,,A,1,2,,1,D,D,A,D,04,231,D,D,,,A,A,2,D,1,D,05252812,1,D,2,D,,A,,A,693,D,HHP,1,1,6,,A,20232
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,628,D,D,1,,A,D,2,D,,A,05252822,2,D,,A,,A,,A,1884,D,HHP,5,1,11,,A,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,8,D,D,1,,A,D,,A,,A,05252902,,A,,A,,A,,A,24,D,HHP,5,1,12,1,D,20232
0,,A,1,D,,A,2,D,2,D,,A,,C,2,1,,1,D,D,A,D,02,,D,C,1,,A,D,,A,,A,05252902,,A,,A,,A,,A,528,F,HHP,5,1,13,3,D,20232
0,,A,1,D,,A,2,D,2,D,,A,,C,3,1,,1,D,D,A,D,02,,D,C,1,,A,D,,A,,A,05252902,,A,,A,,A,,A,65,F,HHP,5,1,14,4,D,20232
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,4,1,,1,D,D,A,D,04,63,D,D,1,,A,D,2,D,,A,05252902,2,D,,A,,A,,A,189,D,HHP,5,1,15,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,9,D,D,1,,A,D,,A,,A,05253082,,A,,A,,A,,A,59,D,HHP,5,1,4,1,D,20232
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,200,D,D,1,,A,D,2,D,,A,05253082,2,D,,A,,A,,A,1300,D,HHP,5,1,5,,A,20232
0,,A,2,D,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,04,,D,A,1,,A,D,,A,,A,05253122,,A,,A,,A,,A,,A,HHP,5,1,6,4,D,20232
0,,A,1,D,,A,2,D,1,D,,A,1,D,1,1,,1,D,D,A,D,02,20,D,D,1,,A,D,,A,,A,05253132,,A,,A,,A,,A,130,D,HHP,5,1,4,1,D,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,2,1,,1,D,D,A,D,02,15,D,D,1,,A,D,,A,,A,05253132,,A,,A,,A,,A,98,D,HHP,5,1,5,4,D,20232
0,2,D,1,D,1,D,2,D,1,D,,A,1,D,3,1,,1,D,D,A,D,02,50,D,D,1,,A,D,2,D,,A,05253132,2,D,2,D,,A,,A,325,D,HHP,5,1,6,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,89,D,D,1,,A,D,,A,,A,05253142,,A,,A,,A,,A,267,D,HHP,5,1,8,1,D,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,,D,C,1,,A,D,,A,,A,05253142,,A,,A,,A,,A,20,F,HHP,5,1,9,4,D,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,04,80,D,D,1,,A,D,,A,,A,05253142,,A,,A,,A,,A,240,D,HHP,5,1,10,3,D,20232
0,2,D,1,D,,A,0,D,2,D,,A,1,D,4,2,,1,D,D,A,D,04,331,D,D,1,,A,D,2,D,1,D,05253142,2,D,,A,,A,,A,993,D,HHP,5,1,11,,A,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,2,,1,D,D,A,D,04,10,D,D,1,,A,D,,A,,A,05253172,,A,,A,,A,,A,30,D,HHP,5,1,6,1,D,20232
0,2,D,,A,,A,2,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,1,,A,D,1,D,,A,05253172,1,D,,A,,A,,A,,A,HHP,5,1,7,,A,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,06,90,D,D,1,,A,D,,A,,A,05253182,,A,,A,,A,,A,90,D,HHP,5,1,9,1,D,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,15,D,D,1,,A,D,,A,,A,05253182,,A,,A,,A,,A,98,D,HHP,5,1,10,4,D,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,79,D,D,1,,A,D,,A,,A,05253182,1,D,,A,,A,,A,514,D,HHP,5,1,11,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,7,D,D,1,,A,D,,A,,A,05253202,,A,,A,,A,,A,46,D,HHP,5,1,5,1,D,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,6,D,D,1,,A,D,,A,,A,05253202,,A,,A,,A,,A,39,D,HHP,5,1,6,4,D,20232
0,,A,,A,,A,1,D,2,D,,A,,A,3,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,05253202,,A,,A,,A,,A,,A,HHP,5,1,7,1,D,20232
0,,A,,A,,A,1,D,2,D,,A,,A,4,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,05253202,,A,,A,,A,,A,,A,HHP,5,1,8,4,D,20232
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,5,1,,1,D,D,A,D,02,27,D,D,1,,A,D,1,D,,A,05253202,2,D,,A,,A,,A,176,D,HHP,5,1,9,,A,20232
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,6,1,,1,D,D,A,D,02,69,D,D,1,,A,D,2,D,,A,05253202,2,D,,A,,A,,A,449,D,HHP,5,1,10,,A,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,30,D,D,1,,A,D,,A,,A,05253222,,A,,A,,A,,A,195,D,HHP,5,1,5,1,D,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,9,D,D,1,,A,D,,A,,A,05253222,,A,,A,,A,,A,59,D,HHP,5,1,6,4,D,20232
0,2,D,1,D,,A,2,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,275,D,D,1,,A,D,2,D,,A,05253222,2,D,,A,,A,,A,1788,D,HHP,5,1,7,,A,20232
0,1,D,1,D,,A,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,250,D,D,1,,A,D,2,D,,A,05253232,2,D,,A,,A,,A,1625,D,HHP,5,1,8,,A,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,86,D,D,1,,A,D,,A,,A,05253322,,A,,A,,A,,A,258,D,HHP,5,1,4,5,D,20232
0,,A,1,D,,A,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,,D,C,1,,A,D,,A,,A,05253332,,A,,A,,A,,A,182,F,HHP,5,1,5,1,D,20232
0,,A,1,D,,A,3,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,,D,C,1,,A,D,,A,,A,05253332,,A,,A,,A,,A,42,F,HHP,5,1,6,4,D,20232
0,2,D,1,D,,A,3,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,141,D,D,1,,A,D,2,D,,A,05253332,1,D,,A,,A,,A,917,D,HHP,5,1,7,,A,20232
0,2,D,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,200,D,D,1,,A,D,2,D,,A,05253392,1,D,2,D,,A,,A,600,D,HHP,5,1,5,,A,20232
0,,A,2,D,,A,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,04,,D,A,2,,A,D,,A,,A,05253452,,A,,A,,A,,A,,A,HHP,5,1,9,1,D,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,5,D,D,1,,A,D,,A,,A,05253452,,A,,A,,A,,A,15,D,HHP,5,1,10,4,D,20232
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,3,1,,1,D,D,A,D,04,200,D,D,1,,A,D,1,D,,A,05253452,2,D,,A,,A,,A,600,D,HHP,5,1,11,,A,20232
0,2,D,,A,,A,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,,,A,A,2,D,,A,05253472,2,D,,A,,A,,A,,A,HHP,1,1,4,,A,20232
