QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,FCECODE,FCECODE_,FCESAV,FCESAV_,FCEMO,FCEMO_,FCESCHPD,FCES_HPD,FCESMTX,FCESMTX_,FCENUM2,FCEPURCH,JFCENMQV,FCENUM2_,JFCE_MQV
20232,05231153,3,0,2,345,D,,A,03,D,,A,,A,,,3467,A,D
20232,05231233,3,0,1,200,D,,A,13,D,,A,,A,,,3150,A,D
20232,05231243,28,0,1,321,D,,A,,A,5,D,300,D,,,300,A,D
20232,05231503,22,0,1,365,D,,A,05,D,,A,,A,,,350,A,D
20232,05231943,13,0,1,200,D,,A,13,D,,A,,A,,,150,A,D
20232,05232013,8,0,1,365,D,,A,04,D,,A,,A,,,200,A,D
20232,05232023,9,0,1,321,D,,A,,A,5,D,50,D,,1,50,A,D
20232,05232023,10,0,1,225,D,,A,13,D,,A,,A,,,2259,A,D
20232,05232023,11,0,1,225,D,,A,13,D,,A,,A,,,300,A,D
20232,05232123,6,0,1,200,D,,A,13,D,,A,,A,,,90,A,D
20232,05232163,4,0,1,301,D,,A,05,D,,A,,A,,,1000,A,D
20232,05232243,7,0,1,303,D,,A,13,D,,A,,A,,,15600,A,D
20232,05232293,5,0,2,303,D,,A,03,D,,A,,A,,,5000,A,D
20232,05232323,5,0,1,700,D,,A,13,D,,A,,A,,,8400,A,D
20232,05232793,7,0,1,100,D,2,D,03,D,,A,,A,,,5000,A,D
20232,05232793,8,0,1,321,D,,A,,A,2,D,,A,12,,60,D,D
20232,05232793,9,0,2,200,D,,A,03,D,,A,,A,,,445,A,D
20232,05233073,13,0,1,303,D,,A,05,D,,A,,A,,,700,A,D
20232,05233073,14,0,1,340,D,,A,03,D,,A,,A,,,80,A,D
20232,05233893,9,0,1,301,D,,A,13,D,,A,,A,,,3600,A,D
20232,05234013,11,0,1,302,D,,A,04,D,,A,,A,,,500,A,D
20232,05234463,4,0,1,225,D,,A,13,D,,A,,A,,,510,A,D
20232,05234503,6,0,1,301,D,,A,04,D,,A,,A,,,30,A,D
20232,05234593,7,0,1,225,D,,A,13,D,,A,,A,,,1350,A,D
20232,05234653,4,0,1,303,D,,A,13,D,,A,,A,,,1074,A,D
20232,05234653,5,0,1,303,D,,A,13,D,,A,,A,,,1350,A,D
20232,05234673,7,0,1,225,D,,A,13,D,,A,,A,,,1500,A,D
20232,05234903,9,0,1,200,D,,A,04,D,,A,,A,,,117,A,D
20232,05234903,10,0,1,225,D,,A,13,D,,A,,A,,,1950,A,D
20232,05234903,11,0,2,200,D,,A,03,D,,A,,A,,,118,A,D
20232,05234903,12,0,2,225,D,,A,03,D,,A,,A,,,1000,A,D
20232,05235053,10,0,1,321,D,,A,,A,4,D,,A,3,,450,D,D
20232,05235193,6,0,1,303,D,,A,05,D,,A,,A,,,3000,A,D
20232,05235263,10,0,1,301,D,,A,03,D,,A,,A,,,100,A,D
20232,05235263,11,0,1,301,D,,A,04,D,,A,,A,,,100,A,D
20232,05235393,6,0,1,225,D,,A,13,D,,A,,A,,,2400,A,D
20232,05235443,8,0,1,321,D,,A,,A,2,D,,A,12,,240,D,D
20232,05235543,5,0,1,302,D,,A,04,D,,A,,A,,,202,A,D
20232,05235543,6,0,1,302,D,,A,04,D,,A,,A,,,320,A,D
20232,05235543,7,0,1,302,D,,A,04,D,,A,,A,,,120,A,D
20232,05235763,6,0,1,303,D,,A,05,D,,A,,A,,,8200,A,D
20232,05235763,7,0,1,321,D,,A,,A,4,D,,A,3,,1350,D,D
20232,05235993,3,0,1,200,D,,A,13,D,,A,,A,,,360,A,D
20232,05236023,5,0,1,310,D,,A,13,D,,A,,A,,,4500,A,D
20232,05236023,6,0,1,303,D,,A,04,D,,A,,A,,,700,A,D
20232,05236063,5,0,1,301,D,,A,13,D,,A,,A,,,10500,A,D
20232,05236063,6,0,1,303,D,,A,13,D,,A,,A,,,3000,A,D
20232,05236063,7,0,1,340,D,,A,13,D,,A,,A,,,90,A,D
20232,05236593,11,0,1,200,D,,A,13,D,,A,,A,,,1500,A,D
20232,05236593,12,0,1,321,D,,A,,A,4,D,,A,3,,150,D,D
20232,05251762,7,0,1,200,D,,A,13,D,,A,,A,,,4470,A,D
20232,05252042,11,0,1,365,D,,A,13,D,,A,,A,,1,426,A,D
20232,05252042,12,0,1,365,D,,A,03,D,,A,,A,,1,75,A,D
20232,05252042,13,0,1,365,D,,A,13,D,,A,,A,,2,300,A,D
20232,05252102,4,0,1,200,D,,A,13,D,,A,,A,,,1680,A,D
20232,05252102,5,0,1,321,D,,A,,A,4,D,,A,1,,75,D,D
20232,05252392,11,0,1,345,D,,A,13,D,,A,,A,,,4800,A,D
20232,05252432,4,0,1,225,D,,A,13,D,,A,,A,,,150,A,D
20232,05252543,12,0,1,345,D,,A,01,D,,A,,A,,,199,A,D
20232,05252812,21,0,1,303,D,,A,01,D,,A,,A,,,550,A,D
20232,05252812,22,0,1,303,D,,A,02,D,,A,,A,,,63,A,D
20232,05252822,7,0,1,302,D,,A,01,D,,A,,A,,,227,A,D
20232,05252822,8,0,1,302,D,,A,02,D,,A,,A,,,95,A,D
20232,05252822,9,0,1,302,D,,A,03,D,,A,,A,,,100,A,D
20232,05253142,6,0,1,303,D,,A,01,D,,A,,A,,,8200,A,D
20232,05253452,6,0,1,303,D,,A,01,D,,A,,A,,,3500,A,D
20232,05253582,9,0,1,301,D,,A,13,D,,A,,A,,,1800,A,D
20232,05253682,5,0,1,100,D,2,D,13,D,,A,,A,,,1500,A,D
20232,05253682,6,0,1,200,D,,A,13,D,,A,,A,,,4200,A,D
20232,05253842,5,0,1,302,D,,A,01,D,,A,,A,,,50,A,D
20232,05253842,6,0,1,365,D,,A,01,D,,A,,A,,,200,A,D
20232,05254012,7,0,1,321,D,,A,,A,4,D,,A,2,,1000,D,D
20232,05254022,13,0,1,321,D,,A,,A,2,D,,A,1,,60,D,D
20232,05254292,12,0,1,321,D,,A,,A,4,D,,A,1,,50,D,D
20232,05254472,6,0,1,303,D,,A,13,D,,A,,A,,,7500,A,D
20232,05254522,3,0,1,200,D,,A,13,D,,A,,A,,,1200,A,D
20232,05254522,4,0,1,321,D,,A,,A,2,D,,A,11,,143,D,D
20232,05254522,5,0,1,321,D,,A,,A,2,D,,A,11,,165,D,D
20232,05254702,7,0,1,400,D,,A,13,D,,A,,A,,,,A,H
20232,05254702,7,1,1,321,D,,A,13,D,,A,,A,,,600,A,E
20232,05254702,7,2,1,200,D,,A,13,D,,A,,A,,,5400,A,E
20232,05254702,8,0,1,400,D,,A,13,D,,A,,A,,,,A,H
20232,05254702,8,1,1,321,D,,A,13,D,,A,,A,,,974,A,E
20232,05254702,8,2,1,301,D,,A,13,D,,A,,A,,,14026,A,E
20232,05254712,9,0,1,365,D,,A,03,D,,A,,A,,,63,A,D
20232,05254712,10,0,1,365,D,,A,02,D,,A,,A,,,3,A,D
20232,05254712,11,0,1,365,D,,A,02,D,,A,,A,,,6,A,D
20232,05254712,12,0,1,365,D,,A,03,D,,A,,A,,,30,A,D
20232,05254712,13,0,2,365,D,,A,01,D,,A,,A,,,100,A,D
20232,05254882,3,0,1,200,D,,A,13,D,,A,,A,,,6000,A,D
20232,05254912,3,0,1,303,D,,A,03,D,,A,,A,,,1200,A,D
20232,05255492,4,0,1,200,D,,A,13,D,,A,,A,,,900,A,D
20232,05255492,5,0,1,321,D,,A,,A,2,D,,A,10,,130,D,D
20232,05255552,12,0,1,200,D,,A,13,D,,A,,A,,1,2070,A,D
20232,05255552,13,0,1,321,D,,A,,A,4,D,,A,3,,180,D,D
20232,05255572,5,0,1,321,D,,A,,A,4,D,,A,3,,300,D,D
20232,05255572,6,0,1,321,D,,A,,A,4,D,,A,2,,100,D,D
20232,05255882,5,0,1,100,D,1,D,13,D,,A,,A,,,1500,A,D
20232,05255882,6,0,1,303,D,,A,01,D,,A,,A,,,11000,A,D
20232,05256022,5,0,1,303,D,,A,01,D,,A,,A,,,1800,A,D
20232,05256022,6,0,1,310,D,,A,13,D,,A,,A,,,1047,A,D
20232,05256302,5,0,1,225,D,,A,03,D,,A,,A,,,200,A,D
20232,05256302,6,0,2,225,D,,A,01,D,,A,,A,,,30,A,D
20232,05256422,6,0,1,100,D,2,D,02,D,,A,,A,,,10000,A,D
20232,05256522,3,0,1,225,D,,A,01,D,,A,,A,,,730,A,D
20232,05256522,4,0,1,225,D,,A,02,D,,A,,A,,,584,A,D
20232,05256522,5,0,1,225,D,,A,03,D,,A,,A,,,584,A,D
20232,05256642,10,0,1,200,D,,A,13,D,,A,,A,,,3900,A,D
20232,05256642,11,0,1,225,D,,A,13,D,,A,,A,,,1650,A,D
20232,05256752,7,0,1,100,D,2,D,13,D,,A,,A,,,675,A,D
20232,05257012,3,0,1,365,D,,A,03,D,,A,,A,,,17,A,D
20232,05257012,4,0,2,365,D,,A,01,D,,A,,A,,,30,A,D
20232,05257192,8,0,1,303,D,,A,01,D,,A,,A,,,673,A,D
20232,05257192,9,0,1,321,D,,A,,A,4,D,,A,1,,145,D,D
20232,05257192,10,0,1,310,D,,A,13,D,,A,,A,,,3600,A,D
20232,05257312,13,0,1,100,D,2,D,13,D,,A,,A,,,750,A,D
20232,05257312,14,0,1,321,D,,A,,A,2,D,,A,12,,1200,D,D
20232,05257942,7,0,1,301,D,,A,13,D,,A,,A,,,7500,A,D
20232,05258172,4,0,1,225,D,,A,13,D,,A,,A,,,1800,A,D
20232,05258712,3,0,1,303,D,,A,01,D,,A,,A,,,4000,A,D
20232,05258712,4,0,1,365,D,,A,01,D,,A,,A,,,40,A,D
20232,05258992,3,0,2,303,D,,A,01,D,,A,,A,,,4500,A,D
20232,05259012,13,0,1,303,D,,A,03,D,,A,,A,,,3500,A,D
20232,05259012,14,0,1,310,D,,A,13,D,,A,,A,,,2910,A,D
20232,05259012,15,0,1,365,D,,A,03,D,,A,,A,,,113,A,D
20232,05259012,16,0,2,365,D,,A,01,D,,A,,A,,,200,A,D
20232,05259112,4,0,1,365,D,,A,02,D,,A,,A,,,100,A,D
20232,05259252,8,0,1,200,D,,A,13,D,,A,,A,,,1800,A,D
20232,05259352,5,0,1,303,D,,A,01,D,,A,,A,,,8000,A,D
20232,05259392,3,0,1,303,D,,A,03,D,,A,,A,,,6500,A,D
20232,05259392,4,0,1,310,D,,A,13,D,,A,,A,,,6000,A,D
20232,05259562,5,0,1,302,D,,A,13,D,,A,,A,,,1500,A,D
20232,05259712,8,0,1,303,D,,A,13,D,,A,,A,,,9000,A,D
20232,05259712,9,0,1,310,D,,A,13,D,,A,,A,,,1500,A,D
20232,05259712,10,0,1,365,D,,A,01,D,,A,,A,,,400,A,D
20232,05259742,3,0,1,200,D,,A,13,D,,A,,A,,,5358,A,D
20232,05259982,5,0,1,200,D,,A,13,D,,A,,A,,,4650,A,D
20232,05259982,6,0,1,225,D,,A,13,D,,A,,A,,,1350,A,D
20232,05260172,6,0,1,303,D,,A,02,D,,A,,A,,,5000,A,D
20232,05260172,7,0,1,303,D,,A,01,D,,A,,A,,,5000,A,D
20232,05260932,6,0,1,303,D,,A,01,D,,A,,A,,,150,A,D
20232,05261102,7,0,1,225,D,,A,13,D,,A,,A,,,720,A,D
20232,05261352,4,0,1,100,D,1,D,13,D,,A,,A,,,150,A,D
20232,05261672,8,0,1,225,D,,A,13,D,,A,,A,,,1500,A,D
20232,05261702,3,0,1,225,D,,A,13,D,,A,,A,,,360,A,D
20232,05261772,4,0,1,301,D,,A,01,D,,A,,A,,,116,A,D
20232,05261772,5,0,1,321,D,,A,,A,5,D,43,D,,,43,A,D
20232,05261782,4,0,1,365,D,,A,01,D,,A,,A,,,60,A,D
20232,05262122,4,0,1,303,D,,A,01,D,,A,,A,,,2200,A,D
20232,05262432,3,0,1,302,D,,A,13,D,,A,,A,,2,2235,A,D
20232,05262442,4,0,1,365,D,,A,01,D,,A,,A,,,8,A,D
20232,05262442,5,0,1,365,D,,A,01,D,,A,,A,,,3,A,D
20232,05262672,7,0,1,303,D,,A,03,D,,A,,A,,,70,A,D
20232,05262762,4,0,1,365,D,,A,02,D,,A,,A,,1,40,A,D
20232,05263192,5,0,1,301,D,,A,13,D,,A,,A,,,300,A,D
20232,05263242,3,0,1,321,D,,A,,A,3,D,,A,4,1,60,D,D
20232,05263312,4,0,1,200,D,,A,13,D,,A,,A,,,4200,A,D
20232,05263422,12,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20232,05263572,6,0,1,321,D,,A,,A,4,D,,A,3,,450,D,D
20232,05263572,7,0,1,365,D,,A,03,D,,A,,A,,,80,A,D
20232,05263602,8,0,1,200,D,,A,13,D,,A,,A,,,3000,A,D
20232,05263602,9,0,1,225,D,,A,13,D,,A,,A,,,828,A,D
20232,05263702,4,0,1,365,D,,A,13,D,,A,,A,,,204,A,D
20232,05263932,5,0,1,200,D,,A,04,D,,A,,A,,,4800,A,D
20232,05264042,3,0,1,321,D,,A,,A,4,D,,A,3,,240,D,D
20232,05264082,5,0,1,301,D,,A,13,D,,A,,A,,,600,A,D
20232,05264332,5,0,1,301,D,,A,02,D,,A,,A,,,394,A,D
20232,05264332,6,0,1,301,D,,A,03,D,,A,,A,,,23,A,D
20232,05264852,11,0,1,400,D,,A,13,D,,A,,A,,,,A,H
20232,05264852,11,1,1,310,D,,A,13,D,,A,,A,,,437,A,E
20232,05264852,11,2,1,303,D,,A,13,D,,A,,A,,,463,A,E
20232,05264852,12,0,1,330,D,,A,13,D,,A,,A,,,,A,H
20232,05264852,12,1,1,321,D,,A,13,D,,A,,A,,,206,A,E
20232,05264852,12,2,1,310,D,,A,13,D,,A,,A,,,3394,A,E
20232,05264852,13,0,1,321,D,,A,,A,4,D,,A,2,,500,D,D
20232,05264852,14,0,2,400,D,,A,02,D,,A,,A,,,,A,H
20232,05264852,14,1,2,321,D,,A,02,D,,A,,A,,,95,A,E
20232,05264852,14,2,2,365,D,,A,02,D,,A,,A,,,49,A,E
20232,05264852,14,3,2,310,D,,A,02,D,,A,,A,,,1576,A,E
20232,05264872,6,0,1,365,D,,A,04,D,,A,,A,,,60,A,D
20232,05265382,4,0,1,321,D,,A,,A,1,D,,A,1,2,15,D,D
20232,05265492,3,0,1,200,D,,A,03,D,,A,,A,,,324,A,D
20232,05265492,4,0,1,321,D,,A,,A,5,D,84,D,,1,84,A,D
20232,05265562,6,0,1,340,D,,A,13,D,,A,,A,,,1200,A,D
20232,05266562,8,0,1,310,D,,A,02,D,,A,,A,,,400,A,D
20232,05266562,9,0,1,310,D,,A,03,D,,A,,A,,,400,A,D
20232,05266952,4,0,1,225,D,,A,13,D,,A,,A,,,690,A,D
20232,05267522,11,0,1,100,D,2,D,13,D,,A,,A,,,660,A,D
20232,05267522,12,0,1,200,D,,A,13,D,,A,,A,,,4635,A,D
20232,05267794,3,0,1,400,D,,A,02,D,,A,,A,,,,A,H
20232,05267794,3,1,1,365,D,,A,02,D,,A,,A,,,99,A,E
20232,05267794,3,2,1,303,D,,A,02,D,,A,,A,,,1201,A,E
20232,05267794,4,0,2,365,D,,A,02,D,,A,,A,,1,90,A,D
20232,05267842,4,0,1,700,D,,A,13,D,,A,,A,,,450,A,D
20232,05267852,5,0,1,303,D,,A,03,D,,A,,A,,,7500,A,D
20232,05268252,11,0,1,345,D,,A,13,D,,A,,A,,,1800,A,D
20232,05268262,3,0,1,200,D,,A,13,D,,A,,A,,,1320,A,D
20232,05268322,5,0,1,100,D,1,D,13,D,,A,,A,,,300,A,D
20232,05268332,5,0,1,365,D,,A,04,D,,A,,A,,2,320,A,D
20232,05268562,14,0,1,100,D,2,D,13,D,,A,,A,,,1800,A,D
20232,05268562,15,0,1,200,D,,A,13,D,,A,,A,,,90,A,D
20232,05268562,16,0,1,225,D,,A,13,D,,A,,A,,,120,A,D
20232,05268562,17,0,1,301,D,,A,13,D,,A,,A,,,3000,A,D
20232,05268752,4,0,1,321,D,,A,,A,1,D,,A,12,,300,D,D
20232,05268752,5,0,1,321,D,,A,,A,1,D,,A,12,,300,D,D
20232,05268844,3,0,1,303,D,,A,13,D,,A,,A,,,555,A,D
20232,05269692,7,0,1,321,D,,A,,A,2,D,,A,12,,240,D,D
20232,05269792,3,0,1,400,D,,A,13,D,,A,,A,,2,,A,H
20232,05269792,3,1,1,302,D,,A,13,D,,A,,A,,2,622,A,E
20232,05269792,3,2,1,301,D,,A,13,D,,A,,A,,2,2498,A,E
20232,05270052,6,0,1,301,D,,A,13,D,,A,,A,,,4500,A,D
20232,05270052,7,0,1,301,D,,A,13,D,,A,,A,,,3000,A,D
20232,05270172,6,0,1,303,D,,A,13,D,,A,,A,,,10500,A,D
20232,05270172,7,0,1,310,D,,A,13,D,,A,,A,,,3750,A,D
20232,05270252,11,0,1,200,D,,A,13,D,,A,,A,,,1350,A,D
20232,05270392,11,0,1,365,D,,A,02,D,,A,,A,,,100,A,D
20232,05270452,10,0,1,700,D,,A,02,D,,A,,A,,,800,A,D
20232,05270582,3,0,1,200,D,,A,13,D,,A,,A,,,2400,A,D
20232,05270772,9,0,1,225,D,,A,02,D,,A,,A,,,170,A,D
20232,05270772,10,0,1,225,D,,A,03,D,,A,,A,,,175,A,D
20232,05270772,11,0,1,225,D,,A,04,D,,A,,A,,,170,A,D
20232,05271062,5,0,1,200,D,,A,13,D,,A,,A,,,1800,A,D
20232,05271172,4,0,1,302,D,,A,02,D,,A,,A,,,150,A,D
20232,05271332,7,0,1,365,D,,A,02,D,,A,,A,,,80,A,D
20232,05271372,3,0,1,200,D,,A,13,D,,A,,A,,1,540,A,D
20232,05271912,6,0,1,200,D,,A,13,D,,A,,A,,,3000,A,D
20232,05272072,7,0,1,303,D,,A,13,D,,A,,A,,,13578,A,D
20232,05272252,8,0,1,225,D,,A,04,D,,A,,A,,,100,A,D
20232,05272252,9,0,2,365,D,,A,02,D,,A,,A,,,20,A,D
20232,05272342,10,0,1,200,D,,A,13,D,,A,,A,,,4200,A,D
20232,05272342,11,0,1,225,D,,A,03,D,,A,,A,,,50,A,D
20232,05272522,8,0,1,400,D,,A,04,D,,A,,A,,,,A,H
20232,05272522,8,1,1,310,D,,A,04,D,,A,,A,,,3808,A,E
20232,05272522,8,2,1,321,D,,A,04,D,,A,,A,,,230,A,E
20232,05272522,8,3,1,340,D,,A,04,D,,A,,A,,,103,A,E
20232,05272522,8,4,1,303,D,,A,04,D,,A,,A,,,4037,A,E
20232,05272522,9,0,1,400,D,,A,03,D,,A,,A,,,,A,H
20232,05272522,9,1,1,310,D,,A,03,D,,A,,A,,,3259,A,E
20232,05272522,9,2,1,321,D,,A,03,D,,A,,A,,,197,A,E
20232,05272522,9,3,1,340,D,,A,03,D,,A,,A,,,88,A,E
20232,05272522,9,4,1,303,D,,A,03,D,,A,,A,,,3454,A,E
20232,05272592,10,0,1,365,D,,A,03,D,,A,,A,,,40,A,D
20232,05272592,11,0,1,365,D,,A,04,D,,A,,A,,,34,A,D
20232,05272912,7,0,1,365,D,,A,03,D,,A,,A,,,350,A,D
20232,05272962,9,0,1,100,D,1,D,13,D,,A,,A,,,750,A,D
20232,05272962,10,0,1,303,D,,A,02,D,,A,,A,,1,1700,A,D
20232,05272962,11,0,1,345,D,,A,04,D,,A,,A,,,975,A,D
20232,05273132,7,0,1,225,D,,A,13,D,,A,,A,,,105,A,D
20232,05273202,3,0,1,321,D,,A,,A,4,D,,A,3,,240,D,D
20232,05273312,5,0,1,303,D,,A,04,D,,A,,A,,,400,A,D
20232,05273502,4,0,1,321,D,,A,,A,4,D,,A,1,,42,D,D
20232,05274112,6,0,1,321,D,,A,,A,4,D,,A,1,,35,D,D
