QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_,CLDPURCH
20241,05348544,13,0,1,460,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05348544,14,0,1,380,D,1,D,12,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05349204,3,0,2,370,D,1,D,11,D,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05349344,1,0,1,380,D,1,D,12,D,4200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05349494,4,0,2,380,D,1,D,11,D,60,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05349584,1,0,1,380,D,1,D,01,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05349884,3,0,1,380,D,2,D,12,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05350474,2,0,1,120,D,1,D,01,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05350754,4,0,1,380,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05350774,1,0,1,380,D,2,D,01,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05350844,7,0,1,120,D,1,D,12,D,449,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05350844,8,0,1,380,D,1,D,01,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05351074,19,0,1,450,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05351474,3,0,1,380,D,2,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05351834,2,0,1,380,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05352284,2,0,1,470,D,2,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05352934,1,0,1,120,D,1,D,12,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05353274,3,0,1,450,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05353274,4,0,2,470,D,1,D,11,D,252,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05353284,2,0,1,380,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05353284,3,0,1,470,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05353334,7,0,1,380,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05353334,8,0,1,380,D,2,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05353334,9,0,1,380,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05353434,1,0,1,380,D,1,D,01,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05353634,2,0,1,380,D,1,D,11,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05353634,3,0,2,380,D,1,D,11,D,1750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05353894,2,0,1,370,D,1,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05354274,6,0,1,370,D,1,D,12,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05354274,7,0,1,450,D,1,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05354274,8,0,2,380,D,2,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05354324,2,0,1,380,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05354634,3,0,1,380,D,1,D,11,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05354794,4,0,1,380,D,1,D,12,D,2850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05354794,5,0,1,380,D,1,D,12,D,194,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05354794,6,0,1,450,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05355034,5,0,1,460,D,1,D,01,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05355174,5,0,2,460,D,1,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05356124,1,0,1,400,D,1,D,01,D,,H,400,D,120,D,,A,,A,,A,,A,,A,,A,,A,
20241,05356124,1,1,1,120,D,1,D,01,D,116,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05356124,1,2,1,370,D,1,D,01,D,53,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05356124,1,3,1,380,D,1,D,01,D,31,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05356224,5,0,1,460,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05356684,2,0,1,380,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05356984,1,0,1,380,D,1,D,12,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05357034,6,0,1,380,D,1,D,02,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05357674,1,0,1,380,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05357674,2,0,1,380,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05358504,1,0,1,380,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05358574,3,0,1,120,D,1,D,01,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05358604,3,0,1,120,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05358604,4,0,1,370,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05359094,3,0,1,470,D,1,D,02,D,2066,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05359244,1,0,1,380,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05359464,2,0,2,380,D,1,D,12,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05360454,2,0,1,370,D,1,D,02,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05360554,2,0,1,120,D,1,D,12,D,2600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05360554,3,0,2,370,D,1,D,12,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05360594,2,0,1,450,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05360694,1,0,1,120,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05360884,4,0,1,370,D,2,D,12,D,209,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05361174,1,0,1,370,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05361174,2,0,2,450,D,1,D,12,D,365,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05361754,2,0,1,380,D,1,D,02,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05361834,2,0,2,370,D,1,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05361854,1,0,1,380,D,1,D,02,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05361854,2,0,1,380,D,1,D,12,D,10000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05361914,3,0,1,380,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05361914,4,0,1,450,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05362794,7,0,2,380,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05362854,2,0,1,380,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05362854,3,0,1,380,D,1,D,01,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05363154,4,0,1,380,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05363154,5,0,1,460,D,1,D,12,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05363394,4,0,1,370,D,1,D,12,D,390,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05363394,5,0,2,370,D,1,D,12,D,390,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05363764,2,0,1,460,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05363764,3,0,2,450,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05363934,2,0,2,380,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05364164,3,0,1,370,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05364494,1,0,1,120,D,1,D,02,D,192,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05364494,2,0,1,370,D,1,D,02,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05364804,3,0,1,450,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05365074,2,0,1,120,D,1,D,01,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05365104,6,0,1,380,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05365104,7,0,2,380,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05365354,3,0,1,460,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05365414,3,0,1,380,D,1,D,02,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05365454,3,0,1,380,D,1,D,12,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05366304,2,0,1,380,D,1,D,12,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05366674,3,0,1,470,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05366674,4,0,1,380,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05411933,3,0,1,370,D,2,D,11,D,1198,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05412053,1,0,1,480,D,1,D,10,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05412053,2,0,1,480,D,1,D,11,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05412053,3,0,1,480,D,1,D,12,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05412103,1,0,1,370,D,1,D,12,D,4200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05412133,6,0,1,370,D,2,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05412173,1,0,1,450,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05412173,2,0,1,480,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05412213,1,0,1,370,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05412343,4,0,1,370,D,1,D,11,D,120,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05412803,1,0,1,370,D,2,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05412803,2,0,1,380,D,2,D,12,D,124,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05413063,10,0,1,380,D,1,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05413213,2,0,1,450,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05413243,9,0,1,120,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05413453,6,0,1,380,D,2,D,11,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05413793,1,0,1,380,D,1,D,11,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05413963,5,0,1,370,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05414323,5,0,1,380,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05414323,6,0,1,380,D,2,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05414383,1,0,1,120,D,1,D,10,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05415033,2,0,1,120,D,2,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05415343,5,0,1,370,D,1,D,11,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05415343,6,0,1,380,D,1,D,11,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05415393,1,0,1,370,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05415643,4,0,1,380,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05415723,2,0,1,370,D,1,D,12,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05415953,8,0,1,380,D,2,D,12,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05416223,10,0,1,380,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05416283,3,0,1,380,D,1,D,10,D,22,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05416393,3,0,1,380,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05416533,5,0,1,380,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05416533,6,0,1,380,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05416543,3,0,1,380,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05416653,1,0,1,380,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417603,3,0,1,380,D,1,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417663,7,0,1,120,D,1,D,11,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417663,8,0,1,470,D,2,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417773,2,0,1,380,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417853,20,0,1,120,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417853,21,0,1,380,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417853,22,0,2,380,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417973,2,0,1,380,D,1,D,12,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418013,1,0,1,370,D,2,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418293,1,0,1,490,D,1,D,10,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418293,2,0,1,490,D,1,D,11,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418293,3,0,1,490,D,1,D,12,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418373,1,0,1,450,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418373,2,0,1,380,D,2,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418863,1,0,2,460,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418913,6,0,1,380,D,2,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05419063,4,0,1,380,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05419323,1,0,1,470,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05419363,1,0,1,380,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05419363,2,0,1,380,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05419393,2,0,1,380,D,2,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05419493,1,0,1,380,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05419723,2,0,1,380,D,1,D,10,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05419963,1,0,1,370,D,1,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05420713,6,0,1,370,D,1,D,11,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05420713,7,0,1,370,D,1,D,11,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05420713,8,0,1,370,D,1,D,11,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05420763,9,0,1,380,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05420763,10,0,1,460,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05420763,11,0,2,370,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05421503,1,0,1,380,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05421563,2,0,1,450,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05421773,2,0,1,470,D,2,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05422003,1,0,1,120,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05422543,2,0,1,120,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05422803,1,0,1,380,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05422843,6,0,1,470,D,1,D,10,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05422883,2,0,1,470,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05423063,2,0,1,380,D,1,D,10,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05423073,3,0,1,370,D,1,D,11,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05423073,4,0,1,470,D,1,D,11,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05423323,5,0,2,490,D,1,D,10,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05423613,2,0,1,470,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05423993,1,0,1,380,D,1,D,11,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05424033,2,0,1,460,D,1,D,12,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05424473,1,0,1,380,D,2,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05424573,5,0,1,380,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05424903,3,0,2,480,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05425153,3,0,1,470,D,1,D,12,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05425153,4,0,1,460,D,1,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05425503,2,0,1,380,D,1,D,11,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05425503,3,0,1,380,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05425573,6,0,1,380,D,1,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05425573,7,0,1,450,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05426253,4,0,1,450,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05426673,2,0,2,380,D,1,D,11,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05426783,1,0,1,120,D,1,D,12,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05427113,4,0,1,380,D,1,D,01,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05427373,1,0,1,380,D,2,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05427433,2,0,1,450,D,1,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05427683,3,0,2,450,D,1,D,11,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05427843,5,0,2,120,D,1,D,11,D,402,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05427953,1,0,1,450,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428313,5,0,1,380,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428353,2,0,1,450,D,1,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428433,5,0,1,470,D,1,D,01,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428473,4,0,1,380,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428623,3,0,1,380,D,1,D,12,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428693,2,0,1,380,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428693,3,0,1,380,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428733,1,0,1,370,D,2,D,12,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428833,3,0,1,380,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428973,4,0,1,380,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05429323,1,0,1,370,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05429493,4,0,1,380,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05429933,1,0,1,450,D,1,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05430063,1,0,1,460,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05430283,6,0,1,380,D,1,D,12,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05430743,4,0,1,370,D,1,D,12,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05430743,5,0,1,380,D,1,D,12,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05430763,4,0,1,370,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05431633,2,0,1,380,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05431793,1,0,2,370,D,1,D,11,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05432173,3,0,1,380,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05432353,3,0,1,380,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05432603,2,0,1,370,D,2,D,11,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05432763,7,0,1,380,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05432903,2,0,1,380,D,1,D,11,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05433183,2,0,1,400,D,1,D,11,D,,H,400,D,380,D,,A,,A,,A,,A,,A,,A,,A,
20241,05433183,2,1,1,120,D,1,D,11,D,382,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433183,2,2,1,370,D,1,D,11,D,106,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433183,2,3,1,380,D,1,D,11,D,212,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433213,3,0,1,380,D,2,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433383,1,0,1,470,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433663,2,0,1,380,D,1,D,12,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433723,7,0,1,380,D,1,D,12,D,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433913,4,0,1,380,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433933,4,0,1,470,D,1,D,01,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434033,1,0,1,380,D,2,D,12,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434033,2,0,2,380,D,1,D,11,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434173,4,0,1,370,D,1,D,11,D,206,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05434473,1,0,1,370,D,2,D,11,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434533,6,0,1,460,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434533,7,0,1,450,D,1,D,01,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434693,5,0,1,380,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434743,8,0,1,380,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434863,2,0,1,380,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434963,10,0,1,380,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434963,11,0,1,450,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05435403,1,0,1,480,D,1,D,01,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05436443,2,0,1,380,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05436443,3,0,1,460,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05436613,1,0,1,370,D,1,D,02,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
