QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOB,PROP0NOB,OWNYB,OWNYB_,OBSNSZB,OBSNSZB_,PROPTYPE,PROP_YPE,ACQUIRMO,ACQU_RMO,ACQUIRYR,ACQU_RYR,OWN_PURX,OWN__URX,OWNDPMTX,OWND_MTX,CLOSECST,CLOS_CST,QADPTAX,QADPTAX_,TIMESHAR,TIME_HAR,SHARWKS,SHARWKS_,SHARED1,SHARED1_,SHARPER1,SHAR_ER1,SHARED2,SHARED2_,SHARPER2,SHAR_ER2,GIFTPROP,GIFT_ROP,BSNEXP2,BSNEXP2_,DEEDED,DEEDED_
20234,05549831,19,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05549891,22,0,1,01,D,100,D,,A,3,D,10,F,2020,D,,A,,A,,A,100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05549981,9,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550001,11,0,1,01,D,100,D,,A,3,D,10,F,2020,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550031,18,0,1,01,D,100,D,,A,3,D,07,D,2023,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550181,15,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550231,18,0,1,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,5300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550241,11,0,1,01,D,100,D,,A,3,D,10,F,1950,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550251,23,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,110,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550271,15,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550291,7,0,1,01,D,200,D,,A,3,D,,B,2002,D,,A,,A,,A,5000,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20234,05550321,7,0,1,01,D,100,D,,A,1,D,,B,2011,D,,A,,A,,A,3900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550401,29,0,1,01,D,100,D,,A,3,D,09,D,2022,D,,A,,A,,A,5100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550511,14,0,1,01,D,100,D,,A,3,D,09,D,2022,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550511,15,0,1,02,D,400,D,,A,3,D,07,D,2023,D,,A,,A,,A,850,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20234,05550551,18,0,1,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,950,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550571,10,0,1,01,D,100,D,,A,3,D,10,F,1971,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550591,20,0,1,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550601,20,0,1,01,D,100,D,,A,3,D,10,F,2018,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550611,15,0,1,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,18097,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550611,16,0,1,02,D,600,D,,A,,A,09,F,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05550631,15,0,1,01,D,100,D,0.10,D,3,D,,B,2021,D,,A,,A,,A,3500,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05550641,10,0,1,01,D,100,D,,A,3,D,,B,1987,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550651,20,0,1,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550651,21,0,1,02,D,600,D,,A,,A,08,F,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05550761,18,0,1,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,4900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550851,21,0,1,01,D,100,D,,A,3,D,10,F,1999,D,,A,,A,,A,2700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550851,22,0,1,02,D,600,D,,A,,A,09,F,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05550851,23,0,1,03,D,300,D,,A,3,D,09,F,2023,D,,A,,A,,A,7000,D,2,D,,A,,A,,A,1,D,0,D,,A,,A,,A
20234,05550951,17,0,1,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550964,12,0,1,01,D,100,D,,A,3,D,08,F,1996,D,,A,,A,,A,920,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05550981,12,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551101,11,0,1,01,D,100,D,,A,2,D,10,F,2020,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551121,15,0,1,01,D,100,D,,A,3,D,10,F,1994,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551211,16,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551331,12,0,1,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,5700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551411,29,0,1,01,D,100,D,,A,1,D,,B,2016,D,,A,,A,,A,4800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551411,30,0,1,02,D,400,D,,A,3,D,10,F,1970,D,,A,,A,,A,300,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20234,05551441,34,0,1,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,18097,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551561,18,0,1,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,2700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551571,23,0,1,01,D,100,D,,A,3,D,08,F,1998,D,,A,,A,,A,4900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551581,7,0,1,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551771,20,0,1,01,D,100,D,,A,3,D,08,F,1997,D,,A,,A,,A,18097,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551771,21,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05551771,22,0,1,04,D,600,D,,A,,A,08,F,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05551771,23,0,1,05,D,600,D,,A,,A,10,F,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05551771,24,0,1,06,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05551781,22,0,1,01,D,100,D,,A,3,D,,B,1979,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551791,13,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551801,16,0,1,01,D,100,D,,A,3,D,08,F,2013,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551891,11,0,1,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551901,4,0,1,01,D,100,D,,A,3,D,05,D,2023,D,,A,,A,,A,2400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551931,23,0,1,01,D,100,D,,A,3,D,09,F,1970,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05551971,26,0,1,01,D,100,D,,A,3,D,08,D,2023,D,230000,D,3000,D,0,D,2600,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20234,05552031,18,0,1,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552031,19,0,1,02,D,300,D,,A,3,D,,B,1988,D,,A,,A,,A,0,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,C
20234,05552031,20,0,1,03,D,300,D,,A,3,D,,B,2019,D,,A,,A,,A,0,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,C
20234,05552091,11,0,1,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552101,21,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552171,26,0,1,01,D,100,D,,A,3,D,08,F,2014,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552251,29,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552251,30,0,1,02,D,300,D,,A,3,D,,B,2021,D,,A,,A,,A,5000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05552251,31,0,1,03,D,400,D,,A,3,D,,B,2019,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05552251,32,0,1,04,D,400,D,,A,3,D,10,F,2019,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05552291,14,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,2700,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552341,10,0,1,01,D,100,D,,A,2,D,10,F,2006,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552341,11,0,1,02,D,300,D,,A,2,D,,B,2020,D,,A,,A,,A,1200,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05552384,8,0,1,01,D,100,D,,A,3,D,11,D,2022,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552451,12,0,1,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,220,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20234,05552451,13,0,1,02,D,400,D,,A,3,D,07,D,2023,D,,A,,A,,A,0,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05552461,10,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,3800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552491,22,0,1,01,D,100,D,,A,3,D,,B,1976,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552531,9,0,1,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,4300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552541,12,0,1,01,D,100,D,,A,3,D,05,D,2023,D,,A,,A,,A,500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552561,25,0,1,01,D,100,D,,A,3,D,02,D,2023,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552651,21,0,1,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,7000,D,,A,,A,,A,,A,1,D,1,D,,A,1,D,,A
20234,05552661,9,0,1,01,D,100,D,,A,1,D,,B,2004,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552691,14,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20234,05552711,19,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,1500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552731,15,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20234,05552731,16,0,1,02,D,300,D,,A,3,D,,B,2004,D,,A,,A,,A,5000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05552731,17,0,1,03,D,300,D,,A,3,D,08,F,2018,D,,A,,A,,A,6000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05552731,18,0,1,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05552731,19,0,1,05,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05552731,20,0,1,06,D,600,D,,A,,A,10,F,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05552731,21,0,1,07,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05552731,22,0,1,08,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05552771,9,0,1,01,D,100,D,,A,1,D,08,F,1983,D,,A,,A,,A,1700,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552811,33,0,1,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552811,34,0,1,03,D,400,D,,A,3,D,,B,2011,D,,A,,A,,A,0,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05552901,7,0,1,01,D,100,D,,A,1,D,,B,2003,D,,A,,A,,A,1000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552941,11,0,1,01,D,100,D,,A,3,D,,B,1974,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552961,12,0,1,01,D,100,D,,A,3,D,,C,2022,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552971,34,0,1,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,3800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05552991,12,0,1,01,D,100,D,,A,3,D,08,F,2016,D,,A,,A,,A,250,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05553031,18,0,1,01,D,100,D,,A,3,D,09,F,2017,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05553201,16,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,3100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05553281,15,0,1,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05553301,9,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05553321,15,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,880,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05553331,6,0,1,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,3600,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05553451,11,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05553492,12,0,1,01,D,100,D,,A,3,D,10,D,2023,D,325000,D,68000,D,7000,D,2300,F,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20234,05553492,13,0,1,02,D,400,D,,A,3,D,,B,2010,D,,A,,A,,A,500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05553492,14,0,1,03,D,200,D,,A,3,D,,B,2019,D,,A,,A,,A,1400,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05553761,32,0,1,01,D,100,D,,A,3,D,08,F,2020,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05553761,33,0,1,02,D,300,D,,A,3,D,,B,2021,D,,A,,A,,A,0,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,1,D
20234,05553791,9,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05553821,19,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,2700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05553921,22,0,1,01,D,100,D,,A,3,D,10,F,2015,D,,A,,A,,A,6300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05553921,23,0,1,02,D,300,D,,A,3,D,,B,2016,D,,A,,A,,A,460,D,1,D,3,D,2,D,,A,,A,,A,,A,,A,1,D
20234,05553921,24,0,1,03,D,300,D,,A,3,D,08,F,2009,D,,A,,A,,A,400,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,C
20234,05553971,7,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20234,05553981,10,0,1,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,2600,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05553981,11,0,1,02,D,200,D,,A,3,D,08,D,2022,D,,A,,A,,A,2500,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05553991,13,0,1,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554001,16,0,1,01,D,100,D,,A,3,D,09,D,2022,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554011,15,0,1,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554041,16,0,1,01,D,200,D,,A,3,D,07,D,2022,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05554051,23,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554071,7,0,1,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554151,15,0,1,01,D,100,D,,A,3,D,09,F,2016,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554171,19,0,1,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554191,7,0,1,01,D,100,D,,A,3,D,08,F,2005,D,,A,,A,,A,540,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554201,8,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,4900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554201,9,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05554201,10,0,1,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05554201,11,0,1,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05554201,12,0,1,05,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05554321,15,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554341,15,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554431,10,0,1,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554431,11,0,1,02,D,300,D,,A,3,D,,B,2016,D,,A,,A,,A,450,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05554441,13,0,1,01,D,100,D,,A,3,D,04,D,2023,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554441,14,0,1,02,D,600,D,,A,,A,10,F,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05554551,24,0,1,01,D,100,D,,A,1,D,,B,2017,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554561,7,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,5900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554621,13,0,1,01,D,100,D,,A,1,D,09,D,2023,D,200000,D,500,D,8000,D,870,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20234,05554621,14,0,1,02,D,200,D,,A,3,D,08,F,2010,D,,A,,A,,A,18097,T,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05554651,16,0,1,01,D,100,D,,A,3,D,10,F,1980,D,,A,,A,,A,470,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554661,8,0,1,01,D,100,D,,A,3,D,04,D,2023,D,,A,,A,,A,2600,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554731,20,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,7100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554841,18,0,1,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554871,11,0,1,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,570,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554881,26,0,1,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05554881,27,0,1,02,D,300,D,,A,3,D,08,F,1990,D,,A,,A,,A,0,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05554901,15,0,1,01,D,100,D,0.10,D,3,D,10,F,1990,D,,A,,A,,A,540,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05554921,25,0,1,01,D,200,D,,A,3,D,08,D,2023,D,136000,D,6500,F,6000,D,5800,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,A
20234,05555021,7,0,1,01,D,100,D,,A,3,D,,B,1979,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05555061,35,0,1,01,D,100,D,0.25,D,3,D,,B,1991,D,,A,,A,,A,1900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05555191,19,0,1,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05555191,20,0,1,02,D,600,D,,A,,A,08,F,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05555331,13,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,2900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05555391,8,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05555511,14,0,1,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05555571,7,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,1300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05555651,16,0,1,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,5700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05555661,8,0,1,01,D,100,D,,A,3,D,,B,1981,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05555701,13,0,1,01,D,100,D,,A,3,D,10,F,2016,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05555841,8,0,1,01,D,100,D,,A,3,D,10,F,2008,D,,A,,A,,A,560,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20234,05555851,10,0,1,01,D,100,D,,A,3,D,03,D,2023,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05555871,7,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05555881,18,0,1,01,D,100,D,,A,3,D,08,F,1990,D,,A,,A,,A,3600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05555961,11,0,1,01,D,100,D,,A,3,D,12,D,2022,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05555961,12,0,1,02,D,300,D,,A,3,D,01,D,2022,D,,A,,A,,A,400,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05556041,7,0,1,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05556081,22,0,1,01,D,100,D,,A,3,D,,B,1955,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05556081,23,0,1,02,D,200,D,,A,1,D,,B,1973,D,,A,,A,,A,300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20234,05556091,12,0,1,01,D,100,D,,A,3,D,,B,1964,D,,A,,A,,A,4800,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20234,05556101,10,0,1,01,D,100,D,,A,3,D,10,F,2001,D,,A,,A,,A,4900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05556151,8,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05556171,56,0,1,01,D,100,D,,A,3,D,,B,1989,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05556171,57,0,1,02,D,300,D,,A,3,D,,B,1963,D,,A,,A,,A,2900,F,2,D,,A,,A,,A,1,D,0,D,,A,,A,,A
