QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20232,05291181,37,0,1,2,D,1,D,1,D,03,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,679,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05291411,27,0,1,1,D,1,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,17,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20232,05291491,27,0,1,1,D,1,D,1,D,03,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,300,D,,A,50,D,300,D,,A,,A,,A,750,D,,A,250,D,,A
20232,05291571,13,0,1,1,D,1,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,80,D,,A,60,D,175,D,,A,70,D,60,D
20232,05291691,48,0,1,1,D,1,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,150,D,,A,,A,,A,140,D,,A,100,D,20,D
20232,05291691,49,0,1,1,D,2,D,1,D,02,D,6,D,1,D,1,D,2,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3529,G,586,G,,A,,A,140,D,,A,2185,G,,A
20232,05291761,15,0,1,1,D,1,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20232,05291921,33,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,38,F,,A,,A,450,D,,A,155,F,,A
20232,05291931,9,0,1,1,D,1,D,1,D,02,D,3,D,1,D,1,D,2,D,2,D,,A,,A,,A,,A,05,D,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,0,F,,A,,A,,A,,A,,A,,A,,A,80,D,332,G,41,G,,A,,A,,A,,A,202,G,,A
20232,05292071,39,0,1,1,D,1,D,2,D,03,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A
20232,05292071,40,0,1,1,D,2,D,2,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A
20232,05292071,41,0,1,1,D,3,D,2,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A
20232,05292091,25,0,1,1,D,2,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,50,D,,A,,A,,A,35,D,,A,,A,50,D
20232,05292111,55,0,1,2,D,1,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,18,D,,A
20232,05292231,20,0,1,1,D,1,D,1,D,02,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,146,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,500,D,100,D
20232,05292441,22,0,1,2,D,1,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,G,70,F,,A,,A,322,D,,A,300,F,,A
20232,05292541,87,0,1,1,D,1,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,367,D,,A,,A,,A,,A,,A,,A,,A,200,D,20,D,,A,,A,355,D,50,D,35,D,350,D,,A,,A,100,D,72,D
20232,05292541,88,0,1,1,D,2,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,80,D,,A,,A,84,D,,A,,A,100,D,,A
20232,05292541,89,0,1,2,D,3,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,30,D,15,D,20,D,,A
20232,05292551,27,0,1,1,D,1,D,1,D,03,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,300,D,,A,120,D,,A
20232,05292641,18,0,1,1,D,2,D,1,D,01,D,14,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,275,D,25,D
20232,05292681,40,0,1,1,D,1,D,2,D,03,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20232,05292681,41,0,1,1,D,2,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,400,D,,A,,A,,A,200,D,,A,375,D,75,D
20232,05292721,26,0,1,1,D,1,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05292741,18,0,1,2,D,1,D,1,D,02,D,9,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A
20232,05293101,24,0,1,1,D,1,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A
20232,05293121,27,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,12,D,,A,,A,,A,20,D,,A,,A,,A,50,D,30,D
20232,05293221,18,0,1,1,D,1,D,1,D,02,D,105,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,4000,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,700,D
20232,05293271,60,0,1,1,D,1,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,100,D
20232,05293271,61,0,1,1,D,2,D,1,D,01,D,1,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,50,D,40,D,100,D,2000,D,,A,,A,,A,300,D,,A,1200,D,250,D
20232,05293411,30,0,1,1,D,2,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A
20232,05293551,19,0,1,1,D,1,D,1,D,03,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,150,D,,A,,A,40,D,28,D,150,D,230,D,150,D
20232,05293891,19,0,1,1,D,1,D,1,D,02,D,2,D,2,D,1,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,689,G,100,D,,A,104,G,207,G,,A,300,D,,A
20232,05293891,20,0,1,1,D,2,D,1,D,01,D,17,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,400,D,100,D,,A,,A,,A,400,D,300,D
20232,05294001,14,0,1,1,D,1,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,100,D,,A,250,D,,A
20232,05294051,31,0,1,1,D,1,D,1,D,01,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,106,D,3200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2600,D,,A,,A,,A,,A,,A,,A,,A
20232,05294051,32,0,1,1,D,2,D,1,D,02,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,106,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3000,D,,A,,A,,A,2000,D,6400,D,762,F,2000,D
20232,05294071,28,0,1,1,D,1,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A
20232,05294071,29,0,1,1,D,2,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05294081,28,0,1,1,D,1,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,F,,A
20232,05294181,15,0,1,1,D,1,D,1,D,03,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05294181,16,0,1,1,D,2,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,600,D,20,D,,A,,A,,A,,A,230,D,,A
20232,05294311,26,0,1,1,D,3,D,1,D,01,D,4,D,1,D,1,D,2,D,2,D,01,D,02,D,,A,,A,05,D,,A,,A,,A,,A,,A,13,D,,A,,A,0,D,1000,D,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,60,D,2483,G,457,G,,A,,A,,A,,A,410,G,20,D
20232,05294371,47,0,1,1,D,1,D,1,D,02,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,57,D,,A,,A,,A,86,D,,A,,A,,A,,A,160,D,,A,,A,,A,40,D,,A,,A,,A,,A,160,D,150,D
20232,05294441,28,0,1,1,D,2,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,28,D,,A,,A,20,D,,A,,A,,A,20,D,60,D,40,D
20232,05294731,32,0,1,1,D,1,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,460,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20232,05294731,33,0,1,1,D,2,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,3,D,385,D,18,D,,A,,A,,A,,A,132,D,20,D
20232,05294811,53,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,600,D,,A,,A,,A,,A,,A,700,D,50,D
20232,05294851,33,0,1,1,D,1,D,1,D,03,D,8,D,1,D,1,D,2,D,2,D,01,D,02,D,,A,,A,05,D,,A,,A,,A,,A,,A,13,D,,A,17,D,20,D,420,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,50,D,1112,G,146,G,,A,,A,70,D,,A,292,G,,A
20232,05294851,34,0,1,1,D,2,D,1,D,02,D,8,D,1,D,1,D,2,D,2,D,01,D,02,D,,A,,A,05,D,,A,,A,,A,,A,,A,,A,16,D,,A,60,D,270,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,889,G,100,G,,A,,A,30,D,,A,261,G,,A
20232,05294861,45,0,1,1,D,1,D,1,D,03,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,6,D,,A,2500,D,,A,,A,,A,2500,D,,A,1000,D,,A
20232,05295101,40,0,1,1,D,1,D,1,D,02,D,2,D,2,D,1,D,1,D,1,D,,A,,A,,A,,A,05,D,,A,,A,,A,,A,,A,13,D,,A,,A,23,G,112,G,3,G,2,G,238,G,,A,,A,,A,,A,,A,,A,,A,,A,154,G,0,D,50,D,58,G,67,G,,A,250,D,0,D
20232,05295441,19,0,1,1,D,1,D,1,D,03,D,5,D,2,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,212,G,714,G,13,G,135,G,,A,,A,,A,,A,,A,,A,35,D,,A,,A,926,G,200,D,,A,,A,,A,,A,700,D,,A
20232,05295491,18,0,1,1,D,1,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,20,D,,A,,A,,A,,A,30,D,,A
20232,05295511,30,0,1,1,D,1,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,100,D,200,D,,A
20232,05295551,21,0,1,1,D,1,D,1,D,03,D,14,D,,A,,A,,A,,A,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,270,D,,A,30,D,,A,,A,,A,,A,,A,,A,50,D,,A,10,D,,A,,A,,A,,A,30,D,270,D,100,D,,A
20232,05295551,22,0,1,1,D,2,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A
20232,05295631,35,0,1,1,D,1,D,1,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,133,D,,A,,A,,A,,A,,A,15,D,15,D
20232,05295631,36,0,1,1,D,2,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,02,D,,A,04,D,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,4677,D,,A,5,D,,A,913,D,,A,,A,,A,,A,69,D,,A,,A,3243,D,50,D,15,D,,A,263,D,,A,1613,D,35,D
20232,05295711,13,0,1,1,D,1,D,1,D,01,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,2200,D,,A,,A,,A,,A,,A,200,D,700,D
20232,05296133,20,0,1,1,D,1,D,1,D,03,D,11,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,24,D,826,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,24,D,,A,20,D,,A,,A,,A,,A,309,D
20232,05296133,21,0,1,1,D,2,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05296133,22,0,1,1,D,3,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,48,D,,A,,A,,A,,A,281,D,20,D
20232,05296211,25,0,1,1,D,1,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,900,D,300,D,,A,,A,900,D,,A,,A,,A,,A,,A,600,D,,A
20232,05296251,29,0,1,1,D,1,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,,A,,A,,A,312,D,,A,,A,,A,,A,,A,,A,,A,92,D,26,D,,A,30,D,530,D,70,D,9,D,,A,30,D,,A,355,D,36,D
20232,05296261,37,0,1,2,D,1,D,1,D,02,D,14,D,,A,,A,,A,,A,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,50,D
20232,05296261,38,0,1,2,D,2,D,1,D,01,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,400,D,100,D,,A,,A,,A,,A,400,D,50,D
20232,05296331,56,0,1,1,D,1,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,2000,D,,A,,A,,A,328,D,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A,1368,D,,A,,A,400,D,300,D
20232,05296331,57,0,1,1,D,2,D,1,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,246,D,,A,,A,50,D,,A
20232,05296401,38,0,1,1,D,1,D,1,D,03,D,8,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05296401,39,0,1,1,D,2,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,56,D,,A,100,D,900,D,,A,,A,,A,500,D,,A,200,D,,A
20232,05296551,26,0,1,1,D,1,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,50,D,100,D,3000,D,50,D,50,D,150,D,300,D,,A,750,D,250,D
20232,05296641,18,0,1,1,D,1,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,4,F,,A,1000,D,100,F,,A,,A,,A,,A,350,F,,A
20232,05296761,41,0,1,2,D,1,D,1,D,03,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,100,D
20232,05296771,32,0,1,1,D,1,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,273,D,,A,,A,50,D,,A
20232,05296771,33,0,1,1,D,3,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,200,D,,A,,A,590,D,50,D,,A,,A,,A,,A,350,D,,A
20232,05296831,23,0,1,1,D,1,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,265,D,,A,,A,,A,,A,,A,200,D,,A
20232,05296841,29,0,1,1,D,1,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,360,D,,A,,A,,A,40,D,,A,400,D,15,D
20232,05296851,21,0,1,2,D,1,D,1,D,03,D,1,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05296851,22,0,1,1,D,2,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,700,D,,A,,A,,A,800,D,,A,,A,,A,,A,300,D,,A,,A,700,D,150,D,100,D,,A,,A,750,D,250,D,150,D
20232,05296851,23,0,1,1,D,3,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05296851,24,0,1,2,D,4,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,0,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05296851,25,0,1,2,D,5,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05296851,26,0,1,1,D,6,D,1,D,01,D,11,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,1000,D,,A,,A,,A,700,D,,A,,A,,A,,A,200,D,,A,,A,1500,D,500,D,,A,,A,,A,,A,1000,D,,A
20232,05296891,38,0,1,2,D,1,D,1,D,01,D,2,D,1,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,11,D,,A,153,G,159,G,,A,1066,D,,A,115,F,104,G,,A
20232,05296941,58,0,1,2,D,1,D,2,D,03,D,0,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,834,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
