QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20234,05553271,27,0,1,1,D,,H,,A
20234,05553271,27,1,1,,A,119,E,100,D
20234,05553271,27,2,1,,A,35,E,110,D
20234,05553271,27,3,1,,A,64,E,120,D
20234,05553271,27,4,1,,A,5,E,140,D
20234,05553271,27,5,1,,A,477,E,150,D
20234,05553271,27,6,1,,A,36,E,160,D
20234,05553271,27,7,1,,A,41,E,190,D
20234,05553271,27,8,1,,A,112,E,210,D
20234,05553271,27,9,1,,A,111,E,220,D
20234,05553471,46,0,1,1,D,,H,,A
20234,05553471,46,1,1,,A,192,E,210,D
20234,05553471,46,2,1,,A,8,E,220,D
20234,05553761,43,0,1,2,D,,H,,A
20234,05553761,43,1,1,,A,24,E,100,D
20234,05553761,43,2,1,,A,6,E,110,D
20234,05555701,16,0,1,1,D,,H,,A
20234,05555701,16,1,1,,A,47,E,100,D
20234,05555701,16,2,1,,A,28,E,110,D
20234,05555701,16,3,1,,A,325,E,130,D
20234,05556511,31,0,1,14,D,,H,,A
20234,05556511,31,1,1,,A,487,E,100,D
20234,05556511,31,2,1,,A,113,E,110,D
20234,05557701,21,0,1,1,D,,H,,A
20234,05557701,21,1,1,,A,89,E,210,D
20234,05557701,21,2,1,,A,61,E,220,D
20234,05557751,43,0,1,1,D,,H,,A
20234,05557751,43,1,1,,A,21,E,100,D
20234,05557751,43,2,1,,A,6,E,110,D
20234,05557751,43,3,1,,A,19,E,210,D
20234,05557751,43,4,1,,A,19,E,220,D
20234,05557911,38,0,1,1,D,,H,,A
20234,05557911,38,1,1,,A,485,E,100,D
20234,05557911,38,2,1,,A,115,E,110,D
20234,05559291,28,0,1,1,D,,H,,A
20234,05559291,28,1,1,,A,2,E,120,D
20234,05559291,28,2,1,,A,25,E,150,D
20234,05559291,28,3,1,,A,1,E,160,D
20234,05559291,28,4,1,,A,2,E,190,D
20234,05561051,12,0,1,1,D,,H,,A
20234,05561051,12,1,1,,A,18,E,120,D
20234,05561051,12,2,1,,A,5,E,140,D
20234,05561051,12,3,1,,A,834,E,150,D
20234,05561051,12,4,1,,A,43,E,160,D
20234,05561051,12,5,1,,A,6,E,190,D
20234,05561241,10,0,1,2,D,,H,,A
20234,05561241,10,1,1,,A,63,E,100,D
20234,05561241,10,2,1,,A,37,E,110,D
20234,05561411,23,0,1,1,D,,H,,A
20234,05561411,23,1,1,,A,41,E,100,D
20234,05561411,23,2,1,,A,9,E,110,D
20234,05561411,23,3,1,,A,100,E,130,D
20234,05562281,19,0,1,1,D,,H,,A
20234,05562281,19,1,1,,A,52,E,100,D
20234,05562281,19,2,1,,A,30,E,110,D
20234,05562281,19,3,1,,A,37,E,120,D
20234,05562281,19,4,1,,A,440,E,150,D
20234,05562281,19,5,1,,A,41,E,160,D
20234,05563751,14,0,1,1,D,,H,,A
20234,05563751,14,1,1,,A,740,E,100,D
20234,05563751,14,2,1,,A,347,E,110,D
20234,05563751,14,3,1,,A,143,E,120,D
20234,05563751,14,4,1,,A,778,E,130,D
20234,05563751,14,5,1,,A,38,E,140,D
20234,05563751,14,6,1,,A,623,E,150,D
20234,05563751,14,7,1,,A,331,E,190,D
20234,05564151,53,0,1,1,D,,H,,A
20234,05564151,53,1,1,,A,68,G,120,D
20234,05564151,53,2,1,,A,16,G,140,D
20234,05564151,53,3,1,,A,722,G,150,D
20234,05564151,53,4,1,,A,26,G,160,D
20234,05564151,53,5,1,,A,74,G,190,D
20234,05564451,29,0,1,1,D,,H,,A
20234,05564451,29,1,1,,A,231,E,100,D
20234,05564451,29,2,1,,A,69,E,110,D
20234,05565681,34,0,1,1,D,,H,,A
20234,05565681,34,1,1,,A,101,E,210,D
20234,05565681,34,2,1,,A,99,E,220,D
20234,05566073,25,0,1,1,D,,H,,A
20234,05566073,25,1,1,,A,126,E,100,D
20234,05566073,25,2,1,,A,56,E,110,D
20234,05566073,25,3,1,,A,77,E,120,D
20234,05566073,25,4,1,,A,24,E,140,D
20234,05566073,25,5,1,,A,380,E,150,D
20234,05566073,25,6,1,,A,110,E,160,D
20234,05566073,25,7,1,,A,91,E,190,D
20234,05566073,25,8,1,,A,129,E,210,D
20234,05566073,25,9,1,,A,7,E,220,D
20234,05566591,34,0,1,1,D,,H,,A
20234,05566591,34,1,1,,A,665,E,130,D
20234,05566721,27,0,1,1,D,,H,,A
20234,05566721,27,1,1,,A,112,E,100,D
20234,05566721,27,2,1,,A,25,E,110,D
20234,05566721,27,3,1,,A,58,E,120,D
20234,05566721,27,4,1,,A,277,E,130,D
20234,05566721,27,5,1,,A,13,E,140,D
20234,05566721,27,6,1,,A,611,E,150,D
20234,05566721,27,7,1,,A,22,E,160,D
20234,05566721,27,8,1,,A,63,E,190,D
20234,05566721,27,9,1,,A,19,E,210,D
20234,05567281,17,0,1,3,D,,H,,A
20234,05567281,17,1,1,,A,59,E,100,D
20234,05567281,17,2,1,,A,21,E,110,D
20234,05567281,17,3,1,,A,29,E,120,D
20234,05567281,17,4,1,,A,3,E,140,D
20234,05567281,17,5,1,,A,240,E,150,D
20234,05567281,17,6,1,,A,18,E,160,D
20234,05567281,17,7,1,,A,20,E,190,D
20234,05567671,19,0,1,1,D,,H,,A
20234,05567671,19,1,1,,A,152,E,100,D
20234,05567671,19,2,1,,A,69,E,110,D
20234,05567671,19,3,1,,A,27,E,120,D
20234,05567671,19,4,1,,A,155,E,130,D
20234,05567671,19,5,1,,A,7,E,140,D
20234,05567671,19,6,1,,A,124,E,150,D
20234,05567671,19,7,1,,A,66,E,190,D
20234,05570341,28,0,1,1,D,,H,,A
20234,05570341,28,1,1,,A,74,E,100,D
20234,05570341,28,2,1,,A,16,E,110,D
20234,05570961,23,0,1,1,D,,H,,A
20234,05570961,23,1,1,,A,149,E,100,D
20234,05570961,23,2,1,,A,64,E,110,D
20234,05570961,23,3,1,,A,89,E,120,D
20234,05570961,23,4,1,,A,28,E,140,D
20234,05570961,23,5,1,,A,438,E,150,D
20234,05570961,23,6,1,,A,127,E,160,D
20234,05570961,23,7,1,,A,105,E,190,D
20234,05571131,23,0,1,8,D,,H,,A
20234,05571131,23,1,1,,A,754,E,100,D
20234,05571131,23,2,1,,A,172,E,110,D
20234,05571131,23,3,1,,A,255,E,120,D
20234,05571131,23,4,1,,A,1860,E,130,D
20234,05571131,23,5,1,,A,75,E,140,D
20234,05571131,23,6,1,,A,1744,E,150,D
20234,05571131,23,7,1,,A,1779,E,160,D
20234,05571131,23,8,1,,A,177,E,170,D
20234,05571131,23,9,1,,A,411,E,180,D
20234,05571131,23,10,1,,A,232,E,190,D
20234,05571131,23,11,1,,A,318,E,210,D
20234,05571131,23,12,1,,A,223,E,220,D
20234,05571531,15,0,1,1,D,,H,,A
20234,05571531,15,1,1,,A,15,E,100,D
20234,05571531,15,2,1,,A,9,E,110,D
20234,05571531,15,3,1,,A,14,E,120,D
20234,05571531,15,4,1,,A,111,E,130,D
20234,05571531,15,5,1,,A,138,E,150,D
20234,05571531,15,6,1,,A,13,E,160,D
20241,05286504,22,0,1,1,D,,H,,A
20241,05286504,22,1,1,,A,38,E,100,D
20241,05286504,22,2,1,,A,8,E,110,D
20241,05286504,22,3,1,,A,20,E,120,D
20241,05286504,22,4,1,,A,31,E,130,D
20241,05286504,22,5,1,,A,3,E,140,D
20241,05286504,22,6,1,,A,85,E,150,D
20241,05286504,22,7,1,,A,2,E,160,D
20241,05286504,22,8,1,,A,4,E,190,D
20241,05286504,22,9,1,,A,9,E,210,D
20241,05287664,11,0,1,1,D,,H,,A
20241,05287664,11,1,1,,A,127,E,100,D
20241,05287664,11,2,1,,A,18,E,110,D
20241,05290094,32,0,1,4,D,,H,,A
20241,05290094,32,1,1,,A,299,E,100,D
20241,05290094,32,2,1,,A,72,E,110,D
20241,05290094,32,3,1,,A,129,E,210,D
20241,05290424,38,0,1,1,D,,H,,A
20241,05290424,38,1,1,,A,69,E,100,D
20241,05290424,38,2,1,,A,14,E,110,D
20241,05290424,38,3,1,,A,10,E,120,D
20241,05290424,38,4,1,,A,4,E,140,D
20241,05290424,38,5,1,,A,207,E,150,D
20241,05290424,38,6,1,,A,50,E,160,D
20241,05290424,38,7,1,,A,19,E,170,D
20241,05290424,38,8,1,,A,27,E,190,D
20241,05291044,30,0,1,1,D,,H,,A
20241,05291044,30,1,1,,A,112,E,120,D
20241,05291044,30,2,1,,A,573,E,150,D
20241,05291044,30,3,1,,A,81,E,160,D
20241,05291044,30,4,1,,A,5,E,170,D
20241,05291044,30,5,1,,A,107,E,180,D
20241,05291044,30,6,1,,A,122,E,190,D
20241,05291154,24,0,1,3,D,,H,,A
20241,05291154,24,1,1,,A,30,E,100,D
20241,05291154,24,2,1,,A,4,E,110,D
20241,05291154,24,3,1,,A,100,E,120,D
20241,05291154,24,4,1,,A,300,E,150,D
20241,05291154,24,5,1,,A,22,E,160,D
20241,05291154,24,6,1,,A,44,E,170,D
20241,05292674,18,0,1,1,D,,H,,A
20241,05292674,18,1,1,,A,50,E,100,D
20241,05292674,18,2,1,,A,10,E,110,D
20241,05292674,18,3,1,,A,40,E,130,D
20241,05294474,24,0,1,1,D,,H,,A
20241,05294474,24,1,1,,A,3,E,120,D
20241,05294474,24,2,1,,A,1,E,140,D
20241,05294474,24,3,1,,A,45,E,150,D
20241,05294474,24,4,1,,A,11,E,160,D
20241,05294474,24,5,1,,A,4,E,170,D
20241,05294474,24,6,1,,A,6,E,190,D
20241,05346884,31,0,1,1,D,,H,,A
20241,05346884,31,1,1,,A,4,E,120,D
20241,05346884,31,2,1,,A,25,E,150,D
20241,05346884,31,3,1,,A,1,E,190,D
20241,05348524,39,0,1,1,D,,H,,A
20241,05348524,39,1,1,,A,5,E,120,D
20241,05348524,39,2,1,,A,1,E,140,D
20241,05348524,39,3,1,,A,64,E,150,D
20241,05348524,39,4,1,,A,16,E,160,D
20241,05348524,39,5,1,,A,6,E,170,D
20241,05348524,39,6,1,,A,8,E,190,D
20241,05350144,24,0,1,1,D,,H,,A
20241,05350144,24,1,1,,A,21,E,120,D
20241,05350144,24,2,1,,A,95,E,150,D
20241,05350144,24,3,1,,A,42,E,160,D
20241,05350144,24,4,1,,A,2,E,190,D
20241,05351094,40,0,1,1,D,,H,,A
20241,05351094,40,1,1,,A,42,E,100,D
20241,05351094,40,2,1,,A,6,E,110,D
20241,05351094,40,3,1,,A,138,E,120,D
20241,05351094,40,4,1,,A,110,E,130,D
20241,05351094,40,5,1,,A,410,E,150,D
20241,05351094,40,6,1,,A,34,E,160,D
20241,05351094,40,7,1,,A,60,E,170,D
20241,05353634,62,0,1,1,D,,H,,A
20241,05353634,62,1,1,,A,116,E,210,D
20241,05353634,62,2,1,,A,184,E,220,D
20241,05353954,36,0,1,2,D,,H,,A
20241,05353954,36,1,1,,A,165,E,100,D
20241,05353954,36,2,1,,A,35,E,110,D
20241,05355014,36,0,1,1,D,,H,,A
20241,05355014,36,1,1,,A,215,E,100,D
20241,05355014,36,2,1,,A,6,E,110,D
20241,05355014,36,3,1,,A,379,E,150,D
20241,05358244,18,0,1,1,D,,H,,A
20241,05358244,18,1,1,,A,146,E,100,D
20241,05358244,18,2,1,,A,20,E,110,D
20241,05358244,18,3,1,,A,84,E,210,D
20241,05358934,59,0,1,1,D,,H,,A
20241,05358934,59,1,1,,A,5,E,120,D
20241,05358934,59,2,1,,A,26,E,150,D
20241,05358934,59,3,1,,A,11,E,160,D
20241,05363884,16,0,1,1,D,,H,,A
20241,05363884,16,1,1,,A,285,E,100,D
20241,05363884,16,2,1,,A,59,E,110,D
20241,05363884,16,3,1,,A,42,E,120,D
20241,05363884,16,4,1,,A,886,E,130,D
20241,05363884,16,5,1,,A,18,E,140,D
20241,05363884,16,6,1,,A,820,E,150,D
20241,05363884,16,7,1,,A,204,E,160,D
20241,05363884,16,8,1,,A,77,E,170,D
20241,05363884,16,9,1,,A,109,E,190,D
20241,05365634,32,0,1,1,D,,H,,A
20241,05365634,32,1,1,,A,800,E,130,D
20241,05411833,21,0,1,1,D,,H,,A
20241,05411833,21,1,1,,A,80,E,100,D
20241,05411833,21,2,1,,A,20,E,110,D
20241,05412053,28,0,1,1,D,,H,,A
20241,05412053,28,1,1,,A,163,E,100,D
20241,05412053,28,2,1,,A,37,E,110,D
20241,05412173,17,0,1,1,D,,H,,A
20241,05412173,17,1,1,,A,5,E,120,D
20241,05412173,17,2,1,,A,1,E,140,D
20241,05412173,17,3,1,,A,64,E,150,D
20241,05412173,17,4,1,,A,16,E,160,D
20241,05412173,17,5,1,,A,6,E,170,D
20241,05412173,17,6,1,,A,8,E,190,D
20241,05414103,13,0,1,2,D,,H,,A
20241,05414103,13,1,1,,A,27,E,100,D
20241,05414103,13,2,1,,A,3,E,110,D
20241,05415293,24,0,1,1,D,,H,,A
20241,05415293,24,1,1,,A,195,E,100,D
20241,05415293,24,2,1,,A,5,E,110,D
20241,05415573,50,0,1,1,D,,H,,A
20241,05415573,50,1,1,,A,165,E,100,D
20241,05415573,50,2,1,,A,35,E,110,D
20241,05415953,58,0,1,1,D,,H,,A
20241,05415953,58,1,1,,A,626,E,100,D
20241,05415953,58,2,1,,A,157,E,110,D
20241,05415953,58,3,1,,A,259,E,120,D
20241,05415953,58,4,1,,A,1469,E,130,D
20241,05415953,58,5,1,,A,19,E,140,D
20241,05415953,58,6,1,,A,2074,E,150,D
20241,05415953,58,7,1,,A,51,E,160,D
20241,05415953,58,8,1,,A,50,E,170,D
20241,05415953,58,9,1,,A,109,E,190,D
20241,05415953,58,10,1,,A,266,E,210,D
20241,05416363,50,0,1,1,D,,H,,A
20241,05416363,50,1,1,,A,39,E,100,D
20241,05416363,50,2,1,,A,11,E,110,D
20241,05417023,17,0,1,1,D,,H,,A
20241,05417023,17,1,1,,A,91,E,120,D
20241,05417023,17,2,1,,A,458,E,150,D
20241,05417023,17,3,1,,A,65,E,160,D
20241,05417023,17,4,1,,A,4,E,170,D
20241,05417023,17,5,1,,A,85,E,180,D
20241,05417023,17,6,1,,A,97,E,190,D
20241,05417243,32,0,1,1,D,,H,,A
20241,05417243,32,1,1,,A,233,E,100,D
20241,05417243,32,2,1,,A,55,E,110,D
20241,05417243,32,3,1,,A,95,E,120,D
20241,05417243,32,4,1,,A,7,E,140,D
20241,05417243,32,5,1,,A,763,E,150,D
20241,05417243,32,6,1,,A,19,E,160,D
20241,05417243,32,7,1,,A,18,E,170,D
20241,05417243,32,8,1,,A,40,E,190,D
20241,05417853,99,0,1,6,D,,H,,A
20241,05417853,99,1,1,,A,116,E,100,D
20241,05417853,99,2,1,,A,23,E,110,D
20241,05417853,99,3,1,,A,17,E,120,D
20241,05417853,99,4,1,,A,354,E,130,D
20241,05417853,99,5,1,,A,7,E,140,D
20241,05417853,99,6,1,,A,328,E,150,D
20241,05417853,99,7,1,,A,81,E,160,D
20241,05417853,99,8,1,,A,31,E,170,D
20241,05417853,99,9,1,,A,43,E,190,D
20241,05418163,46,0,1,1,D,,H,,A
20241,05418163,46,1,1,,A,12,E,100,D
20241,05418163,46,2,1,,A,2,E,110,D
20241,05418973,25,0,1,1,D,,H,,A
20241,05418973,25,1,1,,A,36,E,100,D
20241,05418973,25,2,1,,A,8,E,110,D
20241,05418973,25,3,1,,A,15,E,120,D
20241,05418973,25,4,1,,A,91,E,130,D
20241,05418973,25,5,1,,A,1,E,140,D
20241,05418973,25,6,1,,A,122,E,150,D
20241,05418973,25,7,1,,A,3,E,160,D
20241,05418973,25,8,1,,A,3,E,170,D
20241,05418973,25,9,1,,A,6,E,190,D
20241,05418973,25,10,1,,A,15,E,210,D
20241,05419763,20,0,1,1,D,,H,,A
20241,05419763,20,1,1,,A,120,E,100,D
20241,05419763,20,2,1,,A,25,E,110,D
20241,05419763,20,3,1,,A,18,E,120,D
20241,05419763,20,4,1,,A,380,E,130,D
20241,05419763,20,5,1,,A,8,E,140,D
20241,05419763,20,6,1,,A,352,E,150,D
20241,05419763,20,7,1,,A,88,E,160,D
20241,05419763,20,8,1,,A,33,E,170,D
20241,05419763,20,9,1,,A,47,E,190,D
20241,05419763,20,10,1,,A,53,E,210,D
20241,05419763,20,11,1,,A,76,E,220,D
20241,05420943,7,0,1,1,D,,H,,A
20241,05420943,7,1,1,,A,11,E,210,D
20241,05420943,7,2,1,,A,19,E,220,D
20241,05421133,35,0,1,1,D,,H,,A
20241,05421133,35,1,1,,A,109,E,100,D
20241,05421133,35,2,1,,A,24,E,110,D
20241,05421133,35,3,1,,A,300,E,130,D
20241,05421803,22,0,1,2,D,,H,,A
20241,05421803,22,1,1,,A,71,E,100,D
20241,05421803,22,2,1,,A,21,E,110,D
20241,05421803,22,3,1,,A,31,E,120,D
20241,05421803,22,4,1,,A,116,E,130,D
20241,05421803,22,5,1,,A,137,E,150,D
20241,05421803,22,6,1,,A,19,E,160,D
20241,05421803,22,7,1,,A,1,E,170,D
20241,05421803,22,8,1,,A,25,E,180,D
20241,05421803,22,9,1,,A,29,E,190,D
20241,05423063,31,0,1,1,D,,H,,A
20241,05423063,31,1,1,,A,71,E,120,D
20241,05423063,31,2,1,,A,507,E,130,D
20241,05423063,31,3,1,,A,277,E,150,D
20241,05423063,31,4,1,,A,137,E,160,D
20241,05423063,31,5,1,,A,8,E,190,D
20241,05423153,18,0,1,1,D,,H,,A
20241,05423153,18,1,1,,A,35,E,210,D
20241,05423153,18,2,1,,A,55,E,220,D
20241,05424083,15,0,1,2,D,,H,,A
20241,05424083,15,1,1,,A,172,E,100,D
20241,05424083,15,2,1,,A,36,E,110,D
20241,05424083,15,3,1,,A,42,E,210,D
20241,05424893,78,0,1,1,D,,H,,A
20241,05424893,78,1,1,,A,37,E,100,D
20241,05424893,78,2,1,,A,9,E,110,D
20241,05424893,78,3,1,,A,17,E,120,D
20241,05424893,78,4,1,,A,1,E,140,D
20241,05424893,78,5,1,,A,124,E,150,D
20241,05424893,78,6,1,,A,3,E,160,D
20241,05424893,78,7,1,,A,3,E,170,D
20241,05424893,78,8,1,,A,6,E,190,D
20241,05424903,32,0,1,1,D,,H,,A
20241,05424903,32,1,1,,A,119,E,100,D
20241,05424903,32,2,1,,A,31,E,110,D
20241,05424903,32,3,1,,A,50,E,210,D
20241,05426783,21,0,1,1,D,,H,,A
20241,05426783,21,1,1,,A,23,E,100,D
20241,05426783,21,2,1,,A,3,E,110,D
20241,05426783,21,3,1,,A,80,E,120,D
20241,05426783,21,4,1,,A,230,E,150,D
20241,05426783,21,5,1,,A,17,E,160,D
20241,05426783,21,6,1,,A,34,E,170,D
20241,05426783,21,7,1,,A,13,E,210,D
20241,05431883,56,0,1,1,D,,H,,A
20241,05431883,56,1,1,,A,12,E,210,D
20241,05431883,56,2,1,,A,18,E,220,D
20241,05432233,49,0,1,1,D,,H,,A
20241,05432233,49,1,1,,A,39,E,210,D
20241,05432233,49,2,1,,A,61,E,220,D
20241,05433173,35,0,1,1,D,,H,,A
20241,05433173,35,1,1,,A,247,E,100,D
20241,05433173,35,2,1,,A,53,E,110,D
20241,05433523,25,0,1,1,D,,H,,A
20241,05433523,25,1,1,,A,31,E,210,D
20241,05433523,25,2,1,,A,49,E,220,D
20241,05434533,84,0,1,4,D,,H,,A
20241,05434533,84,1,1,,A,1237,E,100,D
20241,05434533,84,2,1,,A,263,E,110,D
20241,05434663,30,0,1,1,D,,H,,A
20241,05434663,30,1,1,,A,5,E,100,D
20241,05434663,30,2,1,,A,17,E,120,D
20241,05434663,30,3,1,,A,13,E,130,D
20241,05434663,30,4,1,,A,55,E,150,D
20241,05434663,30,5,1,,A,3,E,160,D
20241,05434663,30,6,1,,A,7,E,170,D
20241,05436833,47,0,1,5,D,,H,,A
20241,05436833,47,1,1,,A,41,E,100,D
20241,05436833,47,2,1,,A,9,E,110,D
20241,05436863,28,0,1,2,D,,H,,A
20241,05436863,28,1,1,,A,71,E,100,D
20241,05436863,28,2,1,,A,3,E,110,D
20241,05436863,28,3,1,,A,126,E,150,D
20241,05437763,25,0,1,1,D,,H,,A
20241,05437763,25,1,1,,A,148,E,100,D
20241,05437763,25,2,1,,A,21,E,110,D
20241,05437763,25,3,1,,A,486,E,120,D
20241,05437763,25,4,1,,A,387,E,130,D
20241,05437763,25,5,1,,A,1437,E,150,D
20241,05437763,25,6,1,,A,108,E,160,D
20241,05437763,25,7,1,,A,213,E,170,D
20241,05441133,11,0,1,1,D,,H,,A
20241,05441133,11,1,1,,A,163,E,100,D
20241,05441133,11,2,1,,A,34,E,110,D
20241,05441133,11,3,1,,A,38,E,210,D
20241,05442063,22,0,1,1,D,,H,,A
20241,05442063,22,1,1,,A,804,E,100,D
20241,05442063,22,2,1,,A,196,E,110,D
20241,05443373,27,0,1,1,D,,H,,A
20241,05443373,27,1,1,,A,202,E,120,D
20241,05443373,27,2,1,,A,15,E,140,D
20241,05443373,27,3,1,,A,1617,E,150,D
20241,05443373,27,4,1,,A,40,E,160,D
20241,05443373,27,5,1,,A,41,E,170,D
20241,05443373,27,6,1,,A,85,E,190,D
20241,05445603,44,0,1,1,D,,H,,A
20241,05445603,44,1,1,,A,196,E,120,D
20241,05445603,44,2,1,,A,576,E,150,D
20241,05445603,44,3,1,,A,43,E,160,D
20241,05445603,44,4,1,,A,85,E,170,D
20241,05446113,26,0,1,1,D,,H,,A
20241,05446113,26,1,1,,A,71,E,100,D
20241,05446113,26,2,1,,A,2,E,110,D
20241,05446113,26,3,1,,A,127,E,150,D
20241,05540322,30,0,1,1,D,,H,,A
20241,05540322,30,1,1,,A,48,E,120,D
20241,05540322,30,2,1,,A,3,E,140,D
20241,05540322,30,3,1,,A,363,E,150,D
20241,05540322,30,4,1,,A,9,E,160,D
20241,05540322,30,5,1,,A,8,E,170,D
20241,05540322,30,6,1,,A,19,E,190,D
20241,05540932,9,0,1,1,D,,H,,A
20241,05540932,9,1,1,,A,175,E,100,D
20241,05540932,9,2,1,,A,25,E,110,D
20241,05542802,18,0,1,1,D,,H,,A
20241,05542802,18,1,1,,A,42,E,100,D
20241,05542802,18,2,1,,A,8,E,110,D
20241,05544422,18,0,1,1,D,,H,,A
20241,05544422,18,1,1,,A,30,E,130,D
20241,05545942,36,0,1,8,D,,H,,A
20241,05545942,36,1,1,,A,921,E,100,D
20241,05545942,36,2,1,,A,273,E,110,D
20241,05545942,36,3,1,,A,1506,E,130,D
20241,05547712,19,0,1,1,D,,H,,A
20241,05547712,19,1,1,,A,49,E,100,D
20241,05547712,19,2,1,,A,11,E,110,D
20241,05548732,66,0,1,1,D,,H,,A
20241,05548732,66,1,1,,A,233,E,210,D
20241,05548732,66,2,1,,A,367,E,220,D
20241,05549602,28,0,1,1,D,,H,,A
20241,05549602,28,1,1,,A,27,E,100,D
20241,05549602,28,2,1,,A,8,E,110,D
20241,05550102,39,0,1,2,D,,H,,A
20241,05550102,39,1,1,,A,385,E,100,D
20241,05550102,39,2,1,,A,115,E,110,D
20241,05550872,19,0,1,1,D,,H,,A
20241,05550872,19,1,1,,A,87,E,100,D
20241,05550872,19,2,1,,A,13,E,110,D
20241,05552372,33,0,1,1,D,,H,,A
20241,05552372,33,1,1,,A,53,E,100,D
20241,05552372,33,2,1,,A,10,E,110,D
20241,05552372,33,3,1,,A,21,E,120,D
20241,05552372,33,4,1,,A,3,E,140,D
20241,05552372,33,5,1,,A,106,E,150,D
20241,05552372,33,6,1,,A,2,E,160,D
20241,05552372,33,7,1,,A,5,E,190,D
20241,05553272,33,0,1,1,D,,H,,A
20241,05553272,33,1,1,,A,481,E,100,D
20241,05553272,33,2,1,,A,116,E,110,D
20241,05553272,33,3,1,,A,203,E,210,D
20241,05555082,33,0,1,1,D,,H,,A
20241,05555082,33,1,1,,A,78,E,100,D
20241,05555082,33,2,1,,A,22,E,110,D
20241,05556712,36,0,1,7,D,,H,,A
20241,05556712,36,1,1,,A,78,E,210,D
20241,05556712,36,2,1,,A,122,E,220,D
20241,05556924,35,0,1,3,D,,H,,A
20241,05556924,35,1,1,,A,62,E,100,D
20241,05556924,35,2,1,,A,13,E,110,D
20241,05557032,20,0,1,1,D,,H,,A
20241,05557032,20,1,1,,A,100,E,100,D
20241,05557032,20,2,1,,A,5,E,110,D
20241,05557032,20,3,1,,A,718,E,130,D
20241,05557032,20,4,1,,A,177,E,150,D
20241,05557682,32,0,1,1,D,,H,,A
20241,05557682,32,1,1,,A,82,E,100,D
20241,05557682,32,2,1,,A,18,E,110,D
20241,05559732,45,0,1,2,D,,H,,A
20241,05559732,45,1,1,,A,455,G,100,D
20241,05559732,45,2,1,,A,110,G,110,D
20241,05559732,45,3,1,,A,188,G,120,D
20241,05559732,45,4,1,,A,1068,G,130,D
20241,05559732,45,5,1,,A,14,G,140,D
20241,05559732,45,6,1,,A,1513,G,150,D
20241,05559732,45,7,1,,A,37,G,160,D
20241,05559732,45,8,1,,A,36,G,170,D
20241,05559732,45,9,1,,A,79,G,190,D
20241,05559902,20,0,1,1,D,,H,,A
20241,05559902,20,1,1,,A,176,E,100,D
20241,05559902,20,2,1,,A,39,E,110,D
20241,05559902,20,3,1,,A,485,E,130,D
20241,05561732,21,0,1,1,D,,H,,A
20241,05561732,21,1,1,,A,121,E,100,D
20241,05561732,21,2,1,,A,35,E,110,D
20241,05561732,21,3,1,,A,43,E,120,D
20241,05561732,21,4,1,,A,227,E,150,D
20241,05561732,21,5,1,,A,32,E,160,D
20241,05561732,21,6,1,,A,2,E,170,D
20241,05561732,21,7,1,,A,42,E,180,D
20241,05561732,21,8,1,,A,48,E,190,D
20241,05561892,36,0,1,2,D,,H,,A
20241,05561892,36,1,1,,A,330,E,100,D
20241,05561892,36,2,1,,A,70,E,110,D
20241,05565052,25,0,1,1,D,,H,,A
20241,05565052,25,1,1,,A,1300,E,130,D
20241,05565492,64,0,1,2,D,,H,,A
20241,05565492,64,1,1,,A,99,E,100,D
20241,05565492,64,2,1,,A,21,E,110,D
20241,05569792,18,0,1,1,D,,H,,A
20241,05569792,18,1,1,,A,1610,E,100,D
20241,05569792,18,2,1,,A,390,E,110,D
20241,05571302,27,0,1,4,D,,H,,A
20241,05571302,27,1,1,,A,2313,E,100,D
20241,05571302,27,2,1,,A,687,E,110,D
20241,05571812,50,0,1,1,D,,H,,A
20241,05571812,50,1,1,,A,81,E,100,D
20241,05571812,50,2,1,,A,19,E,110,D
20241,05572742,28,0,1,1,D,,H,,A
20241,05572742,28,1,1,,A,501,E,100,D
20241,05572742,28,2,1,,A,116,E,110,D
20241,05572742,28,3,1,,A,195,E,120,D
20241,05572742,28,4,1,,A,1388,E,130,D
20241,05572742,28,5,1,,A,749,E,150,D
20241,05572742,28,6,1,,A,377,E,160,D
20241,05572742,28,7,1,,A,24,E,190,D
20241,05572762,27,0,1,1,D,,H,,A
20241,05572762,27,1,1,,A,12,E,210,D
20241,05572762,27,2,1,,A,18,E,220,D
20241,05573881,28,0,1,3,D,,H,,A
20241,05573881,28,1,1,,A,25,E,100,D
20241,05573881,28,2,1,,A,4,E,110,D
20241,05573881,28,3,1,,A,8,E,120,D
20241,05573881,28,4,1,,A,47,E,130,D
20241,05573881,28,5,1,,A,66,E,150,D
20241,05573881,28,6,1,,A,1,E,160,D
20241,05573881,28,7,1,,A,1,E,170,D
20241,05573881,28,8,1,,A,3,E,190,D
20241,05573881,28,9,1,,A,8,E,210,D
20241,05574471,33,0,1,1,D,,H,,A
20241,05574471,33,1,1,,A,160,E,100,D
20241,05574471,33,2,1,,A,40,E,110,D
20241,05574541,52,0,1,,C,,H,,A
20241,05574541,52,1,1,,A,1236,G,100,D
20241,05574541,52,2,1,,A,264,G,110,D
20241,05574651,13,0,1,1,D,,H,,A
20241,05574651,13,1,1,,A,154,E,100,D
