QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20232,05094184,12,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094234,13,0,1,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094264,13,0,1,200,D,1,D,03,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094314,23,0,1,410,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20232,05094314,24,0,1,410,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20232,05094314,25,0,1,620,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094374,15,0,1,200,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094404,10,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094414,14,0,1,200,D,1,D,01,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094414,15,0,1,420,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094414,16,0,1,510,D,1,D,01,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094414,17,0,1,620,D,1,D,13,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094494,16,0,1,420,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094504,14,0,1,420,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094514,9,0,1,130,D,1,D,03,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094514,9,1,1,120,D,1,D,03,D,1073,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094514,9,2,1,110,D,1,D,03,D,427,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094674,13,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094734,13,0,1,110,D,1,D,02,D,2194,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094734,14,0,1,120,D,1,D,02,D,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094734,15,0,1,420,D,1,D,01,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094824,14,0,1,420,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094824,15,0,1,200,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094824,16,0,1,330,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094874,25,0,1,620,D,1,D,01,D,309,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094874,26,0,1,620,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094934,17,0,1,200,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094934,18,0,1,420,D,1,D,13,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05094934,19,0,1,410,D,1,D,13,D,560,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20232,05094934,20,0,1,620,D,1,D,13,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095014,14,0,2,120,D,1,D,01,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095144,15,0,1,620,D,1,D,13,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095154,22,0,1,620,D,1,D,01,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095244,9,0,1,200,D,1,D,03,D,504,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095274,10,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095294,24,0,1,620,D,1,D,13,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095294,25,0,1,620,D,1,D,13,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095324,11,0,1,200,D,1,D,03,D,445,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095324,12,0,1,420,D,1,D,03,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095344,15,0,1,200,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095344,16,0,1,420,D,1,D,02,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095344,17,0,1,420,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095344,18,0,1,420,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095344,19,0,2,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095374,15,0,1,620,D,1,D,13,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095374,16,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095374,17,0,1,620,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095374,18,0,1,620,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095444,23,0,1,200,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095564,25,0,1,200,D,1,D,01,D,648,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095564,26,0,1,200,D,1,D,01,D,470,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095564,27,0,1,200,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095564,28,0,1,200,D,1,D,02,D,239,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095564,29,0,1,410,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20232,05095564,30,0,1,410,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20232,05095564,31,0,1,420,D,1,D,02,D,151,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095564,32,0,1,420,D,1,D,03,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095564,33,0,1,420,D,1,D,03,D,146,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095564,34,0,1,510,D,1,D,02,D,2234,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095564,35,0,1,620,D,1,D,03,D,460,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095564,36,0,2,200,D,1,D,01,D,470,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095594,10,0,1,200,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095634,16,0,1,410,D,1,D,13,D,306,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20232,05095634,17,0,1,200,D,1,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095634,18,0,1,200,D,1,D,03,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095634,19,0,1,110,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095634,20,0,1,420,D,1,D,03,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095634,21,0,1,530,D,1,D,01,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095674,15,0,2,510,D,1,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095744,20,0,1,410,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20232,05095744,21,0,1,200,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095744,22,0,1,420,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095744,23,0,1,620,D,1,D,13,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095794,16,0,1,200,D,1,D,01,D,389,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095794,17,0,1,200,D,1,D,01,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095794,18,0,1,200,D,1,D,02,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095794,19,0,1,200,D,1,D,03,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095794,20,0,1,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095794,21,0,1,620,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095844,16,0,1,620,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095854,16,0,1,620,D,1,D,13,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095884,14,0,1,200,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096024,23,0,1,420,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096124,10,0,1,620,D,1,D,01,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096124,11,0,1,620,D,1,D,01,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096124,12,0,1,620,D,1,D,01,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096144,15,0,1,120,D,1,D,03,D,203,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096144,16,0,1,110,D,1,D,02,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096144,17,0,1,420,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096144,18,0,1,420,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096144,19,0,1,420,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096144,20,0,1,420,D,1,D,02,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096144,21,0,1,420,D,1,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096144,22,0,1,620,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096144,23,0,1,620,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096174,23,0,1,900,D,1,D,13,D,,H,330,D,510,D,530,D,410,D,420,D,,A,,A,,A,,A,,A,,A
20232,05096174,23,1,1,330,D,1,D,03,D,255,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096174,23,2,1,510,D,1,D,01,D,126,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096174,23,3,1,530,D,1,D,02,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096174,23,4,1,410,D,1,D,13,D,34,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096174,23,5,1,420,D,1,D,13,D,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096174,24,0,1,620,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096244,9,0,1,120,D,1,D,03,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096274,14,0,1,120,D,1,D,01,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096274,15,0,1,200,D,1,D,02,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096274,16,0,1,420,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096274,17,0,1,620,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096354,23,0,1,110,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096354,24,0,1,120,D,1,D,01,D,796,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096354,25,0,1,330,D,1,D,03,D,237,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096354,26,0,1,330,D,1,D,03,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096464,14,0,1,200,D,1,D,03,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096564,17,0,1,200,D,2,D,01,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096564,18,0,1,200,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096564,19,0,1,420,D,1,D,03,D,458,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096564,20,0,1,410,D,1,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,F
20232,05096574,21,0,1,200,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096684,17,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096714,10,0,1,200,D,1,D,01,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096724,10,0,1,620,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096764,25,0,1,200,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096764,26,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096804,9,0,1,200,D,1,D,02,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096864,15,0,1,420,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096884,12,0,1,635,D,1,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20232,05096884,13,0,1,635,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20232,05096944,13,0,1,420,D,1,D,03,D,169,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096954,10,0,1,420,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096954,11,0,1,420,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096954,12,0,1,620,D,1,D,13,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096984,21,0,1,200,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096984,22,0,1,420,D,1,D,01,D,137,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096984,23,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097034,23,0,1,110,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097034,24,0,1,110,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097034,25,0,1,200,D,1,D,01,D,426,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097034,26,0,1,200,D,1,D,02,D,227,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097034,27,0,1,200,D,2,D,02,D,1150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097034,28,0,2,420,D,1,D,01,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097034,29,0,2,200,D,1,D,01,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097134,11,0,1,420,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097134,12,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097164,10,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097274,18,0,1,620,D,1,D,13,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097274,19,0,2,200,D,1,D,01,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097294,17,0,1,110,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097294,18,0,1,120,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097294,19,0,1,620,D,2,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097294,20,0,2,530,D,1,D,01,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097334,23,0,1,200,D,1,D,01,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097334,24,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097354,12,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097364,13,0,1,420,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097364,14,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097374,7,0,1,420,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097434,17,0,1,620,D,1,D,13,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097554,15,0,1,120,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097584,18,0,1,620,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097614,10,0,1,620,D,1,D,13,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097624,23,0,1,620,D,1,D,01,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097624,24,0,1,620,D,1,D,02,D,390,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097624,25,0,1,620,D,1,D,03,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097624,26,0,1,620,D,1,D,01,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097644,9,0,1,410,D,1,D,13,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20232,05097644,10,0,1,510,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097644,11,0,1,655,D,1,D,03,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20232,05097644,12,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097694,14,0,1,620,D,1,D,13,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097704,7,0,2,420,D,1,D,01,D,195,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097704,8,0,2,420,D,1,D,01,D,195,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097734,16,0,1,200,D,1,D,01,D,335,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097734,17,0,1,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097734,18,0,1,420,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097804,10,0,1,130,D,1,D,03,D,,H,110,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097804,10,1,1,110,D,1,D,03,D,51,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097804,10,2,1,120,D,1,D,03,D,149,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097804,11,0,1,510,D,1,D,01,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097804,12,0,2,420,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097874,10,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097934,26,0,1,420,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097934,27,0,1,420,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097934,28,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098044,30,0,1,420,D,1,D,01,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098044,31,0,1,420,D,1,D,03,D,101,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098044,32,0,1,110,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098044,33,0,1,200,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098044,34,0,1,620,D,1,D,01,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098044,35,0,1,620,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098044,36,0,1,620,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098054,20,0,1,410,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20232,05098164,24,0,1,200,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098164,25,0,1,620,D,1,D,13,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098164,26,0,2,200,D,1,D,01,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098174,23,0,1,110,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098174,24,0,1,120,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098174,25,0,1,420,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098174,26,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098174,27,0,1,620,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098204,20,0,1,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098204,21,0,1,420,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098204,22,0,1,510,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098204,23,0,1,510,D,1,D,03,D,114,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098204,24,0,1,510,D,1,D,03,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098204,25,0,1,620,D,1,D,03,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098204,26,0,1,635,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20232,05098264,12,0,1,420,D,1,D,01,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098264,13,0,1,420,D,1,D,02,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098264,14,0,1,620,D,1,D,13,D,752,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098284,12,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098314,13,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098394,11,0,1,620,D,1,D,03,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098454,19,0,1,420,D,1,D,01,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098454,20,0,1,620,D,1,D,13,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098464,12,0,1,330,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098464,13,0,1,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098464,14,0,1,620,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098494,27,0,1,420,D,1,D,03,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098494,28,0,1,410,D,1,D,01,D,2131,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20232,05098494,29,0,1,410,D,1,D,02,D,932,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20232,05098494,30,0,1,620,D,1,D,01,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
