QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20232,05097644,17,0,5,01,D,100,D,.0475,D,186000,D,30,D,1185,D,3,D,4,D,5,D,,A,215,D,247,D,248,D,249,D,723,D,722,D,721,D,,A,11,D,2021,D,1,D,,A,182642,D,182395,D,182147,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05097664,26,0,5,01,D,100,D,.0365,D,30000,D,10,D,520,D,,B,,B,,B,,B,221,D,267,D,268,D,269,D,32,D,31,D,30,D,,A,02,D,2016,D,1,D,,A,10418,D,10151,D,9883,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05097724,24,0,5,01,D,100,D,.0365,D,170000,D,30,D,1045,D,3,D,,A,,A,,A,267,D,385,D,386,D,387,D,393,D,392,D,391,D,,A,05,D,2012,D,1,D,,A,129243,D,128859,D,128472,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05097734,22,0,5,01,D,100,D,.0425,D,135179,D,30,D,975,D,3,D,4,D,5,D,,A,310,D,212,D,212,D,213,D,453,D,453,D,452,D,,A,01,D,2020,D,1,D,,A,128042,D,127830,D,127618,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05097834,24,0,5,01,D,100,D,.0311,D,210000,D,30,D,1600,D,3,D,,A,5,D,,A,702,D,386,D,387,D,388,D,512,D,511,D,510,D,,A,03,D,2020,D,1,D,,A,197444,D,197057,D,196670,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05097934,37,0,5,01,D,100,D,.0296,D,224000,D,30,D,1375,D,3,D,4,D,5,D,,A,435,D,411,D,412,D,413,D,529,D,528,D,527,D,,A,01,D,2021,D,1,D,,A,214432,D,214021,D,213609,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05098054,25,0,1,01,D,100,D,.0486,D,901614,T,30,D,6261,T,3,D,4,D,,A,,A,1160,D,,A,,A,,A,,A,,A,,A,,A,03,D,2023,D,2,D,,A,807259,T,805793,T,805995,T,01,D,1,D,,A,,A,0,D,0,D,5360,T,1,D,2,D,2,D
20232,05098064,11,0,5,01,D,100,D,.0446,D,155000,D,30,D,1050,D,3,D,4,D,,A,,A,268,D,341,D,342,D,344,D,441,D,440,D,438,D,,A,09,D,2011,D,1,D,,A,118644,D,118303,D,117960,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05098164,34,0,5,01,D,100,D,.0488,D,105000,D,30,D,556,D,,A,,A,,A,,A,0,D,131,D,132,D,132,D,425,D,424,D,424,D,,A,09,D,2022,D,2,D,,A,104481,D,104350,D,104218,D,01,D,1,D,,A,,A,556,D,556,D,556,D,1,D,2,D,2,D
20232,05098264,19,0,5,01,D,100,D,.0417,D,45000,D,15,D,396,D,,B,,B,,B,,B,59,D,258,D,259,D,260,D,79,D,78,D,77,D,,A,06,D,2014,D,1,D,,A,22677,D,22419,D,22159,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05098314,20,0,5,01,D,100,D,.0600,D,300000,D,30,D,2700,D,3,D,4,D,,A,,A,901,D,783,D,787,D,791,D,1016,D,1012,D,1008,D,,A,12,D,2006,D,1,D,,A,203215,D,202432,D,201645,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05098344,13,0,5,01,D,100,D,.0450,F,50000,F,30,F,460,F,3,F,4,F,,A,,A,207,D,229,F,230,F,230,F,24,F,23,F,23,F,,A,03,F,1995,F,1,F,,A,6492,F,6264,F,6034,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05098604,15,0,5,01,D,100,D,.0625,D,465000,D,30,D,3050,D,3,D,4,D,5,D,,A,187,D,448,D,450,D,453,D,2415,D,2413,D,2410,D,,A,10,D,2022,D,1,D,,A,463670,D,463222,D,462771,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05098674,32,0,5,01,D,100,D,.0397,D,168386,D,15,D,1243,D,,A,,A,,A,,A,0,D,775,D,778,D,780,D,468,D,465,D,463,D,,A,12,D,2019,D,1,D,,A,141436,D,140660,D,139883,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05098694,12,0,5,01,D,100,D,.0365,D,380000,D,30,D,2350,D,3,D,4,D,5,D,,A,612,D,742,D,745,D,747,D,996,D,993,D,991,D,,A,05,D,2016,D,1,D,,A,327361,D,326619,D,325875,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05098774,16,0,5,01,D,100,D,.0397,D,130000,D,30,D,908,D,3,D,4,D,,A,,A,290,D,220,D,221,D,222,D,398,D,397,D,396,D,,A,01,D,2019,D,1,D,,A,120242,D,120022,D,119801,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05098894,22,0,5,01,D,100,D,.1200,D,445000,D,20,D,6261,T,,A,,A,,A,,A,0,D,2546,T,2564,T,2351,T,3070,D,3051,D,3033,D,,A,04,D,2011,D,1,D,,A,306968,D,305138,D,303289,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05099004,16,0,5,01,D,100,D,.0311,D,305000,D,30,D,2000,D,3,D,4,D,,A,,A,696,D,552,D,554,D,555,D,752,D,750,D,749,D,,A,09,D,2020,D,1,D,,A,290106,D,289554,D,289001,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05099044,20,0,5,01,D,100,D,.0311,D,90000,D,30,D,1025,D,3,D,,A,,A,,A,640,D,163,D,163,D,164,D,222,D,222,D,221,D,,A,10,D,2020,D,1,D,,A,85762,D,85599,D,85436,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05099144,23,0,5,01,D,100,D,.0450,F,250000,F,30,F,2500,F,3,F,,A,,A,,A,1233,D,922,F,926,F,929,F,345,F,341,F,338,F,,A,02,F,2000,F,1,F,,A,91913,F,90991,F,90065,F,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D,2,D
20232,05099264,22,0,5,01,D,100,D,.0446,D,215000,D,30,D,1625,D,3,D,4,D,,A,,A,541,D,481,D,483,D,484,D,603,D,601,D,600,D,,A,04,D,2011,D,1,D,,A,162319,D,161838,D,161356,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05099264,23,0,5,02,D,300,D,.0400,D,150000,D,30,D,1100,D,3,D,4,D,,A,,A,384,D,233,D,234,D,235,D,483,D,482,D,481,D,,A,02,D,2021,D,1,D,,A,144846,D,144612,D,144378,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05099274,18,0,5,01,D,100,D,.0604,F,175646,F,15,F,1840,F,3,F,,A,,A,,A,354,D,1471,F,1479,F,,A,15,F,7,F,,A,,A,03,F,2008,F,1,F,,A,2949,F,1478,F,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05099314,15,0,5,01,D,100,D,.0296,D,110000,D,30,D,630,D,3,D,4,D,,A,,A,169,D,196,D,196,D,197,D,265,D,265,D,264,D,,A,12,D,2021,D,1,D,,A,107498,D,107302,D,107105,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05099454,38,0,5,01,D,100,D,.0575,F,457000,F,30,F,3300,F,3,F,,A,,A,,A,633,D,482,F,484,F,486,F,2185,F,2183,F,2181,F,,A,11,F,2022,F,1,F,,A,456043,F,455562,F,455077,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05099474,19,0,5,01,D,100,D,.0400,D,216164,D,30,D,1443,D,3,D,4,D,5,D,,A,411,D,383,D,384,D,385,D,649,D,648,D,647,D,,A,11,D,2017,D,1,D,,A,194753,D,194370,D,193986,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05099614,19,0,5,01,D,100,D,.0400,D,192000,D,30,D,1268,D,3,D,4,D,,A,,A,351,D,342,D,343,D,344,D,575,D,574,D,573,D,,A,10,D,2017,D,1,D,,A,172617,D,172276,D,171933,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05099634,29,0,5,01,D,100,D,.0398,D,167974,D,30,D,1200,D,3,D,4,D,,A,,A,400,D,354,D,355,D,357,D,446,D,445,D,443,D,,A,07,D,2013,D,1,D,,A,134390,D,134036,D,133680,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05099664,20,0,5,01,D,100,D,.0296,D,143000,D,20,D,817,D,,B,,B,,B,,B,27,D,457,D,458,D,459,D,333,D,332,D,331,D,,A,07,D,2021,D,1,D,,A,134962,D,134505,D,134047,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05099704,23,0,5,01,D,100,D,.0688,D,198000,D,20,D,1928,D,3,D,4,D,5,D,6,D,407,D,446,D,449,D,451,D,165,D,162,D,160,D,,A,08,D,2007,D,2,D,,A,71568,D,70458,D,69341,D,01,D,,C,,C,,C,769,D,769,D,677,D,1,D,2,D,2,D
20232,05099904,26,0,5,01,D,100,D,.0454,D,417189,D,15,D,4000,D,3,D,4,D,,A,,A,800,D,2546,T,2564,T,2351,T,1166,D,1158,D,1151,D,,A,01,D,2018,D,1,D,,A,308193,D,306159,D,304117,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05099944,28,0,5,01,D,100,D,.0400,D,430000,D,30,D,3000,D,3,D,4,D,,A,,A,947,D,1001,D,1004,D,1007,D,1052,D,1049,D,1046,D,,A,01,D,2011,D,1,D,,A,315711,D,314711,D,313707,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05099994,12,0,5,01,D,100,D,.0446,D,32000,D,30,D,433,D,3,D,4,D,,A,,A,272,D,72,D,72,D,72,D,89,D,89,D,89,D,,A,02,D,2011,D,1,D,,A,24080,D,24008,D,23936,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05100004,15,0,5,01,D,100,D,.0417,D,81000,D,15,D,960,D,3,D,4,D,,A,,A,354,D,469,D,470,D,472,D,137,D,136,D,134,D,,A,03,D,2014,D,1,D,,A,39496,D,39027,D,38557,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05100234,31,0,5,01,D,100,D,.0540,D,65000,D,15,D,1000,D,3,D,4,D,,A,,A,472,D,350,D,351,D,353,D,178,D,177,D,175,D,,A,09,D,2015,D,1,D,,A,39642,D,39292,D,38941,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05100264,20,0,5,01,D,100,D,.0500,F,430000,F,30,F,3014,F,3,F,4,F,5,F,,A,706,D,527,F,529,F,532,F,1781,F,1779,F,1776,F,,A,08,F,2022,F,1,F,,A,427397,F,426870,F,426340,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05100414,23,0,5,01,D,100,D,.0397,D,90000,D,30,D,800,D,3,D,4,D,,A,,A,372,D,151,D,151,D,152,D,277,D,277,D,276,D,,A,05,D,2019,D,1,D,,A,83842,D,83691,D,83540,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05100494,22,0,5,01,D,100,D,.0397,D,480000,D,30,D,2500,D,3,D,4,D,,A,,A,217,D,791,D,793,D,796,D,1492,D,1490,D,1487,D,,A,10,D,2019,D,1,D,,A,451120,D,450329,D,449536,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05100574,21,0,5,01,D,100,D,.0600,D,91500,D,30,D,1200,D,3,D,,A,,A,,A,651,D,470,D,472,D,474,D,79,D,77,D,75,D,,A,09,D,1995,D,1,D,,A,15845,D,15375,D,14903,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05100584,15,0,5,01,D,100,D,.0365,D,240458,D,30,D,1100,D,,C,,C,,C,,C,0,D,540,D,542,D,544,D,560,D,558,D,556,D,,A,07,D,2012,D,1,D,,A,183962,D,183422,D,182880,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A,1,D
20232,05100674,36,0,5,01,D,100,D,.0450,D,901614,T,30,D,6261,T,,A,,A,,A,,A,0,D,2546,T,2564,T,2351,T,5409,D,5401,D,5394,D,,A,09,D,2022,D,1,D,,A,807259,T,805793,T,805995,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05100714,13,0,5,01,D,100,D,.0311,D,119000,D,30,D,695,D,3,D,4,D,,A,,A,186,D,217,D,218,D,218,D,292,D,291,D,291,D,,A,06,D,2020,D,1,D,,A,112534,D,112316,D,112098,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05100994,37,0,5,01,D,100,D,.0296,D,499464,D,30,D,2900,D,3,D,4,D,,A,,A,805,D,909,D,911,D,913,D,1186,D,1184,D,1182,D,,A,04,D,2021,D,1,D,,A,480887,D,479978,D,479067,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05101004,26,0,5,01,D,100,D,.0311,D,175000,D,15,D,2129,D,3,D,4,D,,A,,A,911,D,826,D,828,D,830,D,392,D,390,D,388,D,,A,07,D,2020,D,1,D,,A,151183,D,150357,D,149529,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05101124,17,0,5,01,D,100,D,.0365,D,90000,D,30,D,600,D,3,D,4,D,5,D,,A,188,D,174,D,174,D,175,D,238,D,238,D,237,D,,A,10,D,2016,D,1,D,,A,78373,D,78199,D,78025,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05101214,16,0,5,01,D,100,D,.0296,D,85000,D,30,D,1171,D,3,D,,A,,A,,A,814,D,156,D,156,D,156,D,201,D,201,D,201,D,,A,03,D,2021,D,1,D,,A,81673,D,81518,D,81362,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05101224,26,0,5,01,D,100,D,.0296,D,142160,D,15,D,1333,D,3,D,,A,,A,,A,354,D,660,D,662,D,663,D,319,D,317,D,316,D,,A,05,D,2021,D,1,D,,A,129294,D,128634,D,127973,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05101314,20,0,1,01,D,100,D,.0650,F,255000,F,30,F,2550,F,3,F,4,F,5,F,,A,938,D,232,F,233,F,235,F,1380,F,1379,F,1377,F,,A,12,F,2022,F,1,F,,A,254769,F,254537,F,254304,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05101314,21,0,1,02,D,300,D,.0806,D,657714,T,30,D,6261,T,3,D,4,D,,A,,A,72,D,3752,T,3769,T,3787,T,2050,D,2035,D,2018,D,,A,10,D,2000,D,1,D,,A,305285,D,302907,D,300514,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05101334,15,0,5,01,D,100,D,.0296,D,429134,D,30,D,2500,D,3,D,4,D,,A,,A,700,D,783,D,785,D,787,D,1017,D,1015,D,1013,D,,A,03,D,2021,D,1,D,,A,412392,D,411609,D,410825,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05101414,18,0,5,01,D,100,D,.0311,D,225000,D,30,D,1581,D,3,D,4,D,,A,,A,619,D,409,D,411,D,412,D,553,D,551,D,550,D,,A,07,D,2020,D,1,D,,A,213196,D,212787,D,212376,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05101664,41,0,5,01,D,100,D,.0525,D,120000,D,30,D,873,D,3,D,,A,,A,,A,210,D,393,D,395,D,397,D,270,D,268,D,266,D,,A,01,D,2003,D,1,D,,A,61611,D,61217,D,60822,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05101674,14,0,5,01,D,100,D,.0454,D,93000,D,30,D,600,D,3,D,4,D,,A,,A,127,D,151,D,151,D,152,D,322,D,322,D,321,D,,A,03,D,2018,D,1,D,,A,85159,D,85008,D,84857,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05101724,19,0,5,01,D,100,D,.0296,D,70000,D,30,D,600,D,3,D,4,D,,A,,A,306,D,127,D,128,D,128,D,167,D,166,D,166,D,,A,05,D,2021,D,1,D,,A,67516,D,67388,D,67260,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05101804,25,0,5,01,D,100,D,.0296,D,300000,D,30,D,1800,D,3,D,4,D,,A,,A,542,D,536,D,538,D,539,D,722,D,720,D,719,D,,A,11,D,2021,D,1,D,,A,292631,D,292094,D,291557,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05101894,23,0,5,01,D,100,D,.0296,D,426350,D,20,D,3400,D,3,D,4,D,,A,,A,1044,D,1374,D,1377,D,1380,D,982,D,979,D,976,D,,A,04,D,2021,D,1,D,,A,398273,D,396899,D,395522,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05101954,23,0,5,01,D,100,D,.0534,F,560000,F,30,F,4000,F,3,F,,A,,A,,A,876,D,638,F,640,F,643,F,2486,F,2484,F,2481,F,,A,11,F,2022,F,1,F,,A,558733,F,558096,F,557455,F,01,D,,A,,A,3,D,,A,,A,,A,1,D,2,D,2,D
20232,05102114,10,0,5,01,D,100,D,.0296,D,275000,D,30,D,1153,D,,A,,A,,A,,A,0,D,1085,D,1087,D,1090,D,1415,D,1413,D,1410,D,,A,04,D,2021,D,2,D,,A,264772,D,264271,D,263770,D,01,D,1,D,,A,,A,2500,D,2500,D,2500,D,1,D,2,D,1,D
20232,05102284,34,0,5,01,D,100,D,.0397,D,100000,D,15,D,1100,D,3,D,4,D,,A,,A,362,D,466,D,468,D,469,D,272,D,270,D,269,D,,A,08,D,2019,D,1,D,,A,82153,D,81686,D,81219,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05102284,35,0,1,02,D,300,D,.0397,D,102142,D,15,D,1100,D,3,D,4,D,,A,,A,346,D,475,D,476,D,478,D,279,D,278,D,276,D,,A,09,D,2019,D,1,D,,A,84379,D,83904,D,83427,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05102284,36,0,1,02,D,300,D,.0534,D,200000,D,15,D,2354,D,,B,,B,,B,,B,737,D,737,D,740,D,743,D,880,D,877,D,874,D,,A,10,D,2022,D,1,D,,A,197809,D,197073,D,196333,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05102284,37,0,1,02,D,300,D,.0534,D,200000,D,15,D,2354,D,,B,,B,,B,,B,737,D,737,D,740,D,743,D,880,D,877,D,874,D,,A,10,D,2022,D,1,D,,A,197809,D,197073,D,196333,D,03,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05102364,19,0,5,01,D,100,D,.0365,D,153000,D,30,D,1200,D,3,D,4,D,,A,,A,500,D,352,D,354,D,355,D,348,D,346,D,345,D,,A,01,D,2012,D,1,D,,A,114258,D,113905,D,113552,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05102564,53,0,5,01,D,100,D,.0311,D,225000,D,30,D,1541,D,3,D,4,D,,A,,A,579,D,408,D,409,D,411,D,554,D,553,D,551,D,,A,10,D,2020,D,1,D,,A,213605,D,213196,D,212787,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05102584,39,0,5,01,D,100,D,.0296,D,300000,D,30,D,1305,D,3,D,4,D,,A,,A,47,D,540,D,541,D,543,D,718,D,717,D,715,D,,A,10,D,2021,D,1,D,,A,291018,D,290478,D,289936,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05102584,40,0,5,02,D,300,D,.0296,D,657714,T,30,D,3600,D,3,D,,A,,A,,A,1293,D,989,D,991,D,993,D,1318,D,1316,D,1314,D,,A,11,D,2021,D,1,D,,A,534510,D,533522,D,532531,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05102584,41,0,5,03,D,300,D,.0397,D,320000,D,30,D,1798,D,3,D,4,D,,A,,A,276,D,527,D,529,D,531,D,995,D,993,D,991,D,,A,12,D,2019,D,1,D,,A,300746,D,300219,D,299691,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05102694,36,0,5,01,D,100,D,.0409,D,165000,D,30,D,987,D,,B,,B,,B,,B,191,D,492,D,494,D,496,D,304,D,302,D,300,D,,A,12,D,2004,D,1,D,,A,89136,D,88644,D,88150,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05102804,20,0,1,01,D,100,D,.0600,D,100000,D,30,D,1500,D,,A,4,D,,A,,A,900,D,216,D,217,D,218,D,384,D,383,D,382,D,,A,05,D,2010,D,1,D,,A,76887,D,76672,D,76455,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05102894,28,0,5,01,D,100,D,.0534,D,253500,D,30,D,1650,D,3,D,4,D,,A,,A,236,D,303,D,304,D,306,D,1111,D,1110,D,1108,D,,A,02,D,2022,D,1,D,,A,249682,D,249379,D,249075,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05103114,20,0,5,01,D,100,D,.0296,D,340000,F,30,F,2000,F,,B,,B,,B,,B,574,D,612,F,614,F,615,F,814,F,812,F,811,F,,A,10,F,2021,F,1,F,,A,329816,F,329203,F,328589,F,01,D,,A,,A,3,D,,A,,A,,A,,C,,A,1,D
20232,05103144,31,0,5,01,D,100,D,.0397,D,225000,D,30,D,1350,D,3,D,4,D,,A,,A,280,D,370,D,372,D,373,D,700,D,698,D,697,D,,A,12,D,2019,D,1,D,,A,211469,D,211098,D,210727,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05103294,18,0,5,01,D,100,D,.0520,F,119000,F,30,D,2021,F,3,F,4,F,,A,,A,1368,D,,A,,A,138,D,,A,,A,515,D,,A,04,F,2023,F,1,F,052023,D,,A,,A,118863,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05103294,35,0,5,01,D,100,D,.0365,D,92000,D,30,D,696,D,3,D,4,D,,A,,A,275,D,206,D,206,D,,A,215,D,215,D,,A,052023,D,11,D,2012,D,1,D,,A,70776,D,70570,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20232,05103384,29,0,5,01,D,100,D,.0296,D,600000,D,30,D,3400,D,3,D,4,D,,A,,A,883,D,1087,D,1089,D,1092,D,1430,D,1428,D,1425,D,,A,08,D,2021,D,1,D,,A,579853,D,578767,D,577677,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05103414,17,0,1,01,D,100,D,.0620,D,268000,D,30,D,2400,D,3,D,4,D,5,D,,A,759,D,258,D,259,D,260,D,968,D,967,D,967,D,,A,02,D,2023,D,1,D,,A,267744,D,267486,D,267227,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05103484,19,0,5,01,D,100,D,.0488,D,66375,D,30,D,461,D,3,D,,A,,A,6,D,110,D,123,D,123,D,124,D,228,D,228,D,227,D,,A,09,D,2014,D,1,D,,A,56152,D,56029,D,55906,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05103554,14,0,5,01,D,100,D,.0500,D,40000,D,30,D,505,D,3,D,4,D,,A,,A,290,D,278,D,280,D,281,D,125,D,123,D,122,D,,A,08,D,2000,D,2,D,,A,15940,D,15792,D,15643,D,01,D,1,D,,A,,A,603,D,603,D,603,D,1,D,2,D,2,D
20232,05103564,18,0,5,01,D,100,D,.0400,D,91120,D,15,D,924,D,3,D,4,D,,A,,A,250,D,467,D,469,D,471,D,207,D,205,D,203,D,,A,05,D,2017,D,1,D,,A,61982,D,61515,D,61046,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05103574,33,0,5,01,D,100,D,.0296,D,270000,D,30,D,2500,D,3,D,4,D,,A,,A,1367,D,497,D,498,D,499,D,636,D,635,D,634,D,,A,02,D,2021,D,1,D,,A,257973,D,257476,D,256978,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05103694,28,0,5,01,D,100,D,.0296,D,245000,D,30,D,1376,D,3,D,4,D,,A,,A,348,D,442,D,443,D,444,D,586,D,585,D,584,D,,A,10,D,2021,D,1,D,,A,237654,D,237212,D,236769,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05103784,15,0,5,01,D,100,D,.0425,D,88000,D,30,D,700,D,3,D,4,D,,A,,A,267,D,155,D,155,D,156,D,278,D,278,D,277,D,,A,06,D,2017,D,1,D,,A,78535,D,78380,D,78225,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05103894,24,0,5,01,D,100,D,.0296,D,341000,D,30,D,1755,D,,A,4,D,,A,,A,325,D,616,D,617,D,619,D,814,D,813,D,811,D,,A,09,D,2021,D,1,D,,A,330175,D,329560,D,328943,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20232,05103904,11,0,5,01,D,100,D,.0600,D,180000,D,30,D,1500,D,3,D,4,D,5,D,,A,421,D,182,D,183,D,184,D,897,D,896,D,895,D,,A,12,D,2022,D,1,D,,A,179460,D,179279,D,179096,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05103994,21,0,5,01,D,100,D,.0600,D,135000,D,30,D,1700,D,3,D,4,D,,A,,A,891,D,356,D,358,D,360,D,453,D,451,D,449,D,,A,11,D,2006,D,1,D,,A,90567,D,90211,D,89853,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05104364,28,0,5,01,D,100,D,.0806,F,170000,F,30,F,1275,F,,B,,B,,B,,B,20,D,708,F,713,F,718,F,547,F,542,F,537,F,,A,05,F,2000,F,1,F,,A,81373,F,80664,F,79951,F,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D,2,D
20232,05104384,40,0,5,01,D,100,D,.0296,D,375000,F,30,F,1800,F,3,F,4,F,,A,,A,227,D,676,F,677,F,679,F,897,F,896,F,894,F,,A,10,F,2021,F,1,F,,A,363764,F,363088,F,362411,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05104434,15,0,5,01,D,100,D,.0296,D,37892,D,7,D,500,D,,A,,A,,A,,A,0,D,428,D,429,D,430,D,72,D,71,D,70,D,,A,06,D,2021,D,1,D,,A,29141,D,28713,D,28284,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
