QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,JGASOXQV,JGAS_XQV,JDIESXQV,JDIE_XQV,JELEXQV,JELEXQV_,JETHXQV,JETHXQV_,QADELEX,QADELEX_,QADETHX,QADETHX_,QELEDDZ,QELEDDZ_,VOPELBPR,VOPELBS,VOPELBS_,VOPELEC,VOPELECX,VOPELEC_,VOPETH,VOPETHX,VOPETHX_,VOPETH_,VOPE_BPR,VOPE_ECX,CHGPURCH
20232,05208253,16,0,1,1800,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208293,18,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05208313,55,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208333,22,0,1,1800,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208363,29,0,1,525,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208413,27,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208433,40,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208453,26,0,1,630,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208463,29,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208473,38,0,1,540,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208523,15,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208553,56,0,1,1740,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208573,38,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208603,24,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208633,24,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208653,33,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208663,12,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208673,17,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208693,19,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208703,54,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208723,27,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208743,26,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208763,23,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208773,27,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208803,17,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05208883,37,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208893,27,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208903,14,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05208993,30,0,1,210,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209013,15,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209023,28,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209043,22,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209063,45,0,1,450,D,540,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209093,19,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209123,55,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209143,54,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209153,32,0,1,198,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209163,29,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209273,53,0,1,540,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209303,26,0,1,780,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209313,36,0,1,288,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209323,20,0,1,210,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05209333,29,0,1,1020,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209373,41,0,1,60,D,3840,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209383,51,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209393,33,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209423,21,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209433,27,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209453,36,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209463,32,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209473,12,0,1,90,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209493,40,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209543,28,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209603,20,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209613,36,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209733,13,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209783,27,0,1,270,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209803,51,0,1,840,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209813,10,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209823,22,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209843,10,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209853,51,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209873,32,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05209893,40,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05209933,12,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210103,31,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210113,36,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210143,40,0,1,3600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210203,15,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210313,42,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210383,20,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210433,50,0,1,1800,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210453,17,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210513,39,0,1,780,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210533,23,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210553,11,0,1,264,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210623,64,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210633,46,0,1,465,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210693,44,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210703,56,0,1,450,D,150,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210713,47,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210723,38,0,1,930,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210733,16,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210743,61,0,1,525,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210753,32,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210763,40,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210783,23,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210803,38,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210813,15,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210853,24,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210913,21,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05210953,27,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211013,38,0,1,1950,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211023,32,0,1,210,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211033,31,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211053,59,0,1,669,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211083,35,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211103,27,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211143,33,0,1,2100,D,300,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211153,53,0,1,39,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211163,47,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211203,42,0,1,105,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211213,18,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211253,19,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211343,31,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211383,17,0,1,675,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211393,24,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211403,21,0,1,1350,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211433,19,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211513,52,0,1,75,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211533,14,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211543,24,0,1,330,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211553,40,0,1,501,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211643,33,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211673,45,0,1,825,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211743,18,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211793,15,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211823,24,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211833,37,0,1,258,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211873,14,0,1,1440,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211903,20,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211923,23,0,1,525,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05211973,21,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212003,42,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05212013,34,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212023,46,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212063,16,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212133,14,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212153,33,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05212223,43,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212253,41,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212283,25,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212353,17,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212364,25,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212453,59,0,1,390,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05212463,40,0,1,540,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212513,18,0,1,210,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212533,50,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212583,47,0,1,714,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212593,13,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212603,31,0,1,405,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212623,26,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212633,30,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212663,48,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05212683,45,0,1,330,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212723,57,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212733,23,0,1,1290,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212773,32,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212793,35,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212833,16,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212863,33,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05212983,20,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213023,39,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213063,42,0,1,1680,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213113,20,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213123,22,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213153,32,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213163,45,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213243,18,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213263,30,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213343,40,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213363,44,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213393,61,0,1,798,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213403,23,0,1,0,D,1200,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213413,57,0,1,2700,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213423,37,0,1,1680,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213433,7,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213473,23,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213483,26,0,1,810,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213573,28,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213603,54,0,1,1350,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213643,15,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213683,30,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213693,24,0,1,210,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05213703,49,0,1,1800,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213733,22,0,1,1080,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213763,32,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213873,60,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05213933,22,0,1,540,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213943,31,0,1,210,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05213973,26,0,1,0,D,675,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214013,30,0,1,1800,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214073,26,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214103,34,0,1,270,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05214123,36,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214143,34,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214183,40,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214223,32,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214273,25,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214303,26,0,1,1800,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214353,32,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214393,41,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05214403,16,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214423,47,0,1,621,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214433,36,0,1,60,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05214513,35,0,1,255,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214543,63,0,1,3000,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214563,29,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05214583,7,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214643,35,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214663,41,0,1,36,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05214683,33,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214713,45,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,2,,A,D,A,A,
20232,05214743,23,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214763,31,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214773,12,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214783,19,0,1,210,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214803,13,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214913,19,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214933,22,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05214983,23,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215013,15,0,1,525,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215023,31,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215033,24,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05215103,38,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215134,28,0,1,2400,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215143,12,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215183,74,0,1,1299,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215193,36,0,1,675,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215203,39,0,1,2100,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215213,14,0,1,165,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215223,37,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215323,14,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215363,22,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215373,18,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215403,22,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215463,37,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215483,46,0,1,984,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215553,30,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215563,26,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215613,41,0,1,999,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215693,28,0,1,1080,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215743,23,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215753,57,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215793,42,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215803,15,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215823,25,0,1,270,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215843,22,0,1,105,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05215853,21,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215883,28,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215913,22,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215953,44,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05215963,55,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05215993,20,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05216013,45,0,1,990,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05216023,30,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05216033,12,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05216053,25,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05216073,36,0,1,900,D,1200,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
