QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_,TELPURCH
20232,05093374,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D,
20232,05093374,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D,2
20232,05093374,12,0,1,,A,,A,,A,1,D,2,D,,A,77,D,77,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05093414,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D,
20232,05093414,35,0,1,,A,,A,,A,1,D,2,D,,A,160,D,160,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05093494,20,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,240,D,240,D,240,D,,A,,A,,A,,A,1,D,
20232,05093494,21,0,1,,A,1,D,,A,1,D,2,D,,A,72,E,72,E,72,E,,A,,A,,A,45,E,45,E,45,E,,A,,A,,A,2,D,1,D,
20232,05093534,32,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20232,05093534,33,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,,A,,A,1,D,3
20232,05093534,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,330,D,330,D,330,D,,A,1,D,1
20232,05093534,35,0,1,,A,,A,,A,1,D,2,D,,A,20,D,20,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20232,05093664,30,0,1,,A,1,D,,A,1,D,2,D,,A,39,E,38,E,39,E,,A,,A,,A,35,E,36,E,35,E,,A,,A,,A,2,D,1,D,
20232,05093664,31,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05093674,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,215,D,215,D,215,D,,A,1,D,
20232,05093674,39,0,1,,A,1,D,,A,1,D,1,D,,A,45,E,45,E,44,E,63,E,63,E,63,E,87,E,87,E,88,E,,A,,A,,A,2,D,1,D,
20232,05093694,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,88,D,88,D,88,D,,A,1,D,
20232,05093694,26,0,1,,A,,A,,A,1,D,2,D,,A,45,D,45,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05093694,27,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,95,D,95,D,95,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05093714,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,54,D,54,D,54,D,,A,1,D,
20232,05093714,18,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,124,D,124,D,124,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05093714,19,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05093784,8,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,42,D,42,D,42,D,,A,1,D,
20232,05093794,21,0,1,,A,,A,2,D,1,D,2,D,,A,59,E,61,E,61,E,,A,,A,,A,,A,,A,,A,113,E,111,E,111,E,2,D,1,D,2
20232,05093804,28,0,1,,A,1,D,,A,1,D,1,D,,A,122,D,122,D,122,D,90,D,90,D,90,D,54,D,68,D,68,D,,A,,A,,A,1,D,1,D,
20232,05093824,10,0,1,,A,1,D,,A,2,D,2,D,3,D,,A,,A,,A,,A,,A,,A,0,D,0,D,0,D,,A,,A,,A,,A,1,D,2
20232,05093834,34,0,1,,A,1,D,,A,1,D,1,D,,A,49,E,50,E,50,E,76,E,75,E,75,E,50,E,50,E,50,E,,A,,A,,A,2,D,1,D,
20232,05093834,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,55,D,55,D,,A,1,D,
20232,05093834,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D,
20232,05093884,77,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20232,05093884,78,0,1,0.99,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,D,3,D,3,D,,A,1,D,1
20232,05093904,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,195,D,195,D,195,D,,A,1,D,
20232,05093904,49,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20232,05093944,18,0,1,,A,,A,,A,1,D,1,D,,A,57,E,58,E,57,E,83,E,82,E,83,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20232,05093944,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,176,D,176,D,176,D,,A,1,D,
20232,05093964,31,0,1,,A,1,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,18,E,17,E,18,E,82,E,83,E,82,E,,A,1,D,
20232,05093964,32,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05093964,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D,,A,1,D,
20232,05093964,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D,
20232,05094044,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,270,D,270,D,270,D,,A,1,D,
20232,05094044,40,0,1,,A,,A,,A,1,D,2,D,,A,59,D,59,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05094064,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D,
20232,05094064,39,0,1,,A,,A,,A,1,D,1,D,,A,12,E,13,E,13,E,18,E,17,E,17,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20232,05094104,60,0,1,,A,,A,,A,1,D,1,D,,A,121,E,121,E,121,E,212,E,212,E,212,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20232,05094104,61,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,230,D,230,D,310,D,,A,1,D,
20232,05094134,36,0,1,,A,1,D,,A,1,D,1,D,,A,56,E,54,E,70,E,93,E,93,E,88,E,49,E,51,E,66,E,,A,,A,,A,2,D,1,D,
20232,05094134,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,42,D,42,D,42,D,,A,1,D,
20232,05094144,31,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,89,D,89,D,89,D,,A,,A,,A,,A,1,D,
20232,05094144,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,84,D,84,D,,A,1,D,
20232,05094144,33,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,252,D,252,D,268,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05094164,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,200,D,300,D,,A,1,D,
20232,05094164,49,0,1,,A,,A,,A,1,D,2,D,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05094184,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,1,D,
20232,05094224,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D,
20232,05094224,21,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05094234,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D,
20232,05094234,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D,
20232,05094264,28,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05094314,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,26,D,26,D,26,D,,A,1,D,
20232,05094364,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D,
20232,05094374,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D,
20232,05094374,27,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05094404,19,0,1,,A,1,D,,A,1,D,1,D,,A,38,E,40,E,40,E,59,E,57,E,57,E,28,E,28,E,28,E,,A,,A,,A,2,D,1,D,
20232,05094404,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,1,D,
20232,05094414,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D,
20232,05094414,35,0,1,,A,1,D,,A,1,D,1,D,,A,88,E,85,E,87,E,126,E,129,E,127,E,44,E,44,E,44,E,,A,,A,,A,2,D,1,D,
20232,05094494,35,0,1,,A,,A,,A,1,D,2,D,,A,89,D,89,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05094504,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,145,D,145,D,145,D,,A,1,D,
20232,05094504,28,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05094504,29,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,88,D,88,D,88,D,,A,,A,,A,,A,,A,,A,,A,2,D,3
20232,05094514,15,0,1,,A,,A,2,D,1,D,2,D,,A,25,E,25,E,26,E,,A,,A,,A,,A,,A,,A,35,E,35,E,34,E,2,D,1,D,
20232,05094544,24,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05094544,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D,1
20232,05094544,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,100,D,80,D,,A,1,D,
20232,05094554,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D,
20232,05094674,32,0,1,,A,1,D,,A,1,D,2,D,,A,33,E,33,E,33,E,,A,,A,,A,67,E,67,E,67,E,,A,,A,,A,2,D,1,D,
20232,05094674,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D,
20232,05094684,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,62,D,62,D,62,D,,A,1,D,2
20232,05094684,12,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20232,05094734,35,0,1,,A,1,D,,A,1,D,1,D,,A,122,E,126,E,122,E,170,E,180,E,172,E,96,E,101,E,98,E,,A,,A,,A,2,D,1,D,
20232,05094734,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,99,D,99,D,99,D,,A,1,D,
20232,05094754,7,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D,2
20232,05094754,8,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20232,05094824,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,119,D,119,D,119,D,,A,1,D,2
20232,05094824,36,0,1,,A,,A,,A,1,D,2,D,,A,211,D,225,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20232,05094874,45,0,1,,A,,A,,A,1,D,2,D,,A,65,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05094874,46,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,18,D,19,D,19,D,,A,1,D,
20232,05094874,47,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,1,D,
20232,05094904,52,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,203,D,103,D,103,D,,A,1,D,
20232,05094904,53,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05094914,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,77,D,84,D,76,D,,A,1,D,2
20232,05094914,28,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,101,D,101,D,101,D,,A,,A,,A,,A,,A,,A,,A,2,D,3
20232,05094934,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D,
20232,05094934,37,0,1,,A,,A,,A,1,D,2,D,,A,69,D,69,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05094934,38,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,148,D,148,D,148,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05095014,26,0,1,,A,,A,2,D,1,D,2,D,,A,84,E,47,E,61,E,,A,,A,,A,,A,,A,,A,85,E,47,E,60,E,2,D,1,D,
20232,05095034,12,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05095054,30,0,1,,A,,A,,A,1,D,2,D,,A,67,D,67,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05095054,31,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05095054,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,1,D,
20232,05095084,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D,1
20232,05095144,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,66,D,66,D,66,D,,A,1,D,
20232,05095144,27,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,35,D,35,D,35,D,,A,,A,,A,,A,,A,,A,,A,2,D,2
20232,05095144,28,0,1,,A,,A,,A,1,D,1,D,,A,45,D,45,D,45,D,33,D,33,D,33,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2
20232,05095154,39,0,1,,A,1,D,,A,1,D,1,D,,A,59,E,59,E,64,E,73,E,74,E,77,E,28,E,27,E,28,E,,A,,A,,A,2,D,1,D,3
20232,05095154,40,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D,4
20232,05095224,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,93,D,93,D,93,D,,A,1,D,
20232,05095224,39,0,1,,A,1,D,,A,1,D,1,D,,A,105,D,105,D,105,D,85,D,85,D,85,D,52,D,52,D,52,D,,A,,A,,A,1,D,1,D,
20232,05095244,17,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,9,D,13,D,13,D,,A,,A,,A,,A,1,D,
20232,05095244,18,0,1,,A,,A,,A,1,D,2,D,1,D,0,D,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05095244,19,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,87,D,87,D,87,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05095264,15,0,1,,A,,A,,A,1,D,2,D,,A,15,D,15,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05095274,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D,
20232,05095274,18,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05095294,35,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05095294,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,55,D,55,D,,A,1,D,
20232,05095294,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,9,D,9,D,9,D,,A,1,D,
20232,05095324,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,145,D,145,D,145,D,,A,1,D,
20232,05095324,23,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05095344,29,0,1,,A,,A,2,D,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,1,D,1,D,
20232,05095354,21,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20232,05095354,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D,1
20232,05095354,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D,1
20232,05095374,28,0,1,,A,,A,,A,1,D,2,D,,A,14,D,14,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20232,05095374,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,14,D,14,D,14,D,,A,1,D,1
20232,05095444,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D,
20232,05095444,36,0,1,,A,1,D,,A,1,D,2,D,,A,50,D,50,D,150,D,,A,,A,,A,150,D,150,D,50,D,,A,,A,,A,1,D,1,D,
20232,05095544,10,0,1,,A,,A,,A,1,D,2,D,,A,110,D,110,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20232,05095564,74,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,26,D,26,D,26,D,,A,,A,,A,,A,1,D,
20232,05095564,75,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,118,D,118,D,118,D,,A,1,D,
20232,05095564,76,0,1,,A,,A,,A,1,D,1,D,,A,80,D,80,D,80,D,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,1,D,2,D,
20232,05095594,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,54,D,54,D,54,D,,A,1,D,
20232,05095594,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D,
20232,05095634,32,0,1,,A,1,D,,A,1,D,2,D,,A,36,E,36,E,35,E,,A,,A,,A,52,E,52,E,53,E,,A,,A,,A,2,D,1,D,
20232,05095634,33,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,89,D,125,D,100,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05095634,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,33,D,33,D,33,D,,A,1,D,
20232,05095674,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,526,T,531,T,536,T,,A,1,D,
20232,05095674,26,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05095744,51,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,230,D,230,D,230,D,,A,1,D,
20232,05095744,52,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05095784,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,132,D,132,D,132,D,,A,1,D,
20232,05095784,21,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20232,05095794,28,0,1,,A,,A,,A,1,D,2,D,,A,109,D,109,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05095844,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D,
20232,05095844,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D,
20232,05095854,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,165,D,165,D,165,D,,A,1,D,
20232,05095854,31,0,1,,A,,A,,A,1,D,1,D,,A,81,E,82,E,82,E,119,E,118,E,118,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20232,05095884,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,67,D,67,D,67,D,,A,1,D,
20232,05095884,27,0,1,,A,1,D,,A,1,D,2,D,,A,32,E,32,E,32,E,,A,,A,,A,26,E,26,E,26,E,,A,,A,,A,2,D,1,D,
20232,05096024,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,1,D,
20232,05096024,49,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05096024,50,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,160,D,160,D,160,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05096064,16,0,1,,A,1,D,,A,1,D,1,D,,A,39,E,39,E,39,E,73,E,73,E,71,E,63,E,63,E,65,E,,A,,A,,A,2,D,1,D,
20232,05096124,20,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05096144,46,0,1,,A,,A,,A,1,D,2,D,,A,45,D,45,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05096174,42,0,1,,A,,A,2,D,1,D,2,D,,A,22,E,21,E,21,E,,A,,A,,A,,A,,A,,A,28,E,29,E,29,E,2,D,1,D,
20232,05096244,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,1,D,
20232,05096244,15,0,1,,A,,A,,A,1,D,2,D,,A,45,D,45,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05096254,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D,
20232,05096254,26,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05096274,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,115,D,115,D,115,D,,A,1,D,
20232,05096274,37,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05096344,28,0,1,,A,1,D,,A,1,D,2,D,,A,67,E,66,E,67,E,,A,,A,,A,29,E,30,E,29,E,,A,,A,,A,2,D,1,D,
20232,05096344,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,226,D,226,D,226,D,,A,1,D,
20232,05096354,47,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05096354,48,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,79,D,79,D,79,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20232,05096364,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,85,D,85,D,,A,1,D,
20232,05096364,28,0,1,,A,,A,,A,1,D,2,D,,A,84,D,84,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
