QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,APAPURCH,MJAPPL9_
20232,05090604,1,0,1,195,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05091124,1,0,2,100,D,1,D,01,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05091624,1,0,1,220,D,1,D,02,D,,H,,A,,H,160,D,140,D,,A,,A,,A,,A,,A,,A,,2,A
20232,05091624,1,1,1,160,D,1,D,02,D,1854,E,,A,75,E,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05091624,1,2,1,140,D,1,D,02,D,1945,E,,A,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05091654,1,0,1,195,D,1,D,02,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05091814,1,0,1,120,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05092264,1,0,1,170,D,1,D,02,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05092274,1,0,1,140,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05095154,1,0,1,195,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05095154,2,0,1,140,D,1,D,01,D,250,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05095154,3,0,1,140,D,1,D,02,D,200,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05095844,1,0,1,195,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05096684,1,0,1,140,D,1,D,03,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05096884,1,0,1,195,D,1,D,03,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05097164,1,0,1,140,D,1,D,03,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05097724,1,0,2,120,D,1,D,01,D,432,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05098054,1,0,1,195,D,1,D,03,D,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05098994,1,0,1,120,D,1,D,02,D,450,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05098994,2,0,1,195,D,1,D,01,D,550,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05099004,1,0,1,140,D,1,D,03,D,1700,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05099564,1,0,2,180,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05100994,1,0,2,160,D,1,D,01,D,1026,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05103424,1,0,1,195,D,1,D,05,D,1720,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05103994,1,0,1,180,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05104324,1,0,2,195,D,1,D,03,D,600,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05104804,1,0,2,195,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05105154,1,0,1,140,D,1,D,03,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05105344,1,0,1,140,D,1,D,03,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05106144,1,0,2,100,D,1,D,03,D,730,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05107274,1,0,2,195,D,1,D,03,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05107414,1,0,1,180,D,1,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05107464,1,0,1,180,D,1,D,04,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05107934,1,0,1,100,D,1,D,03,D,525,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05107934,2,0,1,140,D,1,D,03,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05109094,1,0,1,195,D,1,D,05,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05109104,1,0,2,220,D,1,D,03,D,,H,,A,,A,100,D,120,D,,A,,A,,A,,A,,A,,A,,,A
20232,05109104,1,1,2,100,D,1,D,03,D,5582,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05109104,1,2,2,120,D,1,D,03,D,496,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05110064,1,0,2,195,D,1,D,03,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05110274,1,0,1,140,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05110674,1,0,1,195,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05111774,1,0,1,120,D,1,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05113204,681,0,1,140,D,1,D,05,D,289,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05114554,1,0,2,120,D,1,D,02,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05114994,1,0,1,120,D,1,D,02,D,372,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05115104,1,0,1,120,D,1,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05115604,1,0,1,140,D,1,D,02,D,769,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05115664,1,0,2,170,D,1,D,02,D,279,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05116124,1,0,2,195,D,1,D,02,D,834,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05116324,1,0,1,120,D,1,D,03,D,288,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05117204,1,0,1,100,D,1,D,04,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05117204,2,0,1,140,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05117434,1,0,1,120,D,1,D,02,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05118334,1,0,1,100,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05118494,1,0,1,120,D,1,D,02,D,197,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05119434,1,0,1,120,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05120214,1,0,1,140,D,1,D,03,D,1018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05120214,2,0,2,195,D,3,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05120274,1,0,2,195,D,1,D,02,D,1600,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05122594,1,0,1,195,D,1,D,04,D,811,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05123044,1,0,1,120,D,1,D,04,D,280,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05123234,1,0,1,100,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05123544,1,0,1,120,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05123624,1,0,1,140,D,1,D,04,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05123624,2,0,1,120,D,1,D,04,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05124024,1,0,1,100,D,1,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05124044,1,0,1,195,D,1,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05124294,1,0,1,140,D,1,D,02,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05124384,1,0,1,140,D,1,D,04,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05124794,1,0,1,195,D,3,D,03,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05201673,1,0,2,120,D,1,D,01,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05201963,1,0,1,195,D,1,D,03,D,2182,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05201993,1,0,1,100,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05202043,1,0,1,100,D,1,D,03,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05202043,2,0,1,140,D,1,D,03,D,1350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05202343,1,0,1,120,D,1,D,01,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05202883,1,0,1,140,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05203413,1,0,1,180,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05203583,1,0,1,100,D,1,D,01,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05203663,1,0,1,160,D,1,D,02,D,786,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05204813,1,0,1,220,D,1,D,03,D,,H,,A,,A,100,D,140,D,195,D,120,D,,A,,A,,A,,A,,,A
20232,05204813,1,1,1,100,D,1,D,03,D,2875,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05204813,1,2,1,140,D,1,D,03,D,971,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05204813,1,3,1,195,D,1,D,03,D,1943,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05204813,1,4,1,120,D,1,D,03,D,211,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05205283,1,0,1,120,D,1,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05205363,1,0,1,195,D,1,D,03,D,300,D,,A,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05205513,1,0,1,140,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05205783,1,0,2,160,D,1,D,01,D,460,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05206833,1,0,1,120,D,1,D,01,D,137,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05206903,1,0,1,120,D,1,D,03,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05207023,1,0,1,195,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05209823,1,0,1,120,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05209823,2,0,1,100,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05209823,3,0,1,140,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05209873,1,0,1,100,D,1,D,02,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05210143,1,0,1,220,D,1,D,03,D,,H,,A,,A,100,D,140,D,120,D,,A,,A,,A,,A,,A,,,A
20232,05210143,1,1,1,100,D,1,D,03,D,1045,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05210143,1,2,1,140,D,1,D,03,D,723,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05210143,1,3,1,120,D,1,D,03,D,232,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05210723,1,0,1,140,D,1,D,03,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05211343,1,0,1,195,D,1,D,01,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05211343,2,0,1,140,D,1,D,01,D,1900,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05211403,1,0,1,140,D,1,D,02,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05211973,1,0,1,120,D,1,D,02,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05212223,1,0,1,120,D,1,D,03,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05212663,1,0,1,120,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05213063,1,0,1,140,D,1,D,03,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05213603,1,0,1,195,D,1,D,04,D,825,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05214223,1,0,1,120,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05214433,1,0,1,160,D,1,D,02,D,1200,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05215183,1,0,1,120,D,1,D,02,D,426,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05215183,2,0,1,100,D,1,D,02,D,1068,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05215183,3,0,1,140,D,1,D,02,D,1711,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05215183,4,0,1,160,D,1,D,02,D,1079,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05215753,1,0,1,100,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05215953,1,0,1,120,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05216253,1,0,2,195,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05216713,1,0,2,140,D,1,D,02,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05216773,1,0,1,140,D,1,D,04,D,500,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05216773,2,0,1,195,D,1,D,03,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05216773,3,0,1,195,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05217293,1,0,1,210,D,3,D,02,D,346,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05217763,1,0,1,195,D,1,D,02,D,600,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05218413,1,0,1,160,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05218883,1,0,1,140,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05218963,1,0,1,195,D,1,D,04,D,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05219063,1,0,1,195,D,1,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05219443,1,0,1,220,D,1,D,03,D,,H,,A,,H,195,D,160,D,,A,,A,,A,,A,,A,,A,,,A
20232,05219443,1,1,1,195,D,1,D,03,D,980,E,,A,62,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05219443,1,2,1,160,D,1,D,03,D,1120,E,,A,93,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05219793,1,0,1,140,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05219793,2,0,1,100,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05219953,1,0,2,140,D,1,D,02,D,1260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05220463,1,0,1,100,D,1,D,03,D,1370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05220633,1,0,2,195,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05220813,1,0,1,120,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05220813,2,0,1,140,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05220813,3,0,1,100,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05220813,4,0,1,195,D,1,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05222003,1,0,1,140,D,1,D,02,D,2600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05222073,1,0,1,120,D,1,D,02,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05222093,1,0,1,140,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05222983,1,0,1,100,D,1,D,02,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05223633,1,0,1,140,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05223793,1,0,1,120,D,1,D,03,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05223793,2,0,1,100,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05224283,1,0,1,140,D,1,D,03,D,1000,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05224643,1,0,1,140,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05225393,1,0,1,195,D,1,D,03,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05226333,1,0,1,160,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05226343,1,0,1,195,D,1,D,04,D,2718,D,,A,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05226373,1,0,1,140,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05226393,1,0,1,160,D,1,D,04,D,999,D,,A,265,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05226423,1,0,1,160,D,1,D,05,D,1100,D,,A,447,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05226623,1,0,1,195,D,1,D,04,D,305,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20232,05226623,2,0,1,120,D,1,D,04,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20232,05226693,1,0,1,140,D,1,D,05,D,900,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05226693,2,0,1,120,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05226803,1,0,1,195,D,1,D,05,D,1889,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20232,05227283,1,0,1,160,D,1,D,05,D,748,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05227533,1,0,1,140,D,1,D,05,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05229473,1,0,1,120,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05230373,1,0,1,100,D,1,D,05,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05230373,2,0,1,140,D,1,D,05,D,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05230443,1,0,1,120,D,1,D,04,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05230443,2,0,1,160,D,1,D,04,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05230443,3,0,1,180,D,1,D,04,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05230443,4,0,1,195,D,1,D,04,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05230443,5,0,1,120,D,1,D,04,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05230683,1,0,1,100,D,1,D,05,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05230943,1,0,1,220,D,1,D,03,D,,H,,A,,A,120,D,160,D,100,D,,A,,A,,A,,A,,A,,,A
20232,05230943,1,1,1,120,D,1,D,03,D,134,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05230943,1,2,1,160,D,1,D,03,D,426,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05230943,1,3,1,100,D,1,D,03,D,640,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05231243,1,0,1,120,D,1,D,04,D,1047,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05231243,2,0,1,100,D,1,D,05,D,2499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05231243,3,0,1,210,D,1,D,04,D,1749,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05231243,4,0,1,140,D,1,D,05,D,2849,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05231243,5,0,1,160,D,1,D,04,D,1299,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05231313,1,0,1,180,D,1,D,05,D,200,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05231493,1,0,1,100,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05231493,2,0,1,120,D,1,D,04,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05231503,1,0,1,120,D,1,D,05,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05231503,2,0,1,160,D,1,D,03,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05231593,1,0,2,140,D,1,D,03,D,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05232293,1,0,1,180,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05233103,1,0,2,170,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05233843,1,0,1,140,D,1,D,05,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05233893,1,0,1,140,D,1,D,05,D,707,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05234423,1,0,1,100,D,1,D,05,D,549,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05234423,2,0,1,195,D,1,D,03,D,850,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05234673,1,0,1,180,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05235243,1,0,1,120,D,1,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20232,05235793,1,0,1,140,D,1,D,04,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05236023,1,0,1,120,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05236213,1,0,1,120,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05236593,1,0,1,100,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05252072,1,0,2,210,D,1,D,01,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05252392,1,0,1,120,D,1,D,02,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05252442,1,0,1,120,D,1,D,02,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05252532,1,0,1,120,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05252532,2,0,1,100,D,1,D,03,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05252532,3,0,1,140,D,1,D,03,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05252812,1,0,1,195,D,1,D,03,D,1635,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05254032,1,0,1,140,D,3,D,03,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05254372,1,0,1,140,D,1,D,02,D,5400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05254372,2,0,1,100,D,1,D,02,D,1099,D,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05254372,3,0,1,160,D,1,D,02,D,927,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05254572,1,0,1,140,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05254572,2,0,2,100,D,1,D,01,D,1000,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05255452,1,0,1,120,D,1,D,02,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20232,05255552,1,0,1,120,D,1,D,03,D,285,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05255882,1,0,1,160,D,1,D,02,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
