QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,SAMP_UN,SAMP_UN_,RTELECT,RTELECT_,RTGAS,RTGAS_,RTWATER,RTWATER_,RTHEAT,RTHEAT_,RTTRASH,RTTRASH_,RTASPAY,RTASPAY_,RTCOMPX,RTCOMPX_,RTBSNSZ,RTBSNSZ_,JRTPAYQV,JRTP_YQV,QRT3MCMX,RTTELEPH,QRT3_CMX,RTTE_EPH,RTTVCABL,RTTV_ABL,RTINTRNT,RTIN_RNT,RTFUNSH,RTFUNSH_,GOVTCOST,GOVT_OST,INCLBDS,INCLBDS_,INCLDRYR,INCL_RYR,INCLFRIG,INCL_RIG,INCLPDS,INCLPDS_,INCLSTOV,INCL_TOV,INCLWSHR,INCL_SHR,PUBLHOUS,PUBL_OUS,OWNED,OWNED_,RTPARK,RTPARK_
20232,05271112,5,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,13705,2,T,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05271182,9,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,9000,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05271322,42,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4980,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05271462,14,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2100,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D
20232,05271532,15,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4875,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05271632,30,0,1,2,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,0,2,D,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,B,1,D,1,D
20232,05271692,10,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,963,2,D,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05271802,4,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2400,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05271982,14,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2400,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05272242,27,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,4200,2,D,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05272312,19,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,519,2,D,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05272432,17,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2850,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05272502,13,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3000,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,1,D,1,D,1,D,2,D,2,D,2,D
20232,05272632,14,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2895,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05272892,25,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,4500,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05272962,29,0,1,2,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,2500,2,D,D,2,D,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,B,1,D,1,D
20232,05273202,19,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4800,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05273372,20,0,1,1,D,2,D,2,D,2,D,1,D,2,D,2,D,,A,0.25,D,,A,1575,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05273432,6,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,5207,2,F,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05273532,22,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,4500,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05273622,31,0,1,2,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,500,2,D,D,1,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,B,1,D,1,D
20232,05273652,14,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4140,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05273882,23,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,5850,1,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05273912,15,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1845,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05274052,14,0,1,1,D,1,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,2805,2,D,D,2,D,1,D,1,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05274142,21,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1950,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D
20232,05274212,28,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2200,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05274212,29,0,1,2,D,,C,,C,,C,,C,,C,,C,,A,,A,,A,4500,,F,C,,C,,C,,C,,A,,A,,A,,A,,A,,A,,A,,B,,A,,C
20232,05274462,27,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,6750,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05274562,6,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,2307,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05274623,22,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,7470,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05274682,11,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2628,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D
20232,05274712,9,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,1248,2,D,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05274742,9,0,1,1,D,1,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,528,2,D,D,2,D,2,D,2,D,,A,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20232,05274842,16,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,7500,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,2,D,2,D,2,D
20232,05275032,13,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,3987,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05275092,25,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,0.25,D,,A,675,2,D,D,2,D,1,D,1,D,,A,1,D,1,D,1,D,2,D,1,D,1,D,1,D,2,D,1,D
20232,05275212,21,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4469,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05275362,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4350,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05275442,19,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,3804,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05275452,12,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2475,2,D,D,2,D,2,D,2,D,,A,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D
20232,05275632,7,0,1,1,D,2,D,2,D,1,D,1,D,2,D,2,D,,A,,A,,A,4260,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05275692,14,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,0.50,D,,A,6300,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05275722,11,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,7800,2,D,D,2,D,1,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05275762,17,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1800,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05275852,7,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3200,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05276062,15,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2940,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05276072,11,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,7700,2,D,D,1,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05276102,9,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,6000,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05276142,15,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,3885,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D
20232,05276172,27,0,1,1,D,1,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2250,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05276292,15,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,1875,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05276362,17,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,807,2,D,D,2,D,2,D,2,D,,A,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20232,05276512,13,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2250,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05276522,20,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,7500,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05276732,25,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,,A,,A
20232,05276822,24,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,7500,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05276922,15,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3600,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05277172,8,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2541,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05277262,20,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4890,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05277322,23,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3816,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D
20232,05277352,11,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,756,2,D,D,1,D,1,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05277362,13,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,1500,2,D,D,1,D,1,D,1,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05277432,21,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,6300,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05277482,6,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1050,2,D,D,2,D,2,D,2,D,1,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05277502,15,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,8132,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05277652,18,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3450,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05277662,11,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,3800,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05277712,7,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,1050,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05277762,9,0,1,1,D,2,D,1,D,1,D,1,D,1,D,1,D,1400,D,,A,3561,D,639,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20232,05277892,69,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,5550,2,D,D,2,D,1,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05277942,18,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,1813,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D
20232,05278172,26,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,6450,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05278232,13,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,6600,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,1,D,1,D,1,D,2,D,2,D,2,D
20232,05278342,51,0,1,2,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,1500,2,D,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,B,1,D,1,D
20232,05278422,11,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2100,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05278452,23,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,5580,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05278522,12,0,1,1,D,2,D,1,D,1,D,2,D,1,D,2,D,,A,,A,,A,2700,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05278542,19,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2700,2,D,D,2,D,2,D,2,D,,A,1,D,1,D,1,D,2,D,1,D,1,D,1,D,2,D,1,D
20232,05278632,30,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,5940,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05278632,31,0,1,2,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1500,2,D,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,2,D
20232,05278772,5,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,600,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05278872,17,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,3450,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05278882,10,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,6000,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05278932,6,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,3720,1,D,D,1,D,1,D,1,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05279132,31,0,1,1,D,2,D,1,D,1,D,2,D,1,D,2,D,,A,,A,,A,6648,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05279472,11,0,1,1,D,1,D,1,D,1,D,2,D,1,D,2,D,,A,,A,,A,2250,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05279532,6,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3477,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05279562,17,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3300,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05279582,21,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,3135,2,D,D,1,D,1,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05279662,27,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4500,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05279692,25,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,7050,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05279712,13,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2700,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,2,D,2,D,1,D
20232,05279852,18,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4200,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05279882,21,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,,A,,A
20232,05279922,15,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,0,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D
20232,05280072,7,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4500,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05280182,23,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,6459,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05280212,14,0,1,1,D,1,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,13705,2,T,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05280302,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1500,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05280352,5,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,,A
20232,05280462,8,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2325,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05280552,14,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,2550,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,2,D,1,D,2,D,2,D,1,D
20232,05280702,14,0,1,1,D,2,D,1,D,1,D,2,D,1,D,2,D,,A,,A,,A,4050,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05280742,16,0,1,1,D,1,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1632,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D
20232,05280802,22,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1980,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05280882,6,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2100,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05280912,14,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,13705,2,T,D,2,D,2,D,2,D,1,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05280952,25,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,8100,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05280982,14,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,3450,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05281112,17,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,3750,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05281182,6,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,6000,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05281222,36,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,3750,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05281473,20,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,7500,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05281482,19,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4950,2,D,D,2,D,1,D,1,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05281542,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1115,2,D,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05281852,13,0,1,1,D,2,D,2,D,2,D,2,D,2,D,1,D,400,D,,A,0,D,900,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D
20232,05281912,22,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,2565,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05282092,12,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,6300,2,D,D,2,D,2,D,2,D,,A,1,D,1,D,1,D,2,D,1,D,1,D,1,D,2,D,1,D
20232,05282232,7,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,2040,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05282272,12,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,13705,2,T,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05282292,8,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,4500,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,1,D,1,D,2,D,2,D
20232,05282392,10,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,4569,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
